,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0.321699663326404,0,0,0.30006368481921,0,0.00269531507824543,0,0.054977737192232,0,0.0169539640623193,0,0,0,0.0583992948248494,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0494325321626253,0,-0.0216354928241015,0,0,0,0,0,0.00405340997075905,0.0950761497332717,0,0,-0.172716351029003,0,0,0,0,0,0,0,-0.0926587903662546,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.521469682661982,0,0.0249159469358026,0,0,0,0,-0.157163985935352,0,0,0,0,-0.0684614822405401,0.0196524058945445,0,0,0,0,0,0,-0.00943060779125866,0,-0.185620923024221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06993289713126,0,0,0,0,0,0,0.112620032015551,0,0,0
X600000.CH.EQUITY,0.320713248307428,0.00277874940269808,0,0.191641165327209,0.146934297719814,0,0,3.46944695195361e-18,0,0,0.0388277355190247,0,0,0,0,0.167990853253745,0,0,0,0,0,0,0,0,0,0,0.130537814695781,0,0,0,0.0522189690867545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0348353418092598,0,-0.00641506331029399
X600015.CH.EQUITY,0,0,0.2362281217364,0,-3.46944695195361e-18,0,0,0,0,0,0.124812069814561,0,0,0,0,0.0454684960056493,0.322833084245896,0,-0.100664541527678,0,0,0,0,0.00768812256118001,0,0,0,0,0,0,0,0,0,0,0,0,0.0354150404325567,0,0,0,0,0,0,0,0,0,0,0,0,0.0381630502551465,-0.0249806466355385,0
X600016.CH.EQUITY,0,0,0.266237784693169,0,0,0.110604617151899,0,0,0,0,1.38777878078145e-17,0,0,0,0.210326757746048,0,0,0,0,0.342528251976293,0,0,0,0,0,0,0.0791874568716068,0,0,0,0,0,0.0742256834158077,0,0,0,0,0,0.021550419339271,0,0,0,0.0194005829743096,0,0,0,-0.128871029162063,0,0.154353001802674,0,0,0
X600036.CH.EQUITY,0,0.0575251224892457,0,0,0.145772525075607,0,0,0,0,0.22900355460238,0,0.111460986566809,0,0,0,0,0,0.0565343288802234,0,0,0.148010970876958,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0472558124712057,0,0,0,0,0,0,0,0.242132817336948,0,0,0,0,0,0,0.00780672496923283,0,0
X600919.CH.EQUITY,0,0,0.00154311192401389,0,0,0,0,0,0.182329110588061,0,0,0.0843374226110686,0.100529417347626,0.137007550643068,0,0,0,0,0,0,0.259126079299081,0,0.111345101126543,0,0,0,0,0,0,0,0,0.00610450007950471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229834086872496,-0.0429894618601137
X600926.CH.EQUITY,0,0.13453201878809,0,0,0,0.0159099284726186,0,0,0,0.415122122956895,0,0,0,-0.166136665115836,0,0.231278576143187,0,0.0766449405695553,0,0,0,0,0.00958810995352296,0,0,-0.126308943828475,0,0,0,0,0,0,0,0,0,0.0987058404362577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0.107853810706106,0,0,0.105137440375535,0,0.177990174264305,0,0,0,0.00181581606509159,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.176977683986706,0,0,0,0,0,0,0,0,0,0.0500443751710614,0.0712498438704221,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.361018393641551,0,0,0,0,0.248771368357518,0,0.30727114627513,0,0,0,-0.0666318420734698,0,0,0,0,0,0,0,0,0,0,0.149500120550725,0,0,0,-0.032326332407719,0,0,0,0,0,0,0,0,0,-0.0141170578375999,0,0,0,0,0,0,0,0,0,0,0.10997449178543,0,0,0,-0.0112669660056527
X601169.CH.EQUITY,0,0,0.328276652025074,0.0207990991971991,0.0744879210763812,0,0,0,0,0,0,-0.0700034667031078,0,0.224680621413935,0,0,0,0,0,0,0,0,0,0.136344930942033,0.21650749361906,0.0252062402377413,0.0167751516380853,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0245992673595483,0,0,0,0,0,0,0,0,0.0680271359894871,0,0,-0.015880227331094,0
X601229.CH.EQUITY,0.00109170993470814,0.0595891354916966,0,0.317409901461163,0,0.0863008266830041,0,0,0.0765036533692011,0,0.124153363639899,0,0,0,0,0.0950642208668523,0,0,0,0,0.16856297961609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282357587074348,0,0,0,0,0,0,0,0,0.0487870370329025,0,0,0,0,-0.0204308699884322
X601288.CH.EQUITY,0,0,0.185188955941293,0,0,0.0441669229374785,0,0,0,0,0,0,0,0,0,-0.0054655797054931,0,0,0.162970043657461,0.580957086931731,0,0,0,0,0,0,0,0,-0.0106493383767712,0,0,0,0,0,0,0,0,0,0,0,0,-0.00495424802187333,-0.0349011896631417,0,0,0,0,0,-0.0420510260317824,0,-0.0451681480544797,-0.0573904973343567
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.468751835547751,0,0,0,0,0,0,0.0063373698926363,0.0207275047112907,0.339450534583632,0,0,0,0,0,0,0,0,0,0.0555357915812228,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0537623099478648,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427936461802526,0.209272774703498,0,0.0351901812131166,0.100723904108195,0.0216208923574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179271461448561,0,0,0.085899176289105,0.0982675533801419,0,0,0,0,0,0.0152239024306549,0,-0.0912896689929589,0
X601577.CH.EQUITY,0,0.0825744486170509,0.116439149475628,0,0,0,-8.67361737988404e-19,0.235715272065502,0,0,0,0.120839082660228,8.67361737988404e-19,0,-0.121519970530125,0,0,0,0,0,0.271008560955988,0,0,0,0,0,0,0,-0.0383152401757096,0,0,-0.00459190532786282,0,0,0,0,0,0,0.0177780542962637,0,0,0,0,0,0,0,0,0,0.0560418926306274,0,0,0
X601818.CH.EQUITY,0,0,0.0748190072742794,0.0175914005491166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220701919489835,0.306106755390508,0.0298745270310634,0.219108617630743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214325802407616,0,0.0606192038035306
X601838.CH.EQUITY,0,0,0,0,0,0.182321146561639,0,0.293112519496206,-0.174685510730879,0.239600157539756,0,0,0,0,0,0.0575687125296564,0,0,0,0,0.172097013076757,0,0,-0.0912709670042527,0.235046255103119,0,0,0,0,-0.0205562541275954,0,0,0,0,0,0,-0.117527984563342,0,0,0,0,0,0.021722939464329,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0.102784410047272,0,0,0,0,0,0,0,0,0.0029404165127606,0,0.320640201818805,0,0,0,0,0.145287788710293,0,0.0254475325629302,0,0.088453880017484,0,0,0,0,0,0,0,0,0,0,0,0,0.0359895777080796,0,0,0,0,0,0,0,0,0.189191520139548,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.0679673745681504,0,0,0,-0.281130336604193,-0.13562749475121,0,0,0.17922611122657,0.41542273488954,0.117675081598165,0,0,0,0,0,0,0.018525612160802,0.0735363323483926,0.104605677809659,0,0,0,0,0,0,-0.0409783142623919,-0.0163665585049433,0,0,0,0,0,0,0,0.238644060107013,0,0,0,0,0,0,0,0,0,-0.0303091568155517,0,0
X601997.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.100148948826262,0,0.143297156291637,0.066722972518645,0,0,0.148926254591465,0.209814122122865,0.0940620226190691,0,0,0,0,0,0,0.214551401915468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00530048032435255,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0.206672034564594,0,0,0.0758424070200325,0,0,0,0.335390500862905,0,0,0,0,0,0.0929691593555316,0,0,0.210855115972511,0,0,0,0,0.0128878310007458,0,0,0,0,0,0,0.0472433668968739,0,0.0311146057705209,0,0,0,0,0,0,0,0,0.102034134948896,0,0,0,0,0,0,0,-0.0301850649957777,0
X601658.CH.Equity,0,0,0,0,0,0,0,0.188917996864638,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0911426274229856,0.35692880895745,0.141171382199595,0,0.246491941710937,0,0,0,0.133779378509591,0,0,0,0,0,0,0,0,0,-0.0927363141410966,-0.122801734546365,0,0,0,0,0.010503390530948,0,0.128929745414835,0,0,-0.0590451391816819,0,0.0547816772431121,0
X601916.CH.Equity,0,0,0,0.0978367082132618,0,0,-1.73472347597681e-18,0,0.0807168279485211,0,0,0,0,0,0.0531122452780365,0.140637244342644,0,0,0,0.0181863673170927,1.73472347597681e-18,0,0.184940803547682,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286899362361306,0,0.145162043295149,0,1.73472347597681e-18,0,0,0,0,0,-0.0357349820834444,0,0,0,0,0
X601077.CH.Equity,0,0,-0.130193809346235,0,0,-0.238856395682697,0,0,0,-0.0223397372681614,0.348925014616111,0,0,0.0715981768928974,0,0,0,0.154342049656342,0,0,0,0.137194839114467,0,0.15152562965328,0,-0.108333369050687,0,0,0,0.0889989945756422,0,0,0,0.173020503876597,-0.0734919828442066,0,0,0,0,0.39569635271029,0.170007748310453,0,0,0,0,0,0,0,0,0,0.139082958899943,0
X11.HK.EQUITY,0,0,0,0,0.224315452826349,0.0331262861629564,-0.267824437670511,0,0,0.0340286406548966,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260712047494059,0,0,0,0.120835777849239,0,0,0.00867036337262007,0,0,0.139479570728145,0.0531263863756413,0,0,0,0,0,0,0.151895489802691,0,0.12797641895709,0,0,0,0,0,0,0,0.163656607276157
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0280585831649445,0,0,0,0,0,0,0,0.488978304631641,0,0.216637432173403,0,0,0.0437135285904642,0,0,0,-0.0124543185308462,0,0,0,0,0,0,0,-0.0988418194109177,0.239483382471447,0,0,0.0134600601858513,0,0.0872848140277856,0,0,0
X5.HK.EQUITY,0,0,0,0,-0.0874601417275625,0,0,0,0,0,0,0,-0.00535211294538615,0,0,0,0,0.032634090013836,0,0,0,0,0.170697741564838,0,0,0.0740114626379997,0.242072139019204,0,-0.132738578981799,0,0,0,-0.010063963273831,0,0,0,0,0,0,0,0,0,0,0,0.137074378106686,-0.107809762598332,0,0,0,0.260245374868982,-0.0108741220286371,0
