,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.110453660218149,0,0.0029714237170501,0.611818436738176,0,0.0383009977302606,0,0,0,0,0,0,0.0500232741786271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115478865297099,0,0,0,0,0.0604095774706599,0,0,0,0,0,0,0,0,0,0,-0.224353903884821,0,-0.137167131283576,0,0,0
X002142.CH.EQUITY,0,0,0.179868147841618,0,0.408469061512701,0,0,0,-0.0594190779849208,0,0,0.054970736287628,-0.0932559672034323,0,0,0,0,0,0,0,0,0.0873014560735049,0,0,0,0,0,0,0,0,0,0,0,0.24572351572137,0,0,-0.251381482565144,0,-0.0118907751423489,0,0.0104445814235106,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.05559942500693,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.0188465090439874,0,0,0.386982813195252,0,0,0,0,0,0.0046848004299571,0,-4.33680868994202e-19,0,0,0.0666128839912234,0,0,0,0,0,0,0,0,0,0,0.191651413079658,0,0,0,0,0,0,0,0,0,0,0,0,0.0276204711000542,0,0,0.0375798303070126,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.231765790696521,0,0,0,-0.0513534050086915,0,0,-0.344936960590373,0,0,0,0,0,0,0,0,0.765285793863107,0,0,0,0,0,0,0,0,0,0,0,0.378052097929495,0.0681155657737621,0,0,0,0,0.0891341019066886,0,0,0,0,0
X600036.CH.EQUITY,0.163341506710836,0.238916924133837,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.139626696273118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158863002927517,0,0,0,0,0.0329174596918219,0,0,0.0128623687819948,0,0.0594063727935989,0.0449899139125805,0,0.0458588865778049,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0604593831040076,0.189677572920715,0,0,0,0,0,0,0,0,0,0.286613701989952,0.0414729008959194,0,0,0.204062880101077,0,0,0,0,0,0,0,0,0,0,0,0,0.107172390951217,0,0,0,0,0,0,0,-0.022935565073963,-0.0465494723057602,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111139713485633
X601169.CH.EQUITY,0,0,0,0,0,0.0732067598021834,0,0.278033526354954,0,0.283978844181802,0.0275210894890848,0.0617899232691866,0,0,0.0504222905455327,0.0412312884971463,0,0,0,0.134369342545152,0,0,0,0,0,0.0552938341740823,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0417320668074535,0,0,0,0,0,0,0,0,0,0,0,0.0085850185457521
X601229.CH.EQUITY,0,0.0223543178890902,0,0,0,0,0.200460540939833,0,0,0,0,0.51243956946377,0,0,0,0,0,0,0.132870860316172,0,0,0,0,0,0,0,0.0488979833342945,0,0,0,-0.0573240649471636,0,0.258584929061396,0,0,0,0,0,-0.304449254644343,0,0,0,0,0,0,0,0,0,0,0,0,-0.00360934367368117
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0101214265885554,0.0864596094291444,0.241687953333931,0.388521164869203,0,0.0316348676084592,0.0989826179382923,0,0,0,0,0,0,0,0,0,0,-0.0112780171024491,0,0,3.46944695195361e-18,0,0,0,0,0.0845778759256871,0,0.0490150210560573,0,-0.0518250593310769,0.222308452624306,0,0,0,0,0,0,-0.0810365651387947,0,0,0.0221980287833098,0
X601328.CH.EQUITY,0,0,0.465912115052546,0.156049985250866,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479957261180678,0,0,0.0121726701743946,0,0,0,0,0,0,0.0558393363838186,0,0,0,2.16840434497101e-19,0,0.0608453935891345,0.0766174197057834,0,0,0,0,0,0.104449514739012,0,0,0,0
