,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.0369355084839953,0,0,0,0,0.481969043416929,0,0,0,0,0,0,0,0.000996427182788898,0,0.0538972101506924,0,0,0,0,0,0,0,0,0,0,0.110110953057832,0,0,0,0,0,0,0,0,0,0,0,0.131557146076241,0,0,0,0.0118130850296957,0,0,3.46944695195361e-18,0,0,0,0,0
X002142.CH.EQUITY,0.289545115548893,0,0,0,0,0,0,0,0.392093270445187,0,0,0,0,-8.67361737988404e-19,0,0,0.13188923595974,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11254131761652,0,0,0,0,0,0,0,-0.0215788504428874,0.00983860890794555,0.08794187819352,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.0476408866864469,0,0,0,0.00133676917027662,0,0.0108768532164635,0,0.0367966105123509,0,0,0.303074225868687,0,0.0386923976772066,0.144575423120198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102112810045461,0,0,0.0663601051754045,0.019489922667673,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.0852655508276358,0,0,0,0,0.247232227127573,0.230854655773442,0,0,0,0,0,0.131234698941377,0,0,0,0,0,-0.0278318413731725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169137937704048,0,0,0,0,0,0.239701568443402,0,0,0,0,0,0,0.0981244189012869
X600016.CH.EQUITY,0,0,0.0472978153028009,0,0,0,0.333827674390666,0.0776567115936367,0,0.0535873780460181,0.173200075298855,0,0,0,0.159187673734547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00684169204132604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000665299089051266,0,0,0,0,0,0.0273252772402749
X600036.CH.EQUITY,0.0921084874894942,0.0889907647172449,0,0,0,0,0.273995325937876,0,0,0,0,0,0.1784210420553,0,0,0,0,0.0111469813570712,0,5.42101086242752e-20,0.0155099640159681,0,0,0,0,0,0,0,0,0,0,0.00134679169994868,0,0.173386162995737,0,0,0,0.104886667496872,0,0,0,0.0424753635630053,0,0,0,0,0,0,0,0.0189543610575246,0,0
X601166.CH.EQUITY,0.0246473388823862,0,0.0326749753560685,0.109296450321983,0,0.435536527608275,0,0,0.00549847722059354,0,0,0,0.232690928158606,0,0,0,0,0,0,0,0.0521531107450513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313257857491937,0,0,0,0.0266143129876504,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0.0468825903387995,0.168363867522631,0,0.445229258890384,0.0917829230148841,0,0,0,0,0,0,0,0,0.0333966995291244,0,0.0417643378223475,0.088111489643394,0,0,0,0,-0.0097871095159238,0,-0.0566611002915668,0,0.225099036630332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019178392846496,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377449422613511,0,0,0.192028824166218,0,0,0.0326598479462024,0,0,0,0,0.194506534970358,0,0,0,0,0.0483974761008668,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.146416800371277,0,0.0916432905780544,0,0,0,0,0,0,0.376204153262077,0,0,0.214644062724886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842664445067234,0,0,0.0341548982515109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0
