,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.0392434973247122,0,0,0,0,0.298790546996613,0,0,0,0,0,0,0,0,0,0.00738441486722433,0,0,0,0,0.165921140219847,0,0,0,0,0,0.13445290196218,0,0,0,0.179343106670943,0,0,0,0,0,0,0,0.114635040210905,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.27491977717867,0,0,0,0,0,0,0,0.406111722476397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474601601140114,0,0.0515917257426659,0,0,-0.0154619961579125,0,0.0372587619926111,0,0,0,0,0,0.103340959594391,0.0132336791087039,0,0.00172139321322475,0,0
X600000.CH.EQUITY,0.0940477661524369,0,0,0,0.0461873122828304,0,0,0,0.0687978511422418,0.0463457931574796,0,0.234733663304475,0,0.0891259565570543,0,0,0,0,0,0.0177148954900355,0,0,0,0,0,0,0,0,0,0.0454063446709442,0,0,0.0499543166580755,0,0.0222303093539694,0.0970442232323141,0.0433705620467432,0,0,0,0,0,0,0,0,0,0.0469816900436968,0,0,0,0,0
X600015.CH.EQUITY,0,0.0658022877560106,0,0,0,0,0.24088178516152,0.237996550293282,0,0,0,0,0,0.128033129523026,0,0,0,0,0,-0.0149427324843017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142745955161829,1.73472347597681e-18,0,0,0,0,0.246996651285437,0,0,0,0,0,0,0.103407823220595
X600016.CH.EQUITY,0,0,0,0,0,0,0.135683539406523,0.0505164084645758,0.117318253544499,0.101042260747596,0.320299736885175,0.0132351389963686,0,0.00208068236168688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352856212970213,0,0,0,0.178245633056068,0,0,0,0,0,0.0573373511433114
X600036.CH.EQUITY,0.00893856090961366,0.230555927841066,0,0,0.0576568543362917,0,0.098739605712526,0,0,0,0,0,0,0.0188598568665233,0,0,0,0,0,0,0.103875564842704,0,0,0,0,0,0,0,0,0,0,0.03401185874257,0,0.147286011419125,0.270252771280992,0,0,0.0788030793295823,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0652682351819127,0,0,0.114100020490037,0,0.392487683219433,0,0,0.049212861760538,0,0.0757691858158361,0,0.21238082908163,0,0,0,0,0,0,0,0.060142110916317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307082213327285,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.163638324199369,0,0.406607744099249,0.089704457362808,0.0456094768355586,0,0,0,0,0,0,0,0,0,0.101053878808231,0.162939468570972,0,0,0,0,-0.0411197789185525,0,-0.0187428104059098,0,0,0,0,0,0.162490033808479,0,0,0,0,0,0,0,0,0,0,0.00430916036420673,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0.0695922516871989,0,0,0,0,0,0,0,0,0,-0.0497410867000261,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328329000827436,0,0,0.215050420853525,0,0,0,0,0,0,0,0.204440763974618,0,0,0,0,0.0535110454636463,0,0.0470336393487941,0,0,0,0
X601288.CH.EQUITY,0,0,0.065750288880621,0,0.0775486715277169,0,0,0,0.0290843214183804,0,0,0.404271519798121,0,-1.38777878078145e-17,0.257010714160175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613396704109428,0.0220423332913602,0,0,0.0627750226991151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
