,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.229966107491888,0,0,0.133771970683715,0,0,0,0,0,0,0,0,0,0.0272010012518998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064128981927342,0,0.104461756544633,0.177793085514815,0,0,0,0.0177220457439089,0,0,0,0,0,0,0,0.190103186480322,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0.685487326235656,0,0,0.198615936677731,0,-0.290096300290926,0.0571235251690685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259785804004068,0,0,0.120044717923347,0,0,0,-0.00616527802130938,0,0,0,0,0,0,-0.0479811827262107,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.0277963976149661,0.164684877700114,0.0771198579753306,0.0412067369376431,0,0.261917050046,0.0999536348324852,0,0.13593811553021,0,0.0528155447456128,0,0,0,0,0.0657942610794389,0,0,0,0,0,0,0,0,0,-0.0069159000239957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169931381771626
X600016.CH.EQUITY,0,0,0.0308041251473956,0,0,0,0,0,0.151432446441955,0.169588848847106,0,0,0,0.17067012487208,0.110041089764517,0,0,0,0.00128809343200473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00945882757614624,0,0,0,0.351499158399032,0,0,0,0,0,0,0.0383185847011318
X600036.CH.EQUITY,0.0204957937338989,0.0598977904466613,0,0,0,0,0,0,0.0707733298146908,0,0,0,0.0413808574103127,0,0,0,0,0.0634595190078371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175367845916112,0.0506744816006874,0.00710392066062944,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138179471489972,0,0
X601166.CH.EQUITY,0.105267558184807,0.037573219521469,0.425758311312221,0,0,0,0,0,0.0931079182742206,0,0,0,0.102481353740673,0.0235022832629135,0,0.0208025821555878,-0.00278229936258216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0733723599262225,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.205648215411167,0,0,0,0,-0.0682849255399519,-8.67361737988404e-19,0,0,0,0.149860184537914,0,0.141081272485375,0.189283394188834,0,0,0,0,0,0,0,0,0,0,0,0.318070476656837,0,0,0,0,0,0,0,0,-0.0773988774896583,0,0,0,0,0,0,0,0.150220283409207,0,0,0,0.0915161645485315,0,0,0
X601229.CH.EQUITY,0,0.198587742777884,0.254059631943259,0,0,0,0,0,0,-0.0667924608186017,0,0,0,0,0,0,0,0,-0.0255423820010147,0,0,0,0,0,-0.100706571359419,0,0,0,0,-0.0547534092153364,0,0.0884087110405487,0,0,0,0,0,0,0,0,0,0,-0.0592200076338501,0,0.00969584060621019,0,0,-0.266364229072053,0,0.560649806637615,0.0392215282370512,0
X601288.CH.EQUITY,0,0,0,0.140771922167543,0,0.249280126379625,0,-0.0718200900864907,0,0.0454396744482348,0,0,0.410665434723124,0.123709507616984,0,0,0,0,0,-0.0780957778128104,3.46944695195361e-18,0,0,0,0,0,0,0.165930880202575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101597616142904,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0870996370471702,0,0,0,0.00500582742486897,4.33680868994202e-19,0.105008113094403,0,0.0615621836856335,0,0.146551269833275,0,0.234085306666809,0,0,0.0151197315380778,0,0,0,0,0,0,0,0,0.0378145312893183,0,0,0,0,0,0,0,0,0,0,0,0.171698882398763,0,0.0927638041030135,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,-0.10875550714648,0,0.0515650052220369,0,0,0,0,0,0,0,0,0.131115599868163,0.458386683666489,0,0,0,0,0,-0.730022379791169,0,-0.106847539433181,0,0,-0.190823629239829,0,0,0,0,0.130371975825481,0,0,0,0,0,0.100640824878768,0,0,0,0,0.233831399848684,0,-0.136932696813219,0,0,0,0,0.546848861232696,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0.190348244010405,0.0394318804662158,0,0,0.22909926706142,0,0,0,0,0,0,0,0,0,0.151840670230982,0,0,-0.0287086237522865,0,0,0,0,0,0,0,0,0,0,0,0.063514756799897,0,0,0,0,0,0,0,0,0,0,0,0,-0.0468617297416142,0.0726937600428183
X601939.CH.EQUITY,0.0357059803340652,0,0.184488343130738,0,0,0,0.331459333982244,0,0.171549956525236,0.0689112742820213,0,0,0,0.0804908849226717,0.0807804056708762,0,0,0,0,0.166339616157855,0,0,0,0,0.169202285735169,0,-0.0549447396573766,0,0,0,0,0,0,0,0,0,0,0,-0.125371106345312,0,0,0,0,0,0,0,-0.192595456989309,0,-0.0108437148287528,0,-0.0441248766100698,0
X601988.CH.EQUITY,0.12934714609465,0,0,0,0,0,0,0.125432999758382,0.447851451548976,0,0,0,0,0,0,0.246407579966354,0,0.161876253343523,0,0,0,0,0,0,0,0,0.299122505390116,0,0,0,0,0.00455341531211358,0,0,0,0,0,0,0,-0.573755793827255,0,0,0,0,0,0,0,0,0,0,0,-0.0395929530630208
