,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X17.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.140449785005991,0,0.0930594109277101,0.137944337868217,0,0,0,0,0,0,0,0,0,0.137798299387664,0,0,0,0,0,0,0,0,0.0765755575127031,0,0,0,0.0384682982362954,0.0576900854906065,0,0,0.0593974816475316,0.108577911217422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.243098111266975,0,0,0,0,0.14154241481939,0,0,0,0,0,0,0,0.0596898484948819,0.0476740259564421,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0.201881182773006,0,0.0729823601807546,0,0.0824575606088241,0,0,0,0,0,0,0.0203224430513445,0,0,0,0,0,0.17367859975911,0,0,0
X600000.CH.EQUITY,0,0,0,0,1.38777878078145e-17,0,0.301497525705732,0,0,0,0.198328223954948,0.0354507632906603,0,0.151273370949452,0,0,0,0.0518701963008901,0,0,0,0,-0.334699066435742,0,0,-0.0621283552372475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281925222957096,0,0,0,0,0,0,0.0575950109163237,0.00940621808873039,0,0,-0.0905904055107251
X600015.CH.EQUITY,0.157414868375751,0,-0.442758766903645,0,0.520373495702461,0,0,0,0,0,0,0,0,0.00536019372937641,0,0.36440564158467,0,0,0,0,0,0,0,0,0,0.117053077215813,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.191156664466814
X600016.CH.EQUITY,0,0.168099373613131,0.0355945901758703,0.192968517966907,0,0,0,0,0.0822737992384473,0,0.281317149863161,0,0.0971041971760263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523390466700265,0,0,0,0,-1.38777878078145e-17,0.167333364639702,0,0,0,0.0432749742278248,0,0,0,0,0,-0.0851587544690634,0,-0.0561009428831494,0.0247923900947429
X600036.CH.EQUITY,0.127404267453077,0.0465271929834402,0,0.185058945265152,0,0,0,-0.160364620494909,0,0,0.475948119048001,0,0.0167371767534016,0,0,0,0,-0.0914914031736433,0,0,0,0,0,-0.102165308447265,0,0,0,0.0497514833897426,0,0,0.0107927248057661,0.186486477080451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342149201827053
X601166.CH.EQUITY,0.0995626025557362,0.0481972418364108,0.275543961214455,0,0,0,0,0,0,0.248666258308004,0.0670493756186566,0.0971126838390005,0,0,0,0.0195191100898012,0,0.0339859820453813,0,0,0,0,0,0,-0.0986966347150646,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292644191354727,0,0,0,0,0,0,0,0,0,0,0.057845058716083,0
X601169.CH.EQUITY,0,0,0,0,0.119188301709244,0,0.0154247106404056,0,0.268139924370819,0.000376227926194305,0,0,0,0,0,0.376655098468418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447155057889851,0.0115331087497631,0,0.0510762964067145,0,0,0,0,0,0,0.0525309351514547,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.0686629091303938,0.210548224339987,0,0,0.234441246162231,0,0,0,0,0,0.354748614736515,0,0,0,0,0,0,0,0,0,0,0,0.206970826548308,0,0,0.0206913665372666,0,0,0,0,0,0,0,0.119106696401968,0,0,0,0,0,0,0,0,0,-0.0356957012766085,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0.0181362272172911,0,0,0.990268290837238,0,0,0,0,0,0,0,0,0,-0.117041236835465,0,0,0,0,0,0,0.0446904051501219,0,0.0160932209509689,0,0,0,0,0,0,0,-0.398233336612257,0,0,0,0,0,0,0,0,0,0,0.201046186781365,0,-0.305026072031998,0,0,0,0
