,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.563650740310539,0.0480819387860378,0.0303045080309005,0,0.0664839060896993,0,0,0,0,0,0,0.0467464696947438,0,0,0,0.0178762416400092,0.0620516399956101,0,0,0,0,0,0.0686113356238135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.096484513916347,0,0,0,0,0,0,0,0,0,0,0.186039590614479,0.0406421094968501,0,0,0,0,0,0,0.0496986524428929,0.0902766118258607,0,0,0,0,0,0,0,0,0,0.168987809413582,0,0,0.328730507849055,0,0,0,0.0159587566323769,0,0.0274477227778214,0,0,0,0
X601939.CH.EQUITY,0.4681317881831,0,0,0.183441836391965,0,0.111250113085758,0,0,0,0.0171102084960279,0.134322203443018,0,0,0,0,0,0,0,0,0,0,0.000823437784868378,0,0,0,0,0.0011908470328178,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00445167176594943,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.436869843992297,0,-1.0842021724855e-19,0,0,0,0,0,0,0.176297307568028,0,0,0,0,0,0,0,0.127641504106978,0,0,0,0,0,0,0.0559445056147351,0.042463510712939,0,0,0.0866059639166772,0.117991637766112,0,0,0,0,0,0,0,0,-0.0459725104056117,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.402814411305318,0,0.311159548461487,0,0,0,-0.288077936563647,0,0,0,0,0.549963022618673,-0.183610383720454,-0.116624455413096,0,0,0.0732520894620722,0,0,0,0.352610848486212,0,0,0,0.0756352929445485,-0.0696775707207493,-0.145427662295578,0,-1.38777878078145e-17,0,0,0.380419744646432,0,0,0,0,0,0,0,0,-0.529377833232812,-0.119786884106026,0,0,-0.0535348897404711
X601988.CH.EQUITY,0.0489350906100946,0,0.177284786519309,0,0.058580049784824,0,0,0,0.165372600186339,0,0,0,0.110532926908821,0.0638487879377275,0,0,0,0.110832732944581,0,0,0,0,0,0.398463104533455,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0
X600036.CH.EQUITY,0,0.0990691965182931,0,0,0,0,0,0,0,1.38777878078145e-17,0.100223123297185,0,0.289715407506059,0,0,0,-0.0542904157526151,0.00585000516615101,0.0957637927456106,0,0,0,0,0,0.347998965399228,0,0,0,0,0.0363947875852775,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034120336015932,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0458821918785049,0,0,-0.0904046651877738,0,0,0,0.140261892830733,0,0,0,0,-0.0337518001305396,0,0,0.26648019480929,0,0,0.0509489319288906,0.0650841398808361,0,0,0,0,0.0249155411804671,0,0,0,0,0,0,0,0,0,0,0,0,-0.0263154401766459,0,0,0.248904704932912,0,0,0.13835320600286
X601628.CH.EQUITY,0,0.013497234157558,0,0.00353112460086307,0,0,0,0,0,0,3.46944695195361e-18,0.0292053781290909,0.194484355869688,0,0,0.0228271131666985,0.0161984850740762,0,0,-0.0455368285283627,0,0,0,0,0,0,0.243936862707409,0,0,0,0,0,0,0.255156429065133,0,0,0,0,0,0,0,0.129760368767971,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.141860675484462,0,0,0,0,0.00961647537542674,0.000939542283557526,0,0,0,0,0.112406961960203,0,0,0,0,0,0,0.0326034793225124,0.101826048740988,0.0188469971041733,0,0.0219018490656498,0,0,0.0784648710870349,0,0,0,0,0.112537703165285,0,0,0,0,0,-0.02179513708989,0,0.164897030404512,0.224808313796684,0,0,0,0,0,0,0,0,0
