,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X300059.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X1997.HK.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.0556906131979416,0,0,0,0,0,0,0.333484417515721,0,0,0,0,0,0,0,0,0.0366074979896211,0,0,0,0,0,0.0541749078326208,0,0.180735095756097,0,0,0,0.210906370480585,0,0,0,0,0,-0.135981016467743,0,0,0,0,-0.00782099750836467,0,0,0,0,0,0,0,0.0785509024363074,0,0
X601939.CH.EQUITY,0.143390660685667,0,0,0.297092050163733,0,0,0,0,0,0,0,0,0,0.324411382296285,-0.0857862724131609,0,0,0,0,0,0,0,0,0,-0.0429344714108157,0.222868524772117,0,0,0,0,-0.0402385317111969,0,0,0,0,0,-0.0447294444186652,0,0,0,-0.0240491976337242,0,0,0,-0.078023324942699,0,0,0,0.1304294680058,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0937479241439913,0,0,0,0,0,0,0.0897709171609193,0,0,0,0,0.0624435777577071,0.171418838466083,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0360801555918003,0,0.00701027896606203,0,0,0,0,0,0.023740187800215,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.492532844503055,0,0,0.11945878037696,0,0,0,0,0,0.099593771226107,0,0.116541201451678,0.022832354897397,0,0,0,0,0,0.14268347136237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155666491541246,0,0,0,-0.0416372405319091,0,-0.0289565273556396,0,0,0,0,0.0338849162512908,0,-0.0952620501493745,0,0,0
X601988.CH.EQUITY,0,0,0,0.339020726231988,0,0,0,0,0,0.35561536718239,0,0,0,0,0.0463058996759246,0.146691250630453,0,0.0928859378769952,0.0728094535410532,-3.46944695195361e-18,0,0,0,0,0,0,0.0645047322391076,0,0,0,0,0,0,0,0,0,-0.480552019147496,0,0,0,0.0342977546627499,0,0,0,0,0,0,0,0,0,0.337989152552374
X600036.CH.EQUITY,0,0.179036310345436,0.0163970412655972,0,0,0,0,0,0.0987977976584366,0,0,-0.0295771514623547,0.124289293256279,0,0,0,0,0.169898859532647,0,0,-0.0217400900228886,0,0,0.131421627715671,0.0296243147947176,0,0,0,0,0,0,0,0.367931274633632,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0310289728857896,0,0,0,0.0615301741150229,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0861041356785226,0,0,0.17546927511311,0,0,0.288849020533544,-6.93889390390723e-18,0,0,0,0.136687936317464,0,0,0,0,0,0,0.0900519931044683,0,0,0,0,0,0,0,0,0,0,0.150651824450928,0,0.0357588749431161,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0436568235154326,0,0,-0.0376182563735745,0,0,0,-0.381251570994846,0.61046600717537,0,0,0.0433560676658578,0,0.690244920457752,0,0.0174761920481758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148249777579552,0,0,0.28614409343333,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.13169341665434,0,0,0,0,0,-0.126344493237104,0,0,0,0,0,0,0,0,0,0.410085341696836,0,0.145304221213497,0,0.0296616423123528,0,0,0,0,0,0,0.00627134794732496,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446058714772583,0.258131774660242,0,0,0.0126621284522943
X601658.CH.Equity,0,0,0,0,0.118492799833028,0,0,0,0,0,0,-0.10690987257668,0,0.114732911998608,0,0,0,0.0968021006551442,0.22710172535174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157174160054207,0.323857500482923,0,-0.147226586116215,-0.135905794657711,0,0,0,0,0.104314973295332,-4.33680868994202e-19,0,0,0,0
X601328.CH.EQUITY,0.38919194433921,0,0,0.216923671949159,0,0,0,0,0,-0.0431512025439781,0,0,0,0,0,0.14379796186029,0,0,0,0,0,0,0,0,0,0.0250991647003621,0,0,0,0.161220478039087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239031804392887,0,0,0.0907825187665954,0,0
X388.HK.EQUITY,0,0,0.413145486323758,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855120470048549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521382694646674,0,0,0.00545943674511643,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.00578627725992187,0,0,0
