,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,-5.42101086242752e-20,0,0,0,0,0.0161048103374695,0,0,0.378226035667934,0,0,0,0,0,0.131578445233653,0,0,0,0.202819148405273,0,0,0,0.10996614764653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30257200965577,0,0,0,0,0,0,-0.0406312205994513,0,0,0.0685733095180375
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0465421566361759,0,0,0,0.0620806195955616,0,0,0,0,0.160549207843071,0.0727324803607102,0.104991703724765,0,0.00889762025359371,0,0,0,0,0.101473067854883,0,0.0743670279202261,0,0,0,0,0,0,0,0.266105720494518,0,0,0,0.129708284111875,0,0.0345350532294686,0,0.109328743492691,0,-0.017236889737149,0,0,0,0
X601939.CH.EQUITY,0.303038087364278,0,0,0,0,0,0,0,0,0.055010676133691,0,0,0,0,0,0,-0.181505736789266,0,0,0.164989828041625,0,0,0.247494849275923,0,0,0,-0.274823726280707,0,0,0,0,0,0,0,-0.111942490458864,0,0,0,0,0.00810724803207844,0.499723016136756,0,0,-0.0344990861426398,0,0.0513184590348304,0,0,0,0.164943177445411
X601288.CH.EQUITY,0,0,0,0,0,0,-0.0519658308355983,0,0.153729361367407,0,0.259763673515604,0,0.0214988604790465,0,0.348608930489641,-0.103901391751864,0,0,0,0,-0.0726800214353839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.145543040247126,0.395608535617462,0,0,0,0,0,0,0,0.170928790018726,0,0,0,0,0,0,0,0.0897814327934514,0,0,0.0351254883073741,0.0436605109765716,-0.138096614376811,0,0,0,0,0,0,0,0,0.0535366043443858,0,0,0.131050460585317,0,0,0,0,0,-0.186024318832768,0,0,0.123722067058489,0
X601988.CH.EQUITY,0,0,0,0,0.25178433640117,0,0,0,0,0,0.246282049468124,0,0,0,0.21653658284051,0,0,0.0411001675760133,0,-0.0550736667229034,0,0,0,0,0.0993344697864679,0,0,0,0,0,-0.207184074602401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0357793459325102,0
X1299.HK.EQUITY,0,0,0,0,0.161085536443372,0,0,0,0,0,0,0,0,0.0147302035741885,0,-1.0842021724855e-19,0,0.185027251404292,0,0,0,0,0,0,0,0.0673413488868438,0,0.0215987016614469,0,0.113201806336189,0,0,0.127215225888845,0,0,0,0.386377909588515,0,0,0,0,0,0,0,-0.216710628856329,0,0,0,0,-0.0441373522902843
X600036.CH.EQUITY,0,0,0,0,0,0,-0.127037386836838,0,0,0.468924702984595,0,0,0.0848087937526472,0,0,0.0112479084409643,0.160950216197214,0,0,0,0.327621332578226,0,0,0,0,0,0,0,0.158667203036053,0,0,0,-0.160749290573459,0,0,0,0,-0.148105648616894,-0.0474545741928895,-0.0399698047597528,0,0,0,0.00863656997298642,0.194507995650809,-0.00977623025241391,0,0,0,0
X601628.CH.EQUITY,0,0.109675927475805,0.0100679559208837,0.0497678954465564,0,0,0,0,0,0,0,0,0,0,0,-0.0495399532581281,0.179445903541276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134930585260738,0.215819458535493,0,0,0,0,0,0.243502358017798,0,0.0774928545500767,0.13564167106252,0,0,0,0,-0.0631528986293225
X601328.CH.EQUITY,0,0,0.0626673366184234,0,0,0,0,0.698795010409511,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,-0.131494820748317,0,0.151596277762155,0,0,0,0,0,0.0358518009072809,0,0,0,0,0,0,0,0,0.0120103862840515,0,0,0,0,0,0,0,0,0.0539381865702768,-0.173395407579001,0,6.93889390390723e-18,0,0
