,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.182886811690579,0,0,0,0,0,0,0.17797869458219,0.13801639608563,0,0,0,-0.214766845917763,0,0,0,0,0,0.306680539524852,0,0,0,0,0,0.249133760370903,0,0.0421972434965444,0,0.123527469575406,0,0,0,0,0,0,0,0,0,0,0.110092374819885,0,0,-0.0412115502031604,0,-0.0997290810453865,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.175204691890024,0,0,0.148276190550334,-0.114920743020761,0,0,0.0909216578971065,0,0,0,0,0,0.00530934684504716,0,0,0,0,0,0,0,0,0,0.168220439361558,0,0,0,0,0,0,-0.229153031422297,0.327741804164483,0,0.125368784255299,0,0,0,0,0,0.131953527002961,0,0
X601939.CH.EQUITY,0.473541605819355,0,0,0,0,0.183904726295088,0,0,0,0,0,0,0,0.0324243549448078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365919767234545,0,-0.157250177805115,0.086875148023257,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.455631299944665,0,0.199880228386452,0,0.180882359560085,0.0259579293549485,0,0,0.0632597133742101,0,0,0,0.00488289085101504,0,0,-0.0582828140184459,0,0,0,0,0,-0.0286223639792297,0,0,0,0,0.0874547591538298,0,0,0,0,0,0,0.0268114956525803,0,0,0,0.143303127142716,0.155284023275274,0,0,0,0,0,0,0,0,0,0,-0.0437670309047952
X5.HK.EQUITY,0,-0.181491954140634,0,0.00734030342509379,0,0,0,-0.183219982085408,0,0,0.33592242487748,0,0.213576734530919,0,0,0,0,0.463708742714377,0,0,0,0,0,0,0,0,-0.169733575139449,0,0,0,0,0,-0.00555791180246279,0,-0.0784515878119536,0,0.023231278262302,0,0,0,0.290364941613984,0,0,0,0,0.00591868655705162,0,0,0,0
X601988.CH.EQUITY,0.100295691411321,0,0.213211186030117,0.116131146920447,0,0,0,0,0.118709963704349,0.0860806398032915,0.221675975021041,0,-0.365131324439179,0,0,0,0,0,0,0,0,0,0.027426700593027,0,0,0,0.140204706851181,0,0,0,0,0.0250910645219329,0,0,0.0429805986687484,0,0,0,0,0,0,0,0,0,0.0953394638519185,0,0,0,0,0.0742928461040609
X600036.CH.EQUITY,0,0.377671963772031,0,0,0,0,0,0.0336991276987986,-0.0112713659238782,0,0,0,0,0.288252235455389,0,3.46944695195361e-18,0.0201819678057925,0,0,0,0,0,0,0.176949532602619,0,0,0,0,0,0,0,0.0930827317188558,0,-0.0400548263580319,0.000541621263224844,0,0,0,0,0,0.16740006638086,0,0,0,0,0,0.0164489977782773,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0427972930559993,0,0,0.0562755945504607,0,0,0,-0.0197814751297836,-1.73472347597681e-18,0,0.1931156242781,0.252921165195095,0,0,0,0.160260697376826,0,0,0,0,0.166992545455719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168227324173661,0
X601628.CH.EQUITY,0.0810179674448595,0.378082349535613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122519209918033,0,0,0,0,0,-0.0616244063753236,0.223925474104045,0,0,0,0,0,0,0,0,0,0,0,0.186578022821989,0,-0.0952589200985582,0.0171411151076401,0.2402682119143
X601166.CH.EQUITY,0.131429016662061,0,0,0,0,0.0499475734298925,0.500937244485267,0,0,0,0,0,0,0.0645153770404017,0,0.267764589749883,0,0,0,0,0,0,0,0,0,0,0,0.0575302410633924,0,0,0,0,0,0.0894360824026478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
