,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.00929145733451199,0,0,0,-0.0773668175186641,0.231331917450896,0,0,0,0,0,0,0,0.404438911461107,0,-0.154297225635962,0,0,0,0,0,-0.192510777296301,0,0,0,0,0,0,0,0,0,0,0,0.748110947890624,0,0,0,0,0,0,0,-0.0143457275293703,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0233861430065973,0.10431946117107,-8.67361737988404e-19,0,0,0,0,0,0,0.0715387945313747,0,0.0830343276023804,0.0536332008219752,0.0212357526505616,0,0,0,0,0.0830373746113038,0,0.0425147869259075,0,0,0,0,0,0,0,0.274109352783428,0,0,0,0,0.215828454911907,0.0133396215900275,0,0,0.0461693274048612,0,0,0,0,-0.0240417245266739
X601939.CH.EQUITY,0.296129377012241,0,0,0,0,0,0,0,0,0.0456454485810697,0,0,0,0,-0.00105527878137234,0,0,0,0,0,0,0,0.0939013720774284,0,0,0,-0.181368691782626,0,0,0,0,0,-0.0167402022760514,0,0,0,0,0.0174491077157062,0,0.541670584986382,0,0,0,0,0,0,0,0,0,0.123764290550999
X601288.CH.EQUITY,0,0,0,0,-0.127302420794077,0,0,-0.0407761849921519,0.076699727028277,0,0.354824926284317,0,0,0.326923875163031,-0.066284456212697,0,0,0,0,0,-0.10736917109974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315560853907815,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.117380004645254,0,0.351799528603666,0,0,0,0,-0.0191711885498094,0.308966346645081,0,0,0,0.0727892547374671,0,0,0,0,0.097919958754636,0,0,0,0.0380744986138693,-0.178310971878578,0,0,0,0,0.111749401966755,0,0,0,0,0.0572117045860055,0,0,0,0,0,0,0,-0.245633268336312,0,0,0.150327429140004,-0.00929782515871323
X601988.CH.EQUITY,0,0,0,0,0.345773053734156,0,0,0,1.73472347597681e-18,0,0,0,0,0.107631512355875,0,0,0,0.171456478889761,0,0,-0.0576176690353535,0,0,0,0.175489430527399,0.0187653024674767,0,0,0,0,0,-0.33774861578536,0,0,0,0,0,0,0,0,0,0,0,0,0.0139684590158422,0,0,0,0,0
X600036.CH.EQUITY,0,0.133284856157843,0,0,-0.000393016921155705,0,0,0,0,0.480890149108954,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.226763257298712,0,0,0,0,0,0,0,0.125930947342098,0,0,0,0,-0.211141946044673,0,0,-0.155912072636351,0,0,0,-0.00882910456861613,0,0,0.209649146474999,0,-0.0239221999836628,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.331459217803873,0,0,0,0,0,0,0,0,0,0,0,0,0.0686132152206438,0,0,0,0,0,0,0,0,0.196420149886455,0.065098143111057,0,0.0384292401814253,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.184877235047335,-0.100501755340077,0,0.149853102674255,0,0,0
X601628.CH.EQUITY,0,0.277405872722086,0.0111864232231459,0.0451863054205455,-0.109375875467648,0,0,0,0,0,0,0,0,0,0,0,0.246275547051343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133870560500683,0.08292166026587,0,0,0,0,0,0.161106419903985,0,0.083838459094567,0.0968084034467832,0,0,0,0,-0.00396812750070125
X601328.CH.EQUITY,0,0,0,0,0,0,0.677285557754298,0,0,0,0,0,0,0,0,0.071354995272607,0,0,0,0,0.209160955263152,0,0,0,0,0,0.114820583611751,0,0,0,0,0,0,0,0,0,0,-0.0876719839829953,0,0,0,-3.46944695195361e-18,0,0.0810389876643579,0,-0.223292215227798,0,-0.0394622478634832,0,-0.0445852576545713
