,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,-0.213474463623669,0,0,0,0,0,0,-0.0562879510879449,0.16593191386952,0,0,0,0,0,0,0,0,0,0,0,0,-0.209946075040545,0,0,0,0,-0.170270744579469,0,0,0,0,-0.237408892677932,0,0,0.0560522066692273,0,0.734069300472803,0,0.330775040836925,0,0,0,0,0,0,-0.0182583360873902,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0525100592862195,0,0.0705285406541396,0,0,0,0,0.07459983968554,0,0,0,0,0,0,0,0,0,0.194045498606095,0,0,0,0,0,0,0,0,0.0287171703487786,0,0,0,0,0.310947521091166,0,0,-0.0125627193618949,0,0.198639365268219,0,0,0,0,0,0,-0.0537802884432574
X601939.CH.EQUITY,0.32367165562889,0,0,0,0,0,0,0,0,0.0151929106369568,0,0,0,0,0,0,0,0.131735120491245,0,0,0,0,0.0246541516391342,0,0.0224328969833522,0,0,0,0.138669390946051,0.0996771703417491,0,0,0,0,-0.174249218873548,-0.0172616173582887,0,0,0.444483232388214,0,0,0,0,0,0,0,0,0,0,0.108939846076583
X601288.CH.EQUITY,0,0,0,0,0,0.0316848393729032,0,-0.117241712172562,0.131023264257993,0,0.557273552966589,0,0,0,0.0877792385556954,0,-0.206803862835149,0,0,0,-0.0644723489721078,0,0,0,0,0,0,0,0,0,-0.791367536282451,0,0,0,0,0,0,0,0,0,0,0.388163959702359,0,0,0,0,0.212264642318193,0,0,0
X5.HK.EQUITY,-0.154881262684028,-0.104882367548842,0,0,0,-0.0463819634967832,0,0,0,0,0,0,0,0,0,0.304267351301863,0,0,0,0.294369807534067,0.0470913015327662,0,0,0,0.417769971057369,0,0,0,0,0,0,0,-0.0248002415387588,0,0,0,0,0,0,0,-0.172811462070068,0,0.183115333116721,0,0,0,-0.0188797398388075,0,0,0
X601988.CH.EQUITY,0.137160463139107,0,0.0151091724515649,0.39913508322045,0,0,0.0352535490825403,0,0,0,0.177720054573761,0,0,0,0,0,0.196917387105282,0.148937812842214,0,0,0,0.0352922381365735,0,0,0,0,0,0,0,0,0,0,0,0,-0.0892274020862338,0,0,0,0.123103452738237,0,0,0,0,0.0907789392590366,0.162583477972775,0,0,0,0,0
X600036.CH.EQUITY,0,0.242178258731199,-0.0113778478416956,0,0,0,0,0,-0.110796128598598,0.0614754197123888,0,0,0.534842706991648,0,0,0,0,0.0198793113716889,0,0,0.294764233388246,0,-0.105981093168204,0,0,0,0,0.0976419043937467,0,0,0,0,0.328903556759751,0,-0.155755629729621,0,0,0,0,0,0,0,0.107030230796676,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.0923788847347334,0.013937687462051,0,0,0,0,0,0.0248287167971385,0,0,0,0,0.144005193845817,0.22246435735013,0,0,0,0,0,0,0,0,0,0,0.0237398521727031,-0.00253947191241171,0,0,0.0207274098750339,0,0.304961132722608,0,0,0,0,0,0,0,-0.104677795161495,0,0,0,0,0,0,0.0777937820618662,0,0,0
X601628.CH.EQUITY,0,0.032344968755322,0.00606755202562297,0.0454451287001437,0,0,0,0,0,0,0.0157528773514399,-8.67361737988404e-19,0,0.326615452881274,0,0,0,0,0,0,0,0,0.076390666894573,0.00737011535867804,0,0,0,0,0,0,0,0,-0.0460529291066593,0,0,0,0.0556484148577775,0.230333459202882,0,0,0,0,0,0,0,0.131479610080622,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.299864615377878,0,0,0,0,0,0.191357562208338,0,0,0,0,0,0,0,0.254993802356845,0,0.0542208279837361,0,0,0.0881854116358639,0,0,0,0,0,0,0,-0.172544127169408,0,0,0,0,0,0,0,0,0,0.0875339586463882,8.67361737988404e-19,0,0,0,0,-0.230115462623098
