,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.0660850857485103,0.0622570973998063,0,0,0,0,0,-0.0965387397409355,0,0,0,0,0,0,0,0,0,0,-0.13832976269824,0.074225273163993,0,0.507707371334644,-0.148151473125052,0.501417669609058,0,0,0,-0.0604830830736462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0278811813616128
X601318.CH.EQUITY,0,0,0,0,0,0.325918904290651,0,0,0,-0.0623034273342937,0,-1.38777878078145e-17,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845269043789285,0.0965569990037346,0,0,0,0,0.221131723486317,0,0,0,0,0,0,0,0,0,0,0,0,0.056708036844546,0,0.0569379616973694
X601939.CH.EQUITY,0,0.0819005975748341,0,0.802212927557707,0,0,0.00154783076260532,0,0,0.0438346068241696,0,0,-0.0103349427411638,0.0144710260040685,0,0,0,0.0800907220711889,1.73472347597681e-18,0,0,0,0,0,-1.73472347597681e-18,0,0.0256973067930203,0,0,0,0,0,0,0,0,0,0,0.0686821303529561,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.893095951669249,0,-0.0584542167943363,0,0,0,0,0,0,0,0,0,0,0.00575076434327874,0,0,0.167790608984343,0,0.00870960871786213,-0.0555666607502776,0,0,0,0,0.0488501964655228,0,0,0,0,0,0,0,0,0,0,0,0,-0.0515301584672697,-0.112375071526395,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0122369065468674,0,0,0,0,0,0,0,0,0.260189780659269,0,0.154845109147911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0365257489422404,0,0,0,0,0,0,0,0,0,0,0.568566857359133,0,0,0,0,0,0,0,7.22408276745515e-05,0,0.301499356696163,0,0,0.0829625453431907
X600036.CH.EQUITY,0,0,0,0.328859916754126,0,0,0.00603443957582312,0,0.0354580878620281,0,0,0,0,0,0,0,0.172008318115292,0.0120347437229992,0,0.0251103433319435,0,0,0,0,0,0,0.0349672973477582,0.170452763150123,0,0,0.113410841607609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405970533004662,0,0,0,0,0.0420902663331991,0
X601988.CH.EQUITY,0,0,0,0.0791672029450124,-0.028711711677653,0,0,0,-0.0381927838768363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462813154599161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.000848199341189459,-0.120305686907728,0,0.991416217822573,0,0.0170406025059257
X1299.HK.EQUITY,0,0,0,0,0.066952841083941,0,0,0,0,0.186144556827391,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.307425673714033,0,-0.0384563887281852,0,0,0,0,0.0718112057591708,0,0,0,0,0.152459514782449,0,0,0.108365340221291,0,0.0433631328730772,0,0,0,0.106515654363624,0.0400606193811283,0,0,0,0.125543012554312,0,0,0.0297343029150792
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0185351290520582,0,0,0,0,0,-0.213796189276303,0,0,0,0,0,0,0,0.125119984602229,0,0.45659416503344,0,0,0,0,0,0,0,0,-0.15361412394779,0.119868018048532,3.46944695195361e-18,-0.0829747630523681,0,0,0.0283163544819463,0.179531504168403,0,0,-0.173565313058099,0,0.046074873791911,0
X388.HK.EQUITY,0,0,0,0,0.224103256050311,0,0,0,0.0930318054034553,0,0,0,0,0,0,0,0,-0.078805799984585,0,0,0.05969660860351,0.263534369845717,0,0,0.156964683117954,0,-0.0433627532849121,0,0,0,0,0,0,0.204471684332512,0,0,0,0,0,0,-0.000645079248059982,0,0,0,0,-1.38777878078145e-17,0,0,0,-0.204579869899716,0.253807921075317
