,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.142628398362624,0,0,0,-0.166474732799361,0.278574127357295,0,0,0.128955227587516,0,0,0,0.227164183248717,0,-0.0746268075533564,0,-0.121637921093212,0,0,0,-0.14611276829142,0,-0.244351597677507,0,0,0,-0.204548813228145,0,0,0.84766948421302,0,-0.00173770426421292,0,-0.120818461304575,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.132390285594025,0,0,0,0,0,0,0.172261394198584,0,0,0,0,0.0951112044884436,0,0.12421333771935,0,0,0,0,0,0,0,0,0,0,0.0880614642672231,0,0,0.329141356710768,0,0.189244221269036,0,0,0,0,0.00752019366890477,0.0336627846760577,0,0,0,0,0,0,-0.113774425324111
X601939.CH.EQUITY,0.351923144494982,-0.0682614840201041,0,0,0,0,0,0,0,0,0.102930006280008,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.045807059403226,0,0,0,0,0,0,-0.161590226223971,-0.22212559057312,0,-0.0989789936579919,0.189531524786971,0,0,0.592889119179491,0,-0.0356858225457606,0,0,0,0.214484075001737,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.540779251233451,0.117003020003888,0.479542242590408,0,0,0,0,0.396337393971703,-0.404015919429182,0.359678099474182,0,0,-0.265379126762148,0,0,0,0,0,0,0,0,0,0,0,0,-0.410951208270729,0,0,0,0,0,0.0114385044925476,0,0,0,0,0,0.111627030061307,0,0.395976285193535,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.119492871657277,0,0.211291579477941,0,0,0,0,-0.0294644036450668,0,0.127884865463091,0.119357919148753,0,0.0997296884813434,0.00453197097907064,-0.0856777985154067,0,0.0799891280050583,0,0,0,0,0,0,0,-0.0621034051824184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125211239175838,0,0,0,0.194934120973113,0,0
X601988.CH.EQUITY,-0.057502217537702,0,0,-0.00884545067478688,0.514139674763992,0,0,0,0,0,0,0,0,0,0.169858144630699,0,0,0,0,-0.0954299017696648,-0.152023308731172,0,0.272085522153801,0,0,0,0,0,0,-0.323240793850685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0890224885568244,0,0,0,0
X600036.CH.EQUITY,0,0.166019363351919,-0.0793967123350264,0,0,0,0,-0.137736583195902,0,0,0.601043341065433,0.0820544460844219,0,0,0,0.113315659846202,0,0,0,0.291852131345573,0,0,0,0,0,0,0,0.104117660921958,0,0,0,0,0,-0.156955161767293,0,0,0,0,0,0,0,0,0,0,0,-0.00899895419046899,0,0,0,0.059830550464819
X1299.HK.EQUITY,0,0,0,0,0.289883400389225,0,0,0,0,-0.0163357060564205,0,-0.0952125118552669,0,0,0,0,0.00287340470900112,0,0,0,0,0,0,0,0,0.146737823674219,0,0,0.134316253683652,0,0.120601459593716,0,0,0,0,0,-0.00455707942619015,0,0,0,0,-0.117626209213204,0,0,0,0,0,-0.00263680934956286,0,-0.0361043178547184
X601628.CH.EQUITY,0,0.180030729700303,0,0.0420379460830421,0,0,0,0,0,0.105306642903146,0,0,0,0.234345459260803,0,0,0,0,0,0,0,0,0.0509241086693009,0,0,0,0,0,0,0,0,0,0,0,0.011434566153915,0.128269880092142,0,0,0,0,0,0.189364620633109,0.224168914275975,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0296503360877792,0,0,0.223523365070956,0,0,0.143032319164449,0,0.0231950485921479,0,0,0.163002087197254,0,8.67361737988404e-19,0,0,0,0,0,0,0.142369522814035,0,0,0,0,0,0,0,0.0292521308307966,0,0,0.247425879907649,0,0,0,0,0,0,0,0,-0.155650937784441,0,0,0,0,0,0,0,-0.140195324337416,0
