,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.455557134110356,-0.018046976552072,0.193255625980901,0.0179225311884192,0,0,-0.105871683108026,0,0,0,0,0,0,4.33680868994202e-19,-4.33680868994202e-19,0,0,-0.0537738899282178,0,0,0,0,3.46944695195361e-18,0,0,0,0.00317489669461314,0,0,0,0.223500612480874,0,0,0,0,0,0,0,0,0,0.0138298763214958,0.361595494029047,0,-0.0499931298661973,0,0,0,-0.0287688799305921
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.010867356313862,0,0,0,0,0,0.169032059288127,0,0,0,0.351701398762274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198508064253426,0,0.0468769930764566,0,0,0,0,0,0,0,0,0,0,0,0.00387388055039752,0.173847916391256
X601939.CH.EQUITY,0,0,0,0.70161980591638,0,0,0,0,0,0.0685474246252456,0,0.277728002707168,0,-0.0347163459507076,0,0.0344567178441311,0,0,0,0,0,0,0.0356982673290326,0,0,0.00224175951332969,0,0,0,0.00330073377900531,0,0,0,0,0,0.0421911176232246,0,0,0,0,0,0,0,-0.027146540183059,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.129432613511979,0,0.865676380720521,0,0,0,0,-0.0670203241037399,0,0,0,0,0,0,0,0,0.00491774077078385,0,0,0,0.0445346920920476,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0673392412796797,0,0,0,0,0,0,0,-0.124251957256837,0,0,0,0,0,0,0,-0.0693338633757562
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0898532906297254,0.179822169653305,0,0,0,0,0,0,0,0.0597034117145544,0,0,0,0.0927649175334334,0,0.0360527372159103,0,0,0,0,0,0,0.165793019300726,0,0,0.280120663393639,0,0,0,0,0,0,0,0,0,0,0,0.0215963546689756,0.0557739326612051,0,0,0
X600036.CH.EQUITY,0.241855138745668,0.0429046199652718,0.222412112594661,0,0,0,0,0,0,0,0,0,0,0,0,0.187765653988845,0,0.0187805928749376,0,0,0,0,0,0,0,0,0,0,0,0.215059207213162,0,0,0,0,0,0,0,0,0,0,0,0.00974392519403631,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.00819259603387763,0,0,0,-0.0667287035274192,0.0859401248646143,0,0,0,0,0,0,0,0,0,0.115556470756693,0,0,0,0,0.0261733076914175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887031324998068,0,0
X1299.HK.EQUITY,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.129946149734966,0,0,0,0.0323941215095893,-0.0572946082411209,0,0,0,0,0,-0.133256784658682,0.295178334587083,0,0,0,0,0,0,0.0482036453196641,0,-0.14030741536193,0,0,0,0,0,0.0690590931407623,0.0455303952230326,0,0,0.0731576527389299,0,0,0.255006681495412,-0.0253554306292323,0,-0.00240775789912109,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.177903518539556,0,0,0,0,0,-0.0240559163498348,0,0,0,0,0,0,0.0276064242799959,0.303406187634936,0,0,0,0.0764497619699691,0,0,0,-0.183935439534199,0,0,0.0577942279567027,0,0,0.0770683231498328,0,0,0.320401976654502,0.110668686949795,0,0.0345466901987136,0,0,0.0321945123859212,0
X388.HK.EQUITY,0,0.00575749216313251,0,0,0.153164683475846,0,0,0.125954833520407,0,0,0,0,0,0,0,0.0308252731101606,0,0,0,0,0.096228177201918,0.385729225648129,0,0,0.120312239073836,0,0,0,0,0,0,0,0,0,0,0,0,0.115495437666102,0.195673375608853,0,0,0,-0.22184034902121,0,0,0,0,0,0,0,0.0711974973202577
