,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.462011755604754,0.199670133609076,0,0,0,0,0,0,-0.0935468323304309,0.114043481125601,0.0684566325050757,0,0,0,0,0,0,0,0,0,0,0,-0.0392300307805971,0,0,0,0,0,0,0,0,0,0,0,0,0.0917437761290606,0,0,0,0,0,0,0,0,0,0.034972808762208,0,0,0,0
X601939.CH.EQUITY,0.353389980979001,0,0,0.193648491838815,0,0,-0.0532257355630544,0,-0.0885109565025658,0.0723621552948688,0,0,0,0.2873119630437,-0.0754024102736103,0,0,0,0,0,0,0,0,0,0,0.138367946334269,0,0,0,0,0,0,0,0,0,0,0,-0.0381825376373621,0,0,0,0,0,-0.110362412304444,0,0,0,0,0.147784775724574,0,0.016253063102086
X601318.CH.EQUITY,0,0,0,0,0.215558522192822,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0306499683367965,0,0,1.38777878078145e-17,0,0,0,0.185192199338877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258381118738053,0,0,0,0,0,0.221481482649538,0,0,0,0,0,0,0.104651704409532,0
X601288.CH.EQUITY,0.335067338657045,0,0,0,0.26043036781674,0,0,0,0,0,0.0231568057006012,0,0,0.112502861374765,0,0,0,0,0,0.100694512794587,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120864034880711,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.49827818445975,0,0,0,0,0,0.301873136725253,0,0,0,0,0,0.00247049980837075,0,0.0222085648161128,0,0,0,0,0,0,-3.46944695195361e-18,0,0.103965504226043,0,0,0,0,0,0,0,0,0,0,-0.386393825608888,0,0,0,0,0,0,0.213410796335571,0,0,0,0,0,0.4761465140766
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.281772672307502,0,0,0,0,0,0.0916844206403022,0,0,0,0,0,0.0101642867366905,0,0,0,0,0,0.184798532204246,0.0435336002637141,0,0.0903255152918958,0,0,0,0.0144941089429478,0,0,0,0,0.170848985246062,0,0,0,0,0.104817993764815,0.0163482731311893,0,0,0
X1299.HK.EQUITY,0.0777756618543718,0,0,0,0,0,0,0,0.136037065454253,0,0,0,0,0.0977233928573916,0,0,0,0,0,0,0,0,0.00816839564625787,0,0,0,0,0,0.226911098173102,0,0,0,0,0,0,0.175057080261246,0,0,0,0,0,0,0.0667932503701378,0.00223317191178838,0,0,0.107231632488876,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0415096775753096,0,0,0,0,0,0,0,0,0.13639031855257,0,0,0,0.515166720862635,0,0,0,0,0,0,0,0,0,0,0.211219987373244,0,0,0,0,0,0,0,0,0.0490744585283691,0,0,0
X601628.CH.EQUITY,0.0737812201094593,0,0.149618158018913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183141027748526,0,0,0.0781101166472189,0.0659573265646817,0,0,0,0,0,0,0.057176122575275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450553772363767,0,0,0,0,0.211773548353012,0,0,0.00809732146930722
X601658.CH.Equity,0,0,0,0,0.213815272757545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288607265036214,0,0,0,0,0,0.0361856551016293,0,0.376015538775009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270371820976387,0,0
