,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.232866026789076,0,0.129577206419768,0,0,0,0,0.252002952235214,0.0618560517066695,0,0.132466102815107,0,0,0,0,0,0,0.0959686818350662,0,0,0,-0.0775895605786183,0,0,0,0,0,0,0,0.0023044293539346,0,0,0,0,0.0731079611085206,0,0,0,0,0,0,0,0,0,0.0180524390159891,0.026543656552236,0,0,0,0
X601939.CH.EQUITY,0.457680163718242,0,0,0.0182109920666402,-8.67361737988404e-19,0,-0.0318906496267051,0,0,0,0.19259249617488,0,0.226748244676466,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00852346333192704,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.0481442064181158,0,0,0,0,0,0,0,0.25844907149789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204051232043489,0,0,0,0,0,0,0,0.0620227935644613,-6.93889390390723e-18,0.0429541085380557,0,0,0.206542388454345,0,0,0,0
X601288.CH.EQUITY,0.472537693956545,0.031755191385886,0,0,0.171224569432387,0,0,0,0,0,0,0,0.0722743757591007,0,0,0,0,0,0,0,0.0672302189809928,0.0536007109832966,0,0,0,0,0,0,0,0,0.0365928262969203,0,0,0,0,0,0,0,0,0,0,0.0465522522298898,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0808266630499915,0,0.255399729399831,0,0,0,-0.0520245654798774,0,0.0147553444687301,0,0,0,0.0996397954486837,0,0,0.14973119850403,0,0.196176052595102,0,0,0,0,0,0,0.325006244977562,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143940927713821,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.0217004927686636,0,0,0,0,0,0,0,0,0.415787387798557,0,0,0,0,0,0,0,0,0,0,0.0541268768839023,0.125025997639801,0,0,0,0,0,0,0,0,0,0,0,0,0.0850053623497114,0,0,0.0599456293014874,0,0,0,0,0,0,0,0,0,0.26975884155883,0
X1299.HK.EQUITY,0,0,0,0,0,0.113917535178264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535725376463684,0,0,0.200474036796035,0,0.0540238558997268,0,0,0.193865248362339,0,0,0,0,0,0,0,0,0.00135893816383665,0,0,0,0.190132764641602,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0421943496563888,0.280386207865636,0,0,0,-0.438872554463176,0,0,0,0.880598939764448,0.0633789119935676,-0.82543806228796,0,0,0.61466399156735,0,0,0,0,0,0,0,0,0,0,0,0,0.211721363311139,0,0,0,0,0,0,0,0,0.0625410220202667,-0.171456469717471
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.319323856658429,0,0,0,0,0,0,0.212598354125469,0,0,0,0,0,0,0.174580869484662,0,0,0,0.0463687467609386,0,0,0,0,0,0.0454949438691632,0,0,0,0,0.0169007732316752,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.568366410091625,0,0,0,0.00410162855029329,0,0,0,0,0,0,-0.374049622293853,0,0,0,0,0,0,0,0.104634275087711,0.0349319474626629,0,0,0,-0.00929737603237585,0,0.947878373160647,0,0,0,0,0,0,0,0,0,0,-0.113112701044331,0,0,0,0,0,0,0,0,-0.130300796881801,0
