,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.265254300527089,0.160314935778157,0,0,0,0,0,0,0,0,0,0,0.1885105271542,0,0,0,0,0,0,0,0,0,-0.297072503365714,0,0,-0.19018613299825,0.853102790579989,0,0,-0.038425018033054,0.0516903004952338,0,-0.0300532531481652,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,-0.0929539369799041,0,0.281610386597948,0,0,0,0,0,0,0.110506523169665,0,0.147226053258098,0,0,0,0.137520243719398,0.00622503825972548,0,0,0,0,0,0,0,0.0198616136933659,0,0,0,0,0,0,0.125249368466802,0,0.0483269535569578,0.265404007152013,0,0,0,0,0,0,0,0,0,0,-0.134560862052198
X601939.CH.EQUITY,0.271485156500406,0,0,0,0.0847006312082384,0,0,0,0,0.159920097191197,0,0,0,0,0,0,0,0.0783436906207197,0,0,0,0,0,0,0,0,0,0,0.0602241282832447,0.0593770706447895,0,0,0,-0.22377256714806,-0.175483156929455,0,0,0.120517865953876,0.480966602652221,0,0,0,0,0,0,0.0707662319626656,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.354958272987493,0.0939189735618046,0.0479513179269827,0.39417967401274,0,0,0,0.270591455542865,0.0235000978721132,0,0,0,0,0,0,0,-0.182143330378209,0,0,0,0,0,0,0,0,-0.60665810230483,0,0,0,0,0,0,0,0,0,0,0,0.408400015008033,0,0,0.126243807783859,0,0
X5.HK.EQUITY,-0.161467056572257,-0.0264156320054469,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354645310236895,0,0.16004242884878,0,0.438896226114171,0,0,0.405483156842574,0.0160708274934898,0,0,0,0,0,0,0,-0.182090934979507,0,-0.00349161175084868,0,0,-0.0502000660859787,0,0,0,0,0.0241332826667139,0,0,0,0,0,0,-0.230949480126416,0
X601988.CH.EQUITY,-0.103737385333896,0,0,0,0.37947232688553,0,0,0,0,0,0,0,0,0,0.0679884977413447,0,0,0,0.445839804099261,0,0,0,0,-0.111212827736584,0,0,0,0,0,-0.332604376859132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781262066163345,0,0,0,0
X600036.CH.EQUITY,0,0.377832179531581,-0.0671395927607995,0,-0.0325234929949204,0.0290314895014834,0,0,0,0.521900393926248,0,0.200818136240871,0,0,0,0,0,0,0,0,-0.108589978144648,0,0,0.28464604801337,0,0,0.103676539409179,0,0,0,0,0.0219518687522086,0,-0.27963696398595,0,0,0,0,0,0,0,0.122953995497128,0,-0.119682270937708,0.136291011391597,-0.0182073088207656,0,0,0,0.0839612923219393
X1299.HK.EQUITY,0,0,0,0,0.181965142050533,0,0,0,0,0,0,-0.078321351896603,0,0,0.032247714018225,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.158956455980434,0,0,0.101911565113802,0,0.253648466540401,0,0,0.058940332614645,0,0,0,-0.0350778883970281,0,0,0,-0.0928464432213014,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.00853885692923361,0,0,0,0,0,0,0,0.0721647567124699,0,0,0.350625594990463,0,0,0,0,0.0364019834994837,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253072038773861,0,0,0,0.194704740702832,0,0,0.0196231362644754,0.081846003550515,0,0,0,0,0,0.0713935837965093,0,0,0,-0.123459063781071
X601328.CH.EQUITY,0,0,0,0.0065979902772692,0,0,0.481660835587625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053835453904577,0,0.215817168368308,0,0.178426139156536,0.108560994148168,0,0,0,0,0,0,0,-0.170828165167517,0,0,0,0,0,-0.0561753553827318,0,0.102659906348923,0,0,-0.0291525960634431,0,0,0,-0.232588142651216
