,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.134987554757482,0.52085321864088,-1.73472347597681e-18,0,0,0.0281154810973243,0,0,0.00921037827120939,0.0750291450300082,0,0,0.174363807241061,0,0,0,0.00887040271653264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275372610450924,0,0,0,0,0,0,0.0515022839619996
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.118595688431618,0.285375142696463,0,0,0,0,0,0,0,0,0.318931752408653,0.0877436005755612,0,0.0724889377401805,0,0,0,0.0644418633627648,0,0,0,0,-0.0278552354067585,0,0,0,0,0,0,0,0.0060648377821177,0,0.0442249019531052,0,0,0,0,0,0,0,0,0.0198757510251702,0.00935183404137666
X601939.CH.EQUITY,0.13175176265579,0,0,0.517477724221433,0.0874937271002306,0.0807626607745704,0,0,0,0.0719363603179217,0,0,0,0,0,0,0,-0.0472142474663995,0,0,0,0,0,0,0,0,0,0.179436751011445,0,-0.0077360742817775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00641035428663909,0,0,0.0469152380553449
X601288.CH.EQUITY,0,0,0.211695285611046,0,0,0,0,0,0.0118967652798379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273495252311339,0,0.195550258607267,0,0,0,0.0474329920050615,0,0,0,0,0,0,0,0,0,0,0.0961671991511134,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0565848580600765,0,0,0.2074136348808,0,0.206207932261443,0,0,0,0.212034967774163,-0.00851084464188328,0,0,0,0,0,0.195635348365935,0,-0.244552971793102,0,0,0,0.0459773074623402,0,0,0,-0.061221516522054,0,0,0,0,0,0.189906636863663,0,0,0,0,0.0806143083364513,0,0,0,0,0,0,0.171383570091806,-0.00759682696821179,0,0
X601988.CH.EQUITY,0,0,0,0,0.346304583652577,0,0,0,0,0.0845968566935383,0.126949974229012,0,0,0,0,0.158768415899232,0,0,0,-0.0360054793341824,-0.0511920023810801,0,0,0,0,0.206423641063465,0,0,0,-0.241087765323045,0,0,0,0,0,0,0,-0.00366341880028505,0,0,0,0.0558960984530837,0,0,0,0,-0.0190660477695257,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173441761490838,-0.0944271494926859,0,0.103978610831141,0,-0.0345347102874494,0,0,0.0345110866517067,0,0,0,0.471920542484518,0.0314491256195467,0.0414475318824117,0,0,0.082629491745404,0.111312632656413,-0.0371513007914456,0,0,0,0.089538231346804,0,0,0,0,0,0.266153024932905,0,0,0,0.111877552455401,0,0,0.0752414651009021
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303379427811012,0,0,0,0,0,0,0,0.0734558549540731,0,0.0629040630310278,0,0.118945848493813,0,0.0375215730620562,0,0,0,0.230294894918729,0,0,0,0,0,0,0,0,0,-0.0765592983163248,0,0,0,0,0
X601628.CH.EQUITY,0,0.148194697514039,0,0.0503233506804668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104567621112428,0,0,0,0,0,0,0,0.147789134765954,0,0,0,0,0,0,0,0,0,0.0208969445439594,0.366357666326974,0,0,0,0.118954427836182,0,0.0565359394640306,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.366546690878218,0.0371576847535247,0,0,0,0,0,0,0,0.420262277211179,0,0,0,0,0,0,0,0,0.0234564234665174,0.0869533737047139,0.12567098099141,0,0,0,0,0,0,0,-0.0153349196557804,0,0,0,0,0,0,0,0,0.0561125925664753,0,-0.0847675828303657,0.218868364405953,0,0,-0.00443628849430998,0.0803516952275578,0,0,0
X601166.CH.EQUITY,0.207303764586392,0,0.0253357645676017,3.46944695195361e-18,0,0,0.239294919000093,0,0,0.0314822874538637,0,0.263397163360696,-0.0404229325306135,0,0,0.00836046341503691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137076417979976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.107405554600889,0,0.0797613805152158,0,0.0955223989812718,0,0,0.0832670680135075,0.515178955922621,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0746416109290547,0.218038744808201,0,0,0,0,0,0,0,0.117802215078156,0,0,0,0,-0.152702134552399,0,-0.0710610209746351,0,0,-0.0453676333728569,0.0100834467458965,0,0,0,0,0,-0.0762999068247609,0,0,0,0
