,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.229917957061446,-0.0895786836238451,0,0,0,0,0,0,0.425673664514718,0,0,-0.163105086349167,0,0,0,0,0,-0.0575817784147059,0,0,0,0,0,0,0,0,-0.0184238396938005,0,0.713056286829573,0,-0.0671646112216034,-0.0351172930398142,0,0,0,0,0,-0.025206547691264,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.060572728193798,0.00650181273947338,0.169776552532983,0,0,0,0,0.130742642757634,0,0,0,0,0.078455234727513,0,0.104328588576939,0,0,0,0,0,0.0375357320309544,0,0,0,0.0497947704389115,-0.0310188933490742,0,0.0386885092028045,0.0704640214048336,0,0,0,0,0.237001997153961,0,-5.42101086242752e-20,0,0,0.00508747428877388,0,0,0,0,0
X601939.CH.EQUITY,0.361957885157166,0,0,0,0,0,0,0,0,0.033046479022367,0,0,0,0,0,0,0,0,0,0,0,0,0.152359272831708,0,0,-0.295765769666744,0,0.0416666662708468,0,0,-0.0432922188948781,0,0,0,0,-0.0618776858871053,0,0.0499541048906839,0,0,0.599956419854548,0,0,0,-0.0129787761046483,0,0,0,0,0.108113865374693
X601288.CH.EQUITY,0,0,0,0,-0.167258957028699,0,0,-0.00718713458624279,0,0,0.431274711006194,0,0,0,0.358739583921086,0,-0.0597087433120634,0,0,-0.15421139728837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014975440848188,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.147326780297276,0,0.16639568072369,0,0,0.153944144939365,0,0,0,0.21590615736134,0,0,0.0933236256163218,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.174584638832544,0,0,0,0,0,0,0,0,0,0.147776855267862,0,0.0681925882260559,0,0,0,0,0,-0.0756770107968159,0,0,0.148995676493227,0
X601988.CH.EQUITY,0,0,0,-0.00588075560468825,0.463695112601955,0,0,0,0,0,0,0,0,0,0.0477333209189609,0,0,0,0,-0.16493145038028,0,0,0,0,0.207067244906258,0,0,0,0,0,0,-0.347176705634611,0,0,0,0,0,0,0,0,0,0,0.0661872034304433,0,1.73472347597681e-18,0.122368415860965,0,0,1.73472347597681e-18,0.032797709290111
X600036.CH.EQUITY,0,0.268514983145614,-0.0603241130810083,0,0,0,0,-0.127886029812009,3.46944695195361e-18,0.501573146843508,0,0,0,0,0,0,0.0907036642686073,0,0,0.27929615495921,0,0,0,0,0,0,0,0,0.108531048927323,0,0,0,0,-0.134441666686901,0,0,0,0,0,-0.0616145290907598,0,0,0.229148885034848,0,0,-0.0768111324563128,0,0,0,0
X1299.HK.EQUITY,0,0,0.0263079638569718,0,0.246460807495788,0,0,0,0,0,0,0,0,0,0,0,0,0.0684239222317225,0.047922937666925,0,0,0,0,0,0,0.246756395552831,0,0.0135989255015438,0,0.0924764144880103,0,0,0,0.0399196449591208,0,0,0,0,0,0,0,0,-0.222898128226113,0,-0.111428037932201,0,0,0.0620435716437852,0,0
X601628.CH.EQUITY,0,0.046596103192723,0.0296268651203864,0.0751190619191546,0,0,0,0,0,0,0,0,0,0.360031108542428,0,0,-0.0211035134957316,0,0,0,0,0,0,0,0.123356204817568,0,0,0,0,0,-0.011875927145313,0,0,0,0,0.159373241149804,0.0573204416180572,0,0,0,0,0.202200978260343,0.0554624809558292,0,0.0885752273504922,0,0,0,0,-0.0704056335403092
X601328.CH.EQUITY,0,0,0,0.012040442088921,-0.000357991946506522,0,0.477874235385602,0,0,0,0,0.042222614555257,0,0,0,0.088992962864742,0,0.0578157394575186,0,0.180233846077271,0,0,0,0.0527174695037377,0,0.158021897606911,0,0,0,0,0,0,0,0,0,0,0,-0.227153441086366,0,0,0,0,0.395019688049586,0,0,0,-0.412482942402785,0,0,-0.159111470170343
