,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.338201077613236,0,0.160340420487165,0,0.07750615541239,0,0,0.220085221381872,0,0.145005866285456,0,0,0,0,0,0,0,0,0,0,0,-0.076300049588519,0,0,0,0,0,0,0,0.0601331607391033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.42535914866776,0,0,0.207425837901833,0,0,-0.123331182684309,0,0,0.0426204819082697,0.00602975283331509,0,0.203901460949019,0,-0.0267593013929464,0,0,0,0,0,0,0,0,-0.00860104321954873,0,0,0,0,0,0,0,0,0,0,0,0,-0.0372144564108232,-1.0842021724855e-19,0,-0.0116311402328098,0,0,0,0,0,0,0,0.16931576062746,0,0,0
X601318.CH.EQUITY,0.0856221222104746,0,0,0,0.143602156497193,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0.0300042356629489,0,0,0,0,0,0,0,0,0,0.182749925678026,0,0,0,0,0.244405416607641,0,0,0,0,0,0,0.0885160936854134,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.292153522761917,0.158958888024301,0,0,0.125007173518606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163547607472076,0,0,0,0,0,0,0,0,0,0,0.0382695702818086,0,1.73472347597681e-18,0.024314528453187,0,0,0,0.109919156438397,0,0.000691788505783846,0.0761697076002099,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0739760807089967,0,0.437832695993918,0,0,0,0,0,0.268358622024181,0,0,0,0,0,0.0997970620983301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14683967998825,0,0,0,0,0,0,0,0,0,0.0177628374268788
X600036.CH.EQUITY,0,0,0.0150977725453818,0,0,0,-2.71050543121376e-20,0,0,0,0,0.351606686846488,0,0.0240579785051101,0,0,0,0,0,0,0,0,0.00661943189975113,0.112363380022723,0,0,0,0,0,0.0324532114570526,0,0,0,0.0498373387403914,0,0,0,0,0,0,0.0531860529671654,0.0682242563387438,0,0,0,0,0,0,0.285736362127535,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.110701459295639,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242739237162995,-3.46944695195361e-18,0,0,0.153990023296251,0,0,0.147899586060984,0,0,0,0,0,0,0,0,0,0,0,0.149873539205277,0,0.0294518417073785,0,0
X5.HK.EQUITY,0,-0.215733699599028,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-1.38777878078145e-17,0,-0.150510012438363,0,0,0,0,0,0,0,0.668709709594807,0,-0.343459415558907,0,0.787355564231884,0,0,0,0,0,0,0,0,0,0,0,0,0.433720689474751,0,0,0,-0.376949727210369,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127867187592492,0,0,0,0.146676409567573,0.127165015109889,0,0,0,0,0,0.189726784692003,0,0,0,0,0,0,0,0,0,0,0,0.0453892184229746,0,0,0.0275582480898326,0,0,0,0,0.251773260503712,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968808806386949,0.209185468772611,0,0,0,0.021550196851771,0.504777025970585,0,0,0,0,0,0.161006906209875,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.238013404920603,0,0,0.0530207107495903,0,0,0,0,0,0,0,0,0.0740811253613537,0,0,0,0,0,0,0.0790773409480802,0,0,0,0,0,0,0,0,0,0.000664563744869787,0.131405759626858,0,0,0,0,0,0.114967251591208,0,0.175730379683831,0,0,0,0.18173826318999,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0283450506984032,0.061377243193377,0,0,0,0.28489195244495,0,0,0,0,0.076540312720473,0,0,0,0,0.0182191401931288,0.0901225546563912,0,0,0.0563831659642336,0,0,0,0,0,0,0,0,0,0,0.163622811336414,0,0,0,0,0.02830095732923,0,0.00188135842968918,0,0,0,0,0,0,0,0.0553066822113329,0,0.118491145988868,0.033671887900561,0,0
X600000.CH.EQUITY,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.270755713757285,0,0,0,0,0,0,0,0,0.200407259152433,0,0,0,0,0,0.231702522426406,0,0,0,0,0,0,0.00685364088946747,0,0,0,0,0,0,0,0,0,0.134796059062934,0,0.122431661518092,0,0,0,0,0,0
