,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,-6.93889390390723e-18,0.573718173200348,0,0.0276916948889121,0,0.049824605428467,0,0,0,0,0,0.0915815476531903,0,0,0,0,0,0.0869225618832836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698350472840073,0,0,0.063280874640632,-0.0156897296249323,0,0,-0.0311268451775572,0,0.0150553469601497,0.014681423137172
X601318.CH.EQUITY,0,0,0,0,0,0,0.151648368961879,0,0.0900960757862753,0,0,0,0,0,0,0,0.0700441184312279,-0.00955310344458832,0.248056634952987,0,0,0,0,0,0,0,0,0,0,0,-0.0144064524932614,0,0,0.0469971564318868,0,0,0,0,1.73472347597681e-18,0.182934377657128,0,0.0437581259498794,0,0,0,0,0,0.144407512758696,0,0
X601939.CH.EQUITY,0,0,0,0.353109870898418,0,0.279452683032107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239231102984135,0,0,0,0,0.168427821127519,0,0,0,0.0107891392792625,0,0,0,0,0,0,0,0,0,0,0,0.00297034262995319
X601288.CH.EQUITY,0.0653996002246553,0,0.241745420059886,0,0,0,0,0,0,0.159724521341925,0,0,0,0,0,0,0,-0.013911583877406,0.128017462569765,0,0,0,0,0,0.154307400657524,0.0436658686661321,0,0,0,0.125678015805117,0,1.73472347597681e-18,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,-8.67361737988404e-19,0,0.318248797022149,0,0,0,0,0,8.67361737988404e-19,-0.337131488392409,0.260964279086882,0,0.133322471949308,0,0,-0.0389865484467662,0,0,0,0,0,0,0,0,0.274316574916613,0,0,0.156905272408681,0.230041144419256,0,0,0,0,0,0,0,0.0283424600575436,0,0,-0.0728015863317827,-0.493481505356254,0,0,0,0
X601988.CH.EQUITY,0.213453205276688,0,0.0902215924315058,0,0,0,0,0,0.0586622400180623,0,0,0,0,0.142280515323957,0,0,0,0,0.0625496575346792,0,0,0,0.379984566176005,0,0,0,0,0,0,0.0202454264186236,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515688489324189,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0314474415180971,0,0,-0.00996200767037267,0,0,0,0,-0.0230355442817551,0,0.0335440949965287,0,0,0,0,0,0.727634002623005,-0.0129720330376337,0,0,0.0361659165229415,0.106951481365273,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0874936265702065,0,0.0645971983565166,0,-0.0170256630025707,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.167531753460359,0,0,0,0,0,0.301290543986989,-3.46944695195361e-18,0,0.0932117412327834,0.201246480134451,0,0,0.110160986145584,-0.0843553541592367,0,0,0,0,0,0,0.137263921893888,0,0,0.0338521823655762,0,-6.93889390390723e-18,0,0.122481900126764,0,0,0,0,0,0,0,0,0,0,0.0481117800762289,0,0,0,0.202705694486477
X601628.CH.EQUITY,0,0.215155143557593,0,0,0,0,0.0307854950582832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504335879263591,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.403582981757256,0.232087696738983,0,0,0,0.0294979772999489,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.137064030371244,0,0,0,0.118449246774533,0.00562725603628176,0,0,0,0,0,0.261654187710098,0,0,0,0,0,0,0,0.232397721451072,0,0,0,0,0,0,0.0557830938700216,0,0,0,0,0,0,0,0,0.01492015213182,3.46944695195361e-18,0.203540125992108,0,0,0,0,0,0,0,0,0.0103095301637263,0
X601166.CH.EQUITY,0.0839225282156644,0,0.0950909202738155,0,0,0,0.152828705665929,0,0,0.0554270136045566,0,0,0,0.159738958737914,0,0,0,0,0.0911448522039941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1178193112859,0,0,0,0,0,0,0,0.120010091258101,0,0,0,0,0,0,0,0.0476529777934056
X16.HK.EQUITY,0,0,0,0,0,0,0,-0.0784752805961405,-0.200568787280458,0,0,0,-0.105844729144618,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241845564399841,0.205157002163027,0,0,0.145532713419166,0.173582078581597,0.260099112083094,0.36202177885896,0,-0.0972032908429902,0,0,0,0,0,0.0590764212710306,0,0,0,0,0.0594011329199464,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0.0156345502207857,0,0,0,0,0,0,0,0,0,0,0,0,0.385572849909008,0.0877383585157152,0,0.0102869247722518,0,0,0,0,0,0.227862953864319,0,0,0,0.340926074260514,0,0,0,0,0,0,0,0,0,0,0,0,0.252704339599357,0.0478515957896253,0.0756364958802978,0.00369645384677726,0,0,0
