,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X300059.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0.271942614860083,0,0,0,0,0,0,0.403767154963705,0,0,0,0,-0.0310329433035308,0,0,0,0,0,0,0,0,0,0,0,0.0233897001490581,0.0401337892604574,0,0,0.23593809588015,0,0,0,0,0,-0.143691315069264,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107345436876883,-0.0265981802122025,0
X601939.CH.EQUITY,0.200056809390482,0,0,0.327761977587755,0,0,0,0,0,0,0.0226761558574986,0,0,0.266843159217567,0,0,0,0,0,0,0.00416841877323122,0,0,0,-0.113672772879219,0.223937349031196,0,0,0,0,-0.120632799600072,0,0,0,0,0,-0.0217832095208334,0,0,0,-0.0303673238801926,0,0,0,0,0,0,0.0554998609434176,0,0,0
X601318.CH.EQUITY,0.00856958145773625,0,0,0,0.234062426121618,0,0,0,0,0,0,0,0.118769503756922,0,0,0,0,0,0,0.0884872867188645,0,0,0.108314415448408,0,0.0296138859134959,0,0,0,0,0,0,0,0,0,0.128186893840522,0,0,0,0,0.0860304643884771,0,0.0130267639818898,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.135072788296709,0,0,0.304983067701504,0,0,0,0,0,0.29455610826393,0,0.273429015115633,0.0272320566785414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354878630230982,0,0,0,0,0,-0.0785443878186385,0,0,0,0,0,0,-0.0497213994372765,0,-0.0454104362013553,0
X601988.CH.EQUITY,0,0.076326778461657,0,0.47411966812161,0,0,0,0,0,0.265338012331219,0,0,0,0,0,0.370154988983246,0,0.0246511093657896,0,0,0,0,0,0,0,0,0,0.060386195224598,0,0,0,0,0,0,0,0,-0.535427238343784,0,0,0,0.0727285787542559,0,0,0,0,0,0,0,0,0,0.166875879876836
X600036.CH.EQUITY,0,0.174423744214939,0,0,0,0,0,0,0.0970882392976498,0,0,0,0.0332680656281456,0,0,0,0,0.179260768205088,0,0,0,0,0.181874825250006,0,0,0,0,0,0,0,0,0,0.368715288689746,0,0,0,0,0,0,0,0,0,0.0425929106410005,0.00751974151661506,0,0,0.0892761876986608,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118897480884851,0,0,0.342351456906417,0,0,0,0,0.0462167831675208,0,0,0,0,0,0,6.93889390390723e-18,0,0.0809977756419115,0,0,0,0,0,0,0,0,0.306013567590573,0,0,0,0.0521819735990651,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0717513461374897,0,0,-0.0836101699863902,0,0,0,-0.424499495426171,0,0.675686728009703,0,0.0313409448026879,0.592084487678808,0,0,0.0902066708264252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0359110342163028,0,0,0.263289540076465,0.0736430980413696,0,0
X601628.CH.EQUITY,0,0,0.217374701483289,0,0,0.105146246003073,0,-0.0496703789749789,0,0,0,-0.211952517458522,0,0,0,0,0.153758610902134,0,0,0,0,0.265054261187272,0.017664148774399,0,0,0,0,0,0,0,0,0,0,-0.0082295167838822,0.0385780217629742,0,0,0,0,0,0,0,0,0,0,0,0,0.313408578602038,0,0,0.0222640860584302
X601658.CH.Equity,0,0,0,0.0508944720730782,0.0969049036527483,0,0,0,0,0,0,-0.150831466520317,0,0.233027194497445,0,0,0,0.131146835449547,0,0.162015395693461,0,0,0,0,0,0,0,0,0,0.0644220672712403,0,0,0,0,0,0,0.140023325443151,0.300504666093414,0,-0.154103781362302,-0.112902400633798,0,0,0,0,0,0,0,0,-0.113880139930139,0
