,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.266318329736295,0,0.338931980009203,0,0,0.0751850221802713,0,0.146477993613052,0,0,0,0,0,0,0,0,0.0272888907322073,0,0,0,-0.0835826416558397,0,0,0,0,0.0331065854432052,0,0,0,0,0,0,0,0,0,0.111402560111223,0,0,0,0,0,0,0,0,0,0,0,0.0606625033044517,0,0
X601939.CH.EQUITY,0.383069151766737,0,0,0,0,0,0,0,0,0,0,0.0212801495856178,0.503468379552561,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0504160823544617,0,0,0,0,0,0,0,0,0.052368360089683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0220890394294496,0,0,0,0,0.334656368937522,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0896277667418718,0,0.0233699629246877,0,0,0,0,0.391642922354514,0,0,0,0,0.0185710056880348,0,0,0,0,0,0
X601288.CH.EQUITY,0.385880105069618,0.0305897921255991,0,0,0.35800324905366,0,0,0,0,0,0.0987985037075259,0,0,0,0,0,0.0533802692716841,0,0,0,0,0,0,0,0,0,0,0,0.0193714529111824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345185313204002,0
X601988.CH.EQUITY,0,0,0,0.281354906987428,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.139208213192513,0,0.184155791852494,0,0,0,0,0,0,0,0,0,0.0261159918893488,0,0,0.0632996595332127,0,0,0,0,0,0,0,0,0,0,0,0.124696334083358,0,0.157206118770627,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00631318563909346,0,0,0.132727506003485,0,0,0,0,0.250652058544401,0,0,0.311853139642437,0,0,-0.211510026644509,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386935258530548,0,0,0,0,0,0,0,0,-0.077024723129037
X600036.CH.EQUITY,0,0,0.0260764179684735,0,0,0.0511871377433464,0,0,0,0,0,0.368481268175082,0,0,0,0,0,0,0,0,0.0254399131639075,0,0,0,0,0,0.107222767392713,0,0,0,-1.73472347597681e-18,0,0,0,5.42101086242752e-20,0.147711739142606,0,0,0,0,0.0742016667835455,0,0,0,0,0,0,0,0,0.230631682375575,0
X1299.HK.EQUITY,0,0,0,0,0,0.177288811704834,0.157911179794107,0,0,0,0,0,0,0,0,0.0307573064568687,0.147959671053846,0,0,0,0.173048983920179,0.252675149415339,0,0,0,0.114195830612066,0,0,0,0,0.0116725759920085,0,0,0,0,0,0,0,0.110157589168811,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0952365822898141,0.0307419628298773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470866876621773,0.0352795203450799,0,0,0,0,0,0,0.15464279335727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181581972288195,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.0634646592713332,0,0,0,0,0,0,0.0395152284705645,0,-0.0971749712500377,-0.075096423018826,0,0,0,0,0,0,0,0,0,0,0,0,0.0872181877661626,0,0,0,0,0,0,0,0,-0.478323190559423,0.396680886613283,0,-0.0456136081523375,0,0,1.13301100443559,0,0,0,0,0,-0.0770851298402767
