,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0,0.0632922452248481,0.389999983099976,0,0,0.0423473722801004,0,0,0,-0.0111604805352343,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.0364339395656391,0,0,0,0,0.0383467286771977,0.197516955002016,0.0317213390621927,0,0,0,0,0,0,0,0,0.241639882808549,0.0385304342602754,0,0
X601318.CH.EQUITY,0,0,0,0,0.0211722138893225,0,0,0.0219066641545227,0.139763044308977,0,0.0515522529042408,0,0,0.0998341243843931,0,0,0,0,0.216400558074979,0,0.220019198376686,0.0276039323671444,0,-0.0163437470527395,0,0,0.0964429138107156,0,0,0,0,0,0,0,0,0,0.0350869753700125,-1.73472347597681e-18,0,0,0,0,0,0.0375817837972842,0,0,0,0,0,0,0.0844554500745762
X601939.CH.EQUITY,0,0,0,0.200347804157312,-0.0612174120985906,0,0,0,0,-0.0382812683926352,0.0391764885017184,0,0,0,0,0,0,0,0,0.0273740024251044,0,-0.168784571041514,0.858438576605869,0.0320957123240745,0.0803641240583186,0,0.0888996755337095,-0.131726635207041,0,0,0,0,0,0,-0.137235489449769,0,0,0,0,0,0,0,-0.0959300608447867,0,-0.0912117941568647,0,0,0,0,0,0
X601288.CH.EQUITY,0.307987469579578,0,0,0,0,0,0.292498493812675,0,0,0,0.0333767246454454,0,0,0,0,0.178708054447779,0,0,0,0,0,0.0292844245006118,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00357211370598652,0,0,0,0,0,0,0,0.173571338914388,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.181594928965696,0,0,0,0.0681336275605437,0.0911303407099898,0,0,0,0,0,0,0.206417678086365,0,0,0,0,0,0,0,0,0,0.0286955484626747,0,0,0,0,0.319142084815389,0,0,0.0873388175999855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178215801394779
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0375045331725551,0,0,0,0,0,0,0,0.160693814412647,0,0,0,0.121714949020989,0,0,0,0,0,0,-0.0620832902174006,0,0,0,0.185547185872684,0,0.0527666088617805,0,0,0.537476689574136,0,-0.0496506746000995,0,0,0.102838470798706,0,0,0,0,0,0.00180223073371361,0,0.075498522745766
X601988.CH.EQUITY,0.0401581569440784,0.172898926152801,0,0.221497324893216,0.335294856819084,0,0,0,0,0,0,0,0,0,0,0.139901032226401,0,0,0,0.105603211031657,0,0,0,-0.0210184078411802,0,0,0.111922535422034,0,0,0,0,0,-0.0458115308659235,0,0,0,0.0720088086310138,0,0,0,0,-0.110986332188198,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,-0.0452274287275881,0,0,-0.00227975246231023,0,0,0.128660453200168,0,0,0,-0.183866378482465,0,0,0,0,0,0,0,0,0,0,0,0.226993413180685,0,0.0279792702002066,0,0,0,0,0,0,0,0,0,0,0,0.140063715028815,0.114859961597052,0.0573784431713512,0,0.067138762092342,0,0.0247475573143275,0.180625443937904,0,0.136624448059781,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0229258396258657,0,0.147572865037286,0,0,0,0,0.190381315939193,0,0.151991609801668,0,0,0,0.0699723977854977,-0.0560442593937996,0.453454219156131,0,0.0967798248553139,0,0,0,0,0,0,0,0,0,-0.11335502706192,0,0.203253892098305,0,0,0,0,0.118085200456061,0,0.276464564024443,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.0624804088773628,0,0,0,0,0,0.0142871568721458,0,0,-0.0521939574096743,0,0,-0.169695567862961,0,0.401416241357273,0,0.311764206868994,0,0,0,0.274994482878289,0,0,0,0.15466573609107,0.294332553785881,0,0,0,0.127480583927958,0,0,0,0,0,-6.93889390390723e-18,0,-0.450762013219039,0,0,0,0.0644984835437793,0,-0.0457124238344232
