,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X002142.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X1997.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X600926.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.279565292472703,0.115036308255572,0,0.245578405466332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199717414520658,0,0,0,0,0,0,0.014726449647615,0,0,0.0185895847084632,0.0962309255690175,0,0,0,0.0891598613101527,0,0,0,0,0,0,0,0,-0.0008851379143986,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.113363633701322,0,0,0,0,0.184321283957295,0,0,0,0.0342286198048801,0,0.0532004515028771,0.208606707738657,0,0.138027385021242,0,0,0,0.134013049186365,0,0.0203128279964363,0,0,0,0,0,0,0,0.0873679735764195,0,0,0,0,0.0496788051400433,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.117234233911162,0,0,0,0,0,0,0.0873259641683603,0,0,0,0,0,0,0,0,0,0.0493305680283708,0,0,0.0779938845365816,0.337459514397289,0,0,0,0,0,0,0,0,0,0,0,-0.117843712555962,0.111646438496614,0,0,-0.0415317175888844,0,0,0,0,0,0.161248188209536,0.0191593874821749,0
X601939.CH.EQUITY,0.616670486687644,0,0,0,0,0,0,0,0.221600119798592,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114351862979647,0,0,0,-0.0417998172147421,0,0,0,0,0,0.133841474310626,0,0,0.0131249703155415,-0.0207233782604649,0,0,0,0,0,0,0,0,0.14065370009347,0.0191123203136788,0
X601288.CH.EQUITY,0,0,0,0.197502036234076,0,0,0.453815602481215,0,0,0,0.0906138881688636,0,0,0,0,0,0.0691029306527172,0,0,0.0318724292214136,0,0,0.0444515386814636,0,0,0.0432327315218199,0,0,0,0,0,0,0.111608412065986,0,0,-0.0173758853839171,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023465143897588,0
X1299.HK.EQUITY,0,0,0.0201797321431511,0,0,0,0,0,0.0724787051557986,0.264726774088887,0,0,0,0.143699144888068,0,0,0,0,0,0,0.188658090119887,-0.250184361397261,0,0,0,0,0,0,0,0.113345093576283,0,0,0,0,0,0,0,0.0356082951359239,0,0.144648342413376,0,-3.46944695195361e-18,0,0,0,0,0.233867055385477,0,0,0.0235569930035575,0
X601988.CH.EQUITY,0.191577802112629,0,0,0,0.349495073582754,0,0,0.0780458572738503,0,0,0,0.0603858598619272,0,0,0,0,0,0,0.120423196883168,0,0,0,0.0943759857620081,6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.203908860958117,0,0,0,0,0,0,0.0534885449249858,0,0,0,0,0,0.0724661090292538,0,0,0,0,-0.0710879006875085
X601628.CH.EQUITY,0,0,-0.013279366743831,0,0,0,0,0,0,0,0,0,0,0,0,0.142733739596796,0,0,0.198117883649316,0,0,0,0,0,0.071265193837479,0,0.0497944241980889,0,0,-0.052526780274649,0,0.0417176814161451,0,0.0694475216034846,0.330558169457504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.150916231174817,0,0.0849095199298172,0,0,0,0,0,-0.143471524925237,0.0862364182993607,0.0543332338913763,0,0,0,0,0,0,0,0,0,0,0,0,0.252549596776701,0,0,0.136427412160938,0,0,0,0,0.0457210838895253,0,0,0,0,0,0.217026055997122,0,0,0,0.0950640768016845,0,0.110504417437512,0,0,0,0,0,-0.0307136107044473
X388.HK.EQUITY,0,-0.0805150171504278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0904279777042931,-0.171408517771763,0,0,0,0.0168735655937729,0,0,0,0,-0.256756059996968,0,-0.176480136659068,0,0.305421289307364,0,0.336043384378182,0,-0.162495788046136,0,0,0.0957107460581804,0,0,0.523763726100692,0,0,0
