,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.479842554238425,0,0,0,0,0,0,0.000206062581431684,0.237637925280825,0,0,0,0.136334810023845,0,0,0.0457597673107506,0,0,0,0,0,0,0,0,0,0,0,0,0.037108041754482,0,0,0,0,0,0,0,0,0.0839079189325699,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.172105659012789,0,0.220066693167486,0,0,0,0,0,0,0,0,0.242893803430978,0,0.0695191817621313,0.0142463760983467,0,0,0,0,0.132492640602211,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.132231214529606,0,0,0,0.0379734216377832,0,0,0,0,0,0,0,0.0414047348022443,0.0462041205848102,0
X601939.CH.EQUITY,0,0,0,0.729473876739707,0.0320472472336297,0.0541082169735259,0,0,0,0.235592827435364,0,0,0,0,0,0,0,0,0,0,0.0501833151596442,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,-0.0234083812760145,0,0,0.0231350288746404,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,-0.412054227605697,0,0.0302459498620613,0,0.942757190440483,0,0,0,0,0,0,0,-0.142826004343908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152344661733266,0,0,0,0,0,0,0,0,0,0,0.049187585777046,0,0
X5.HK.EQUITY,0.00866087352175147,0,0,0,0,0.12074345084234,0.397531135135572,0,0,0,0,0,-6.93889390390723e-18,0,0.0447206616253938,0,0,0,0,0,0,0,0,0,0,0,0,-0.206841068487207,0,0,0,0,0,0,0,0,0.0959576626081589,0,0,0.322486764262913,0,0,0,0,0,0,-0.0975573326379102,0,0.0213194813399938,0
X601988.CH.EQUITY,0,0,0.0373346928264694,0,0.268053648507154,0,0.0508326992403283,0,0,0.0632282938191492,0.180102463696371,0,0,0,0,0.163317279132456,0,0,0,0,-0.0813229710694768,0,0,0,0.137445259785878,0,0,0,0,0,0,-0.194117829228104,0,0,0,0,0,0,0,0,0.0719068975359806,0,0,0,0,0,0,0,-0.0244305941427238,0
X1299.HK.EQUITY,0,0,0,0,0.228129893594464,0,0,0,0,0,0,0,0.0242432051114169,0,0,0,0.197332875297813,0,0,0,0,0,0,0,0,0.0609858896507724,0,0.108566534765675,-0.141198488254391,0,0.0926532621466612,0,0.0103646272557046,0,0,0,0.397950812922933,0,0,0,0,0,0,0,0,0,0,0,0,-0.0408902829253326
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.408189011755236,0,0,0,0,0.0385607432761432,0,0,0.120658743565066,0,-0.110529836657947,0,0,0,0,0.181374996683653,0,0,0,0,0,0.2194657969436,0,0,0,0,0.11501709449167,0,0,-0.0306331210022415,-0.162339560784441,0.0818496292181159,0,0,0.132014713722176,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0819087668549941,0,0.0015435416939456,-0.0846259741902645,0,0,0,0,0,0,0.0516191435920121,0,0,0,0,0,0.204876640332314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405416609446729,0,0,0,0,0,0.215557276089211,0,0.0878652714773271,0.0633880903638962,0,-0.0110692661374461,0,0,-0.0178739368039652
X601328.CH.EQUITY,0,0,0.171114261728516,0,-0.0253899247916646,0,0,0.475676750408476,0,0,0,-0.0731488786601131,0.377485759187299,0,0,0,0,0,0,0,0.041991398747955,0,0,0.0708859167838948,0,0,0,-0.004006599256161,0,0,0,-0.179339952628688,-0.259975351042409,0.212858567650451,0,0,-0.00365732634647491,-0.171180858279603,0,0,-0.0419392260068649,0,0,0,0,-1.73472347597681e-18,0,0,0,0
X601166.CH.EQUITY,0.223608696386439,0,0.0964734197769039,0.226707412484666,0,0,0,0,0.0220477844174264,0,0,0,0.209381224141154,0,-0.0145017031571535,0,0,0,0,0.0470984866363418,0,0,0,0,0,-0.00414356328097176,0,-0.06353724444053,0,0,0,0,0,0.0908900678066664,0,0,0,0,0,0,0.095019499640622,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0.178610501572082,0,0,-0.273871281353658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033008777654021,0,-0.105540940289901,0,0,0,0,0,0,0,0,0,0,0.155992726899303,-0.136232343290909,0,0,0,0.424895977970267,0,0,0.0366737054155777,0.11454487858983,0,0,0.0312091749090999
X600000.CH.EQUITY,0,0,0.270799075118359,0,0.0531880481327149,0,0,0,0,0.192767242391299,0.248854021587652,0,0,0,0,0,0,0,0,0,0.124032122805561,0,0,0,0,0,0.191748377769926,0,0,-0.154536580165527,0,0,0,0,-0.0495096910115421,0,0,0,-0.141613495309074,0.047268283631987,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0.0520534927616491,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938343011355664,0,0,-0.278091208414283,0,0,0,0,0,0,0,0,0,0,0,0,0.115185507553505,0.151248081517219,-0.114807670179116,0.118671009983211,0,0,0.417868667425413,0,0,0,0,0,0,0,0,0.434024556851199,0,0,-0.114279491703101,-0.0196713314825957
X11.HK.EQUITY,0,0,0.252624183769242,0,0.0833881747255938,0.128173397690817,0,0,0,0,0,0.0630953310244035,0,0,0,0,0,0,0,0.00997191793560169,0,0,0,0,0,0,0,0,0,0,0,0.478677526692707,0,0,0,0,0,0,0,0,0.075299015842049,0,0.16536941771237,0,0,0.108739293516523,0,0,0,0
