,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601066.CH.EQUITY,X601328.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.217059466380174,0,0,0,0,0.394606991679027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265770605450607,0,0.0258699459716283,0,0.0126420522469557,0,0,0,0,0,0.0687344901266013,0.0539651366915646,0,0,0,0,0,0,0.0268600468211988,0,0,0,-0.0945976523038703,0,0
X601318.CH.EQUITY,0,0,0.246877039466799,0,0,0,0,0,0.0804508840407935,0,0.0748755410607691,0,0.0153412223012852,0,0.181296181515544,0,0,0,0,0,0,0.0581579992982653,0,0,0,0,0,0.191311423045929,0,0,0,0,0,0.0500197715041311,0.0215822669870146,0,0,0,0,0,0,0,0,0,0.0623699682321186,0,0,0.0368075242492887,0,0,0
X601939.CH.EQUITY,0.338376160083086,0.0409265847344633,0,0,4.33680868994202e-19,0,0,0.264349206646545,0.272242634367339,0,0,0,0,0,0,0.205961419199535,0,0.00372775762578015,-0.00416981265410096,0,0,0,0,0,0,0.142484742203226,0,0.247420015756001,0,0,-0.0416277906252371,0,0,0,0,0,0.0750470263269132,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.166575462534255,0.0231455956230757,0,0.0732743128827257,-0.137266538040882,0,-0.0992362653002695,0.147833586125229,0,0,0.160414953133547,0,0,0,0.169197949165338,0,0,0,0,0,0.391818761953762,0,0.0272091120049788,0,0,0,0,0,0,0,0,0,0,0,0,-0.0608283191009828,0,0,0,0,0,0,0,0,0,0.0115105672171345
X601288.CH.EQUITY,0,0,0.0292163548086021,0,0,0,0,0.505528665061848,0,-0.0487264162928257,0,0.0196176134232744,0,0,0,0,0,0,0,0.0829127513162278,0,0.0177005991926279,0.0767884961793614,0,0,0,0.0880567009002479,0.101317991683476,0,0,0,0,0,0,0,0,0.0218554153025567,0,0,0,0,0,0,0,0,0,0,0.029163039631888,0.030367349363535,0.06866817031381,0
X1299.HK.EQUITY,0,0,-0.0416729669903156,0,0,0,0,0,0,0.150978484993129,0,-0.0685247889931521,-0.0794878302059803,0,0,-0.0310813103622533,0,0,0,0,0,0,0.162526911255699,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098035167768058,0.0614482972017526,0,0.198934137351557,0,0.250722319476617,0,0.0113995352803444,0,0.0422310368994848,0,0,0.197585043151296,0,0
X601628.CH.EQUITY,0.0202929739430044,0,0,-0.0393772452581033,0,0,0,0,0,0,0,0,-0.00949379106109352,0,0,-0.235694085389773,0,0,0.287254147114848,0,0,0,0,-0.044440744911172,0,0,0,0,0,0,0,0,0,-0.0846550180523507,0,0.617905227242241,0,0.111923249448723,0,0.0213471512552968,0,0,0,0,0,0,0,0,0,0,0.089681138881514
X601988.CH.EQUITY,0,0,0.0751245222777864,0,0.441507474776558,0,0,0,-0.0912092411257566,0,0,0,0,0,0,0,0,0.279318146189234,0,0,0,0,0,0.0456243906361547,0,0,0.0831990052576052,0,0,0,0,0,0,0,0,0,0,0.00189726233598761,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0521864695967876,0,0,0,0,0,0,0,0.196823129051457,0,0,6.93889390390723e-18,0,0,0,0,-0.00774286080539607,0,0,0,0.217466823684237,0,0.0672020283821871,0,0,0,0,0,0,0,0,0,0,-0.114825506515476,0.184144461990737,0,0,0,0.21839108328507,0.184421547862091,0.0397934807946234,0,0,0,0,0.115001483587702,0,0,0
X388.HK.EQUITY,0,0,0,-0.373248708452199,0,0.197268303680913,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0559874282334634,0,0.351532492833853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190613647041551,0,0.246488899354432,0.0307370356834402,0,0,0.0524729751790556,0,0,0.125383582168136,0,0.0252568513401326,0.0408652859777378,0,-0.0217323730509445
