,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0448034291237822,0,0,0,0,0,0,0,0,0,0,0,0,0.504298988712402,-0.106984918025912,0.706382960639137,0.00151265491319537,0,0,0,0,-0.209589911161807,0,0.248825027960593,0,-0.316830502861392,0,0,0,0,-0.0480628880302238,-0.0630743192374399,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.218045671709147,0,0,0,0,0,0,0.0385626343375228,0,0,0,0,0,0.261329272925699,0.020969051472715,0,0,0,0,0,0,0,0,0.0822582130277551,0,0,0,0,0,0,0,0.311179750445489,0,0,0,0,0,0,0,0,0,0,0,0.133805650994587,0.0252720630304966
X601939.CH.EQUITY,0,0,0,0.800329152440295,0,0,0.0254967499687312,0,0,0,0,0,0.0104213377331778,0,0,0,0,0,0,0,0,0.00653232364799377,0,0,0,0,0,0,0,0,0,0.089857900807339,0.0282979612491307,0,0,0,0,0,0,0.0470737469397974,0,0,0,0,0,0,0,0,0.0755737320991218,0,0
X601288.CH.EQUITY,0,0,0.852900526715682,0,-0.0839799296715308,0,0,0,0,0,0,0,0,0,0.00742111427767823,0.0602910605602202,0.0690662277124063,0.14181357886467,0,0,0,0,0,0,0,-0.0887933945031657,0.0243456412648006,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155069676483512,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0,-8.67361737988404e-19,0,-0.0410428054277432,0,0,0.805749140896501,0,0,0,0,0,0,0,0,0,0.136093188747423,-0.0307267244532154,0,0,0,0,0,0,0,-0.0391759342760351,0,0.0176185930263804,0,-0.0579554937139736,0,0,0,0,0,-0.0332848976031409,0,0,0.119117790294671,0,0.0874850909914358,0,0,0.0415134594213405,0,0.13609345159498
X601988.CH.EQUITY,0,0,0,0,-0.116247916109595,0,0.100797456735419,0.0165875557389891,0,0,-0.0156538159448988,-0.0729409044661827,0.0400653176030627,0,0,0,0,0,0,0,-0.0634158187235167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105483736260029,0,0.0132697255875397,0.0723073964307018,0,0,0,0,0,1.02416186669474,0
X600036.CH.EQUITY,0,0,0.372871648979072,0,0,0,0,0,0.00559478471832396,0,0,0,0,0,0,0.133137782981072,0,0,0,0,0,0,0,0,0,0,0.194614916714496,0,0.0118238812519364,0,0,0,0.179689913477732,0,0,0,0,0,0,0,0,0,0,-0.00235914618305374,0.0324827550153336,0,0,0,0.023283491236448,0,0
X1299.HK.EQUITY,0,0.0750412556281254,0,0,0.217763339268197,0,0,0,0,0.227982099830666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.218995481066335,0,0.32381281645061,0,0.139733783125879,0.168880658633045,0.18804043383262,0,0,0,0,0,0.00935009489508232,0,0,0,0,0,0,0,-0.101228163508403,0.165327935913863,0,0,0,0,0.0633712700486182
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295568812987536,0,-0.176476131644011,0,0,0,0.0536140458917274,0,0,0,0.203993667381938,0.392798998362207,0,0,0,0,0,0,0,0,0.10520946348898,0,-0.288374803228662,0,0,0,0.0728176438892638,-0.0832348861949202,0,0,0,0,0,0,-0.063822584477821
X388.HK.EQUITY,0,0,0,0,0.298427528335224,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.358480708171203,0,3.46944695195361e-18,0,0.286762741621103,0,0,0.249891325694525,0,0,0,0,0.0692889467802559,0,0,0,0,0,0,0,0,0,0,0,-0.0936717270438104,0.127615192332985,0,0,0,0,0,0,0.108772118379509
