,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0.255624001502202,0,0,0,0,0.181058777682694,0,0,0,-0.0735123502035348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359426535737224,0,0,0,0.0791815966619039,0,0,0,0,0.0520257232434685,0,-0.0504509979213515,0,0,-0.0815113752184055,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.175003070404427,0,0.0712717474288852,0,0.296651828198429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741356881773983,0,0,0,0,0,0,-0.265294939674613,0.261608628598384,0,0,0.204515656813808,0,0,0,0,0,-0.0132332694586652,0
X601939.CH.EQUITY,0.249706912774509,0,0,0,0.102775520095753,0,0,0,0,0,0,0,0,0.137260954524121,0,0,0,0,0,0.0169044564464724,0.140605628471172,0,0,0,0,0,0.128236537762506,0,0,0,0,0,0,0,0,0,0,0,0.167649210735029,0,0,0,0,0.11749630169536,0,0,0,0,0,0
X601288.CH.EQUITY,0.306067215694127,0.0295199721976525,0.0546061721716966,0,0.0539467821264054,0,0,0,0.0629958986131884,0,0,0,0,0,0,0,0,0,0,0,0.0618089391745548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0937931914906617,0,0,0.1710489399744,0.131438947859965,0,0,0.163594156267328,0,0,0,0,0.162803913091598,0,0
X5.HK.EQUITY,0,-0.180524696956064,0,0.420030119406821,0,0,0,-0.184399837263976,0,0,0,0,0,0,0,0,0,0,0,0.112376143627661,0,0,0.507890637966017,0,0,-0.0748792027366157,0,0,0,0,0,0,0,0,0,-0.154552484582916,0,0,0,0,0,0.125421047359717,0,0,0,0,-0.0438565502585999,-0.151236370082621,0,0
X601988.CH.EQUITY,6.93889390390723e-18,0,0.0322557339494457,0.325642335776314,0,0,0,0,0.0500404293120061,0.157917963806825,0.321336278818271,0,0,0,0,0,0,0,0,0,0,0,0,0.0112952381215332,0,0.0454964203599198,-0.0423427705383813,0,0,0,0,0,-0.140187373106164,3.46944695195361e-18,0,0,0,0,0,0,0,0.112611735216084,0,0,0,0,0,0,0,0.181982704654713
X600036.CH.EQUITY,-0.126959763681784,0.233570713062517,0,0,0,0,0,0,0,0,0,0.110502196454541,0,0.200032717494408,0,0,0,0,0.131002563073457,0,0,0,0.105393383619783,0,0,-0.0302217348522751,0,0,0,-0.0872591328588702,0,0.331828636317915,0,-0.0700479715256675,0,0,0.105343540556909,0,0,0.0825023295616052,0.0399886047818128,0,0,0,0,0,0.0908489317934659,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0641916832132486,0,0,0,0,0,0,-0.0643672778451869,0,0,0,0.0737389995445101,0.144086395819334,0,0.156778521073088,0.114109826659639,0.0785718360686726,0,0,0,0,0,0.180797382334845,0,0,0,0.0358848861177749,0,0,0,0,0,0,0,0,0,0,0,0,0.0772347489236045,0,0,0,0
X601628.CH.EQUITY,0,0,0.00926627531058562,0,0.0496861071284622,0,0,0,0,0.0891589913974871,0,0,0,0,0,0.146557501122575,0,0,0,0,0,0,0.0649344309378142,0,0,0,0,0.013014613067447,0,0,0.00107024467706974,-0.153162716139323,0,0.0286752885720925,0,0,0,0,0,0.356915258135818,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0214922524131737,0.102805608400761,0,0.151485552622829,0,0,0.0164405090763467,0,0,0,0,0,0,0.196155780830994,0,0,0,0,0,0,0,0,0,0.105259397449792,0,0,0,0,0,0.333447577414746,0,0.13234531740972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169335112957067
