,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.149652859673367,0,0,0,0,0,0,0,0,0,0,-0.115498306718385,0,0.486172103879205,0.712271809415932,0.0417504311775212,0,0,-0.12288868400013,0,0,-0.0921402732220016,0,0.0844093162825176,0,0,0,0,-0.124080553054076,0,0,-0.341847014083543,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.165165646413426,0,0,0,0,0,0,0,0,0.0831053502635067,0,0,0,0.31275372742137,0,0,0,0,0,0,0,0,0,0.115613342646988,0,0,0,0,0,0,0,0.111175473573299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143111799940846
X601939.CH.EQUITY,0,0,0,0.819842622311066,0.0238784864360042,0.01591987907466,0,0,0,0,0,0,0,0,0,0.000658088324953041,0,0,0,0.0593565440400609,0,0,0,0,0,0,0,0,0,0,0,0.0164257562668311,0.0456715952614134,0,0,0,0.00527903124219789,0,0,0,0,0,0,0,0.0671274435022857,0,0,0,0.022957477189421,0,0
X601288.CH.EQUITY,0,0,0.878432744068767,0,0.0717353921983044,0,-0.0886417833174725,0,0,0,0,0,0.0146116409540403,0,0,0,0.0572001659424052,0.115486963281055,0,0,0,0,0,0,-0.0907606190152408,0,0.01840664435064,0,0,0,0.0126188530688106,0,0,0,0,0,0,-0.143879346852405,0,0,-0.00408639079768505,0,0,0,0,0,0,0,-0.00580762623758249,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,-0.106333227236823,0,0,0,0,0,0,1.19744183762531,0,0,0,0,-0.130033295077293,0,0,0,0,0.0490419599869368,0,0,0.0802782437241545,0,8.67361737988404e-19,0,0,0,-0.234984844616736,0,0,-0.268022063826143,0,0,0,0,0,0.0363037511098241,0,0.0875340404324848,0,0,0,0,0,0,0.183240968103949
X600036.CH.EQUITY,0,0,0.375421962956766,0,0,0,0,0,0.0168319446373066,0,0,0,0,0,0,0.144304524714588,0,0,0,0,0,0,0,0,0,0,0.156695803711952,0,0,0,0,0,0.225372006536728,0,0,0,0,0,0,0,0,0,0,0.0413502345610363,-0.00144881809498575,0.0337423066409741,0,0,0,0.0166483964326233,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0271484425415151,0,-0.0120479972136892,0.817430290777709,0,0,0,0,0,0,0,0,0,0.145992329201094,-0.0207957564343881,0,0,0,0,0,0,0,-0.060752380071292,0,0,0,0,0,0.0411964759128266,-0.0367640284490968,0,0,-0.0541917569586773,0,0,0,0.108718984863772,0.0769341257528997,0,0,0.0333001068087256,0,0.135377096346175
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.081585861275627,-0.0466021462342941,0.131202543377683,0,0,0,0,0,0,0,0,0.139968071785842,0,0,-0.208790668303313,0,0,0,0,0,0.137079789163016,0.338618509121171,0,0,0,0,0,0,0,0,0,0,0,0.0744163653818887,0,0,0.447082968618479,0,0,0,0.108574838134351,0.136559476090309
X5.HK.EQUITY,0,0,0,0,0,0,-0.0732450756161259,0,0,0,0,0,0,0,0,0,0.335504501859449,0,0,0,0,0,0.0883601618805587,-0.139868299967339,0,0.356801276551988,0.19479914038447,0,0.0177408946881896,0.101940429173215,0,0,0,0,0,0,0,0,0,-0.0987891403216454,0,0.0274210585124889,0,0,-0.119274622391626,0,0,0,0,0,-0.231297094940349
X388.HK.EQUITY,0,0,0,0,0,0,0.215726208416315,0,0,0,0,0,0,0,0,0,0,0,0,-0.214561891357486,0,0,0,0,0.354532135505492,0,0,0.0659811695801228,0.123652936263671,0,0.0238060778525322,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.165376598564839,0.0420161976174325,0,0,0.0612777066223154,-0.263984298733065,0
