,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.0854924721107945,0,0.145642760057868,0.0100923081607003,0.0241359195728322,0,0,0,0,0,0,0,0,0,0.0317636912370552,0.201923789931673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797803209754285,0.0364678025153703,0,0,0,0.0410406858968868,0,0.086215669272785,0
X601318.CH.EQUITY,0,0,0,0.160158710862822,0,0,0,0,0.127782707202466,0,0.0524808625847051,0,0.115886475540979,0,0,0,0,0.0668052951075042,0,0.262128777735777,0,0,0,0,0,0,0,0.0216795398621213,0.00122413583915005,0,0.135555217903577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318644062724319,0,0.0784335810908894
X601939.CH.EQUITY,0,0,0,0,0.126099260265323,0,0,0,0,0,0.0955889970360044,0,0,0.10142649235789,0,0,0,0,0,0,0.0013161375119848,-0.0303319944498725,0.535920781350908,0,0,0,0.167153543011471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.201327588985516,0,0,0,0,0.135926099216085,0.108131032708548,0,0,0,0,0.18334958093906,0.0943933064744904,0,0,0,0,0,0,0,0,0,0,0.26192774764017,0,0,0,1.73472347597681e-18,0.0714054383523905,0,0,0,0,0,0,0,0,0,0.0251562978977446,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.079433426099143,0.124606192079744,0,0,0.104425623891991,0,0.366419235407224,0,0,0.0611098455347373,0,0,0,0,0.059183052367181,0,0,0,0,0,0,0,0,0,0,0,0.070080934261348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0977319050457203,0,0,0,-0.0694751004092205
X601628.CH.EQUITY,0,0,0,0,0.0636864248730521,0,0,0,0,0,0,0.0808618059455739,0,-0.0998600977759951,0,0,0,0,0,0,-0.024680906716247,0.0317872460675031,0,0,0,0,0,0,0,0,0,0,0,0,0.688606936846833,0,0,0,0,0,0,0,0.0718459303943639,0,0,0,0.166606323743722,0,0,0,0.22459187399218
X1299.HK.EQUITY,0,0,0,0,-1.73472347597681e-18,0,0,-0.0474336915812283,0,0,0,0.208032090132919,0,0,0,0.0135821714239281,0,0,0,0,0,0,0,0,0,0.142684338790004,0,-0.0950307222188451,0,0,0,0.082853261134503,0,0,0,0,0.0101320279430695,0,0,0.124044566617265,0,0,0.137648233567655,0.273832370270183,0.0485651451451376,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.0300069757666429,0.207836498052956,0.216530993022597,0,0,0,0,0,0,0,0.0210576810474292,0,0,0,0,0.24020988584949,0,0,0.0159551151202135,0,0.0187637423418142,0,0.122920569271301,0.16369205843964,0,0,-0.00836914739055595,0,0.163343215338463,0,0,0,0,0,0.0439937804749476,0,0,-0.0283690657877336,0,0,0,0,0,0,0,0.0368589458841367,0,0,0
X5.HK.EQUITY,0,0.0522912998341828,0,0,0,0.0461778719008753,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123957613833221,0,0,0,0.105095188781432,0,0.121672670537585,0,0,0.00766984345752762,0,0,0,0,0,0,0,0.0447194832662249,0,0.273736158469899,0,-0.0583757221669284,0,0,0.15855655014139,0,8.67361737988404e-19,0,0,0.0959232452898448,0,0
X601166.CH.EQUITY,0,0,0.0447665632835136,0.0234891567594747,0,0.0083723873940179,0,0,0,0,0.0274583641447854,0,0.125525346457288,0.0835919897141686,0,0,0,0,0,0,0,0,0,0,0.165127652593307,0,0,0.400649187493664,0,0,0,0,0,0,0.0344744648508986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0.352857164961564,0.0842052168442281,0.0175852113802203,0,0.0420844103844209,0,8.67361737988404e-19,0,0,0.293419802326982,0,-0.0361026148015097,0,0.168377722560063,0,0,0,0,0,0,-0.0141301543026421,0,0,0,0,0,0,0.169514843739858,0.0556788299535221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120367410080979,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.0848204422922629,0,-0.191512640569327,0.162685288750938,0,0,0,0,0,0,0,0,0,0,0,0.0640279543804916,0,0,0.551455687191246,0,0,0,0.129119950615768,0,0,0,0,0,0,0.0554200163654602,0,0,0,0,0,0,-0.0306439567902868,0.141607669457775,0,0,0,0.0473762993143192,0,0,0,-0.0341245636981024,0,0
X000001.CH.EQUITY,0,0.0146896372982355,0,0.485605474746746,0,0,0,0,0,0,0,0.13324327521883,0,0,0,0,0,0,0,0.0992012448311034,0,0.0156592703961582,0,0,0.323357095130254,0.156281051552489,0,0,0,0,-0.241815162798748,-0.112527017620988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0782510281983681,0,0
X000002.CH.EQUITY,0,-0.111724721410742,0,0,0,0,0,0,0,0,0.0974309782242681,4.33680868994202e-19,0,0,0,0,0,6.24668203779952e-05,0,0.0418604153966251,0,0,0,0,0,0.0176001627696359,0,0,0.731619865730562,0,0,0,0,0,0.0702492151508861,0,0,0,0,-0.00672417613814236,0,0,0.012973663271356,0,0,0,0,0,0,0,0.0349666780075728
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0.0356867432157487,-0.00692807544077815,0,0,0,0,0,0,0,0,0.388970448850444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836919612972328,0,0.182434949289472,0,0.0188912751787007,0,0,0,0.326739039314317,0,0.00183736620228247,0.0510164923781002,0,0.0322609883019317,0.0307590169526759,0,0,0
X601601.CH.EQUITY,0,0,0,0,0.129488673506545,0,0,0,0,0,0,-0.0317998448725267,0.321563146421238,0,0,0,0,0.0747733218133433,0,0.160741387184877,0,0,0,0.0981368953481364,0,0,0,0.0185410448540355,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0767138528789987,0.0297310381130623,0,0,0,0.0687881200264061
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114699034465028,0,0.256173742208459,0,0,0,0,0,0,0,0,0.336031243076592,0,0.0230055764662786,0,0,0,0,0,0,0,0.0333653240539183,0.0240173963639759,0,0,0,0,0.021448475649668,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.0629269538763236,0,0,0,0,0,0,0.0543121400712459,0,0,0.0407840871874223,0,0,0.426506111968278,0,0,0,0,0,0.144442998830126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634150242652735,0,0,0.0505268640131533,0,0,-8.67361737988404e-19,0,0.082389373381313,0,0,0,0,0.0192864411085295,0.0202080888625994
