,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X16.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X300059.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601881.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.109356571887057,0,0,0,0,0,0,0,0,0,0,0,0.606560046118862,0.462378887346672,-0.0834668583760376,0,0.0976615792814136,0,0,-0.00144436285690762,0,-0.113849835768033,0,0,-0.246665435910681,0,0,0,-0.434916018424169,0,0,0,0,0,0.0590551545480445,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0320721509978218,0,0.00696351285785099,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0.337467734514108,0,0.0698522088677811,0,0,0,0,0,0,0,0,0.0847766900065039,0,0,0,0,0,0,0,0,0.320591609336581,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.068161007967719,0,0,0.299971184473419,0,0,0,0,0.0964271265896382,0,0,0,0,0.210831305526682,0,0,0,0,0,0,0,0,0.0406728299647006,0,0,0,0,0.0325990798602903,0,0,0,0,0,0,0,0,0,-0.0748851675108922,0,0,0,0,0,0,0,0.0133533548037186,0,-6.93889390390723e-18,0,0.351554527188429,0.0946343980462835
X601288.CH.EQUITY,0,0,0.255860896140124,0,0.35335992935027,0.110997265709321,0,0.0368993527651105,0,0,0.00839400461554958,-0.0190224331247443,0,0.163927309682105,0,0,-0.0188473392633334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0696769946464871,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.177045395915559,0,0,0,0,0,0.538254811556345,0,0,0.0718647317796223,0,0.0748943449171848,0,0,0,0,0,0,0,0.269193540111235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.349184435966449,0,0,0.0957662554681561,0,0,0,0,0,0,0.107212826848237
X600036.CH.EQUITY,0,0,0.230940888848748,0.10125365521216,0,0,0,0.102959584139318,0.0985922608775421,0,-0.04452980421962,0,0,0,0,0,0,0,0,0.00368587777432231,0,0,0,0,0.0328583345917922,0,0,0,0,0,0,-0.0178077844644414,0,0.255389191669454,0,0,0,0.0279523231798716,0,0,0,-0.0857604028458034,0,0,0,0,0,0.120425744707869,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.254217442135005,0,0,0,0,-0.0639020390054847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.197335148872556,0.0982760644652419,0,0.113566732921731,0,0,0.0614767733504031,0,0,0,0,0.0128754978245053,0,0,0.00691779868114403
X1299.HK.EQUITY,0,0,0,0,0,0,0.218398109518499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152614834518471,-0.0799068619893179,0,0,0,0,0,0,0.151095334041654,0,0,0,0,0,0,0.0185136982261615,0,0,0,0,0.0449659428242739,0.177010672403777,0,0,0,0,0.474350593390605,0,0,0.0881364546376881
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0787244703404807,0,0,0,0,0,0,-0.0127354661993567,-0.392695742950738,0.694862593411061,0,0,0,0,0.70306789578748,6.93889390390723e-18,0,0,0,0,0,-0.16963575165448,0,0,0.0686965297848326,0,0,0.250505566839677,0.152925519616057,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0.00989967284116046,0,0,0,0,0,0,0,0,0,0,0,0,0.212183590065907,0.0385711858628303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250022994910771,0,0,0,0,-0.0132481623739392,0,0,0
X388.HK.EQUITY,0,0.350314619952529,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309629878822077,0,0,-0.374941188111024,0,0.11765419152003,0.0873643842791418,0,0.361664374925337,2.77555756156289e-17,0,0,0,-0.0857244863223944,0,0,0,0,0.109343133729169,0,0,0,0.439569454126955,0,0,0,0,-0.291388955245959,-0.0383592191202467,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221676243904302,0,0.018412230827591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605537912048612,0.356115673958685,0,0,0.0832131341636137,0,-6.93889390390723e-18,0,0,0.0726651628107605,0,0,0,0,0,0,0.0403728233263513,0,0,0
X601166.CH.EQUITY,0,0.101521639124911,0.159078557949145,0.0826705115097698,0.0763616834105904,0,0,0,0,0.0262846610955769,0,0,0,0,0,0.349182793620504,0.103313632237129,0,0.0288130622137172,0,0,0,0.0467948828509645,0,0,-0.00695383553915738,0,0,0,0,0,0.0183053075212314,0,0,0,0,0,0,0,0.0119996632115383,0,-0.0123289641776311,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.355028580291906,0,0,0,0,0.00411403174851207,0,0,0,0,0,0,0,0.12570604196523,0.073714996679933,0,0,0,0,0,0,0,0,0,0,0,0,0.124990133129905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0079420374509382,0,0,0.0390235929283109,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,-0.130869717719901,0,0,0,8.67361737988404e-19,0.606518711078766,0,0,0,0,-0.0302034976432428,0,0,0,0,0,0,0,0,0.0714263286195051,0,0,0,0,0,0.0968089494945493,0,-0.0777041303937959,0,0.116244557961848,0.0775378980292135,0.0162213036459483,0,0,-0.00558187941285263,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.0521156635668141,0,0.0223727678101106,0.0353984137341158,0,0.0300054955812452,0,0.513845338655442,0.0452861636350089,0,0,0,0,0,0,0.159578524666883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0331826877774468,0,0,0,0,0,0.0682299658996547,0,0,0,0,0,0,0,0,0,0,0,0.267221128495927,0.136308974763557,0.0602068945088802,0,0,0,0,0,0.039109635367681,0,0,0,0,0,0.0138053775375321,0,0.0952532820447916,0,0,0.0762845415548534,0,-0.0239391238600486
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103992329150848,0,0,0.172497654962355,0,0,-0.00564485521523518,0,0,0,0,0,0,0.419840195233473,0,0,0,0,0,0.156012283978571,0,0,0,0,0.173803743205,0.0551901640934791,-0.0764187864137341,0.0349219582907291,0,0,0,0
X000001.CH.EQUITY,0,0.349031561410349,0,0,0.0374013694298101,0,0,0,0.0808798542007026,0,0,0,0,0,0,0,0,0,0,0.123694600553862,0,0,0.17555938412065,-0.0343094388978806,0,0,0.0583996664397719,0,0,0,0,0,0,0.104016505591055,0.020618348837615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448762272692838
X601601.CH.EQUITY,0,0.887888112195157,0,0,0,0.125877616975916,0,0,0,0,0.109189687573566,0,0,0,0,0,0,0,0,0,0,0.0228676126737947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710711607132914,0,-0.101709842483202,0,-0.220822888497145,0.225577400873392,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0.147059465608976,0,0,0,0,0.00869957849283245,0,0,0,0.252033903243517,0,0.056565420506043,0,0,0,0,0,0.218407335043054,0,0,0,0,0,0,0,0.0235839790693618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299374920342494,0
X16.HK.EQUITY,0,-0.00667521155101014,0,0,0,0,0,0.169898676606523,0,0,0,0,0,0,0.0625809744206635,0,0,0,0,0,0.173490611286885,0,0,0,0,0,0.059146875744244,0,0,0.146217328761563,0.006855192569103,0,0,0,0,0,0,0.0516442470639237,0,-0.275917762639761,0,0,0.336547423335243,0,-0.0054027565002786,0,0,0.251070528798105,0,0,0.0300387432908554
X601998.CH.EQUITY,0.310963011419979,0,0,0,3.46944695195361e-18,0,0,0,0.0409761215107482,-0.0696016080884237,0,0,0.145039344491152,0.156180721802237,0,0,0,0.135981755077878,-6.93889390390723e-18,0,-0.0104785286675554,0,0,0,0,0,-0.0608576090328397,0,0,0,0,0,0,0,0.0241298315421444,0,0,0,0,0,0,0,0,0,0,-0.268837335113246,0.336245077733949,0,0,0.287496125219033,0
X688.HK.EQUITY,0.134164444297479,0,0,0,0,0,0.00165826338681959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104427387786187,0,0.0261665454132471,0.0201991539779306,0.598101197146304,0,0,0,0,0,0,0,0,0,0,0,0.0192106236461462,0,0.0901472859348341,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0.242114222045674,0,0,0,0,0,0,0,0,0,0,0,0.0164871009001812,0,0,0,0,0,0.13349856524987,0,-0.045012909441495,0,0,0,0,0,0.0408751834057277,0,0,0,0.0858198311105882,0,0,0.0204104882739325,0,0,0.0449596052863705,0,0,0,0.331423075320018,0,0,0
X11.HK.EQUITY,-0.0939196245684038,0,0,0,0,0,0.0774690698948664,0.0252443903314703,0.356293805404594,0,-0.0757157018931569,0,0,0,0,-0.085767581312831,0,0,0,0,0,0.150241220819214,0,0,0.214643931130092,0,0,0,0,0,0,0,0,0.0615714773352466,0,0,0,0.0486921348230769,0,0.127650167684095,0,0,0,0,0,0,0,0,0,0,0.0489125898352578
X1109.HK.EQUITY,0.0204580462598251,0,0,0,0,0.266343554641725,0,0,0.0259755668559381,0,0,0,0,0,0,0,0,0.0544236227366252,0,0,0,0,0,0,0,0,0,0,0,0,0.0800421385446369,0,0,0.200460070382894,0,0,0,0.362497869291945,0,0,0,0.0907564707982545,0,0,0,0,0,0,0,0,-0.118172248465828
X601818.CH.EQUITY,0,0,0.244584989038841,0,0,0,0,-0.000988819591181804,0,0,0,0,0,0.12010583774464,0.169224866878535,0,0,0,0,0,0,0,0.112995103197012,0,0,0,0,0,0,0,0,0.0732996094120194,0,0,-0.0111927464124185,0,0,-0.0315959617770671,0,0,0,0,0,0,0.0478790722682523,0,0,0,0,0,0
X2007.HK.EQUITY,0.0551496899245002,0,0,0,0,0.0818396852748697,0,0.228994109466036,0.141237392659907,0,0,0,0,0,0,0,0,0,0,0,0,0.00769979237951487,0,0,0,0,0.0845332405040927,0,0,0,0,0.0818985243158089,0,0,0,0,0,0.0551948333598313,0,0,0,0,0,0,0,0,0,0.127285539079744,0,0,0.104785099601574
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133861910395523,0,0,0.415682057122878,0,0,0,0.06510054220401,0,0,0,0,0,-0.0106852510846572,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108398011577026,0,0,0,-0.034585234270058,0,0,0,0,0,0
X267.HK.EQUITY,0,0.0187642518618787,0,0,0,0,0,0,0.273296604422561,0,0.164227829364344,0,0,0,0,0,0,0,0,0,0,0,0,0.133086136707375,0,0,0,0,0,0,0,0,0,0.0276338691371288,0,0,0,0,0,0,0.0495674549131971,0,0,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0602604631828397,0,0,0,-0.0164224625166532,0,0,0,0,0,0.0154154212722518,0,0,0,0,0,0.328590950726629,0,0,0,0,0,0,0,0,-0.250815383401146,0,0,0,0,0,0,0.0102068135688678,0,0.354656159697633,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0.0829325009744509,0,0,-0.0649251273072076,0,0,0,0,0,0.0565510851559998,0.0444971410016114,0,0,0,0,0,0.0184141665094301,0,0,0,0,0,1.0842021724855e-19,0,0,0,-0.0123968652348943,-0.0213425952202984,0.217080103792306,0.382388902282222,0,0,0,0,0,0,0.0250699095329807,0,0,0.307292497221478,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.492662940136888,0,0,0.101010790783441,0,0.0103821413247563,0,0,-0.111144655683102,0,0,0.335798834087465,0,0,0,0,0,0,-0.00256934602839478,0,0,0,0,0,0,0,0,0,0,0.0228224781801141,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0512374953638456,0,0.104720816480287
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.00798307880274133,0,0,0.0454013526358002,0,0,0,0,0,0,0,0.0457296690157902,0,0.126888537916187,0,0,0,0,0,0.0883770886141562,0,0,0,0.013918540818555,0,0,0,0,0,0,-0.271644933289714,0,0,0,0,0,0.272088293568813,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.242506402837202,0,0,0,0.12182452706841,0.0465862519350514,0,0,0,0.0102218926515814,0,0,0.0688093509415804,0,0,0,0,0,0,0,0,0.396577561243184,0,0,0,0,0.0162096378456274,0,0,0,0,0,0,0,0,0,0,0.227842785512548,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0.0305904586737609,3.46944695195361e-18,0,0,-0.0728367860143914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878680293752388,0,0,0,0,0,0,0.445955753812096,0,0,0.0924623517909068,0,0,0,0,0,0,0,0,0,0.209679773397834,0.178849158591768,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0203524147512873,-0.0304400047810663,0,0,0,0,0,0,0,0,0,0,0.431928784894622,0,0,0.154292607528518,0,0,0,0.276072767044785,0,0,0,0,-0.00910644839349155,0,0,0,0,0,0,0,0.0563746988977603,0,0,0,0,0,0.084934563664722,0,0,-0.0554584938950589
