,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.434891334444762,0.059842899329426,0.115407933837864,0,0.0388172360817365,0,0,0.236145863785049,-0.0718577021878044,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0905412268680776,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281010943484905,0,0,0,0,0,0,0,0,0,0,0.0903503137430834,0,0
X601939.CH.EQUITY,0.511168760021536,0,0,0.105233823849189,0,0,-0.113818069934051,0,0,0,0.0181546467033566,0,0.375734988247254,0,-0.00997956102050062,0,0,0,0,0,0,-0.151197527459268,0,0,-0.00051041301385178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101767719878832,0,0,0.00525101158188256
X601318.CH.EQUITY,0,0,0,0,0.22293029084622,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.047251481686904,0,0,0,0,0,0,0.196567441164418,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.239102325383929,0,0,0,0,0.212081920345115,0,0,0,0,0,0,0.0760830145673651,0
X601288.CH.EQUITY,0.500929728662827,0,0,0,0.198585302726758,0,0,0,0,0,0,0,0.0745747536329296,0,0,0,0,0,0,0.0127677246345816,0.116965475907681,0,0,0,0,-4.33680868994202e-19,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502254461174409,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,6.93889390390723e-18,0,0.541987116389524,0,0,0,0,0,0.25937678219239,0,0,0,0,0,0.257880714890711,0,0.0171794501051209,0,0,0,0,0,0,0,0,0.0933545211294491,0,0,0,0,0,0,0,0,0,-0.379220250729577,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202977097289477
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.300686705191929,0,0,0,0,0,0.0724604689350727,0,0,0,0,0,0.00853626591015676,0,0,0,0,0,0.0441994807917676,0.186446478193822,0,0.0788253616536151,0,0,0,0,0.00294248937629493,0,0,0,0.180418140618874,0,0,0,0,0.111096686992425,0,0.0165711700927363,0,0
X1299.HK.EQUITY,0.0764877062713498,0,0,0,0,0,0,0,0.135197096884002,0,0,0,0.101687890934464,0,0,0,0,0,0,0,0,0,0.0102388967945995,0,0,0,0,0.226861228733633,0,0,0,0,0,0,0,0.176029330023656,0,0,0,0,0,0,0.071489366495946,0,0,0,0.107195156497301,0,0,0,0
X5.HK.EQUITY,0,-0.0986187102874643,0,0,0,0,0,0,0,0,0,0,0.215748581675817,0,-0.156689437596667,0,0,-0.295941912441674,0,0,0.13018606979325,0,-0.289366113410832,0.553027177337175,0,0,0,0,0.688402166259773,0,0,0,0,0,0,0,0,0,0.322142595426057,0,0,0,0,-0.264749037904531,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,-0.0127157763022433,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13939202121682,0.215669413535016,0,0,0.0108499677858279,0,0,0.116935372177563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271104774756736,0.150647989995359,0,0.0153273611940102
X601658.CH.Equity,0,0,0,0.0690405872977503,0.0713162762636402,0,0,0,0,0,0,0,0.254139110894592,-0.0390136715392224,0,0,0,0,0,0,0.0156470463462008,0,0,0,0,0,0.210732943172304,0.121752344523819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361964208475711,0,0,0
