,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0797322182032794,0,0,0,0,0,0.0411335567072297,0,0,0,0,-0.372985293551463,0,0,0,0,0,0,0,0,0,-0.113511292090619,0,0,0,-0.329065641886375,0.0993152070116939,0,0.743400525792969,-0.0608598733714487,0.364113647760241,0,0,0,0,0,0,-0.027398331007351,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.165990960173787,0,0,0,0,0,0,0.0636331146386704,0,0,0,0,0,0,0,0,0,0,0.145114275304454,0,0,0,0,0.0652060504255004,0,0,0,0,0,0,0,0.450442036398498,0,0,-0.049912887114351,0,0.0831894060407041,0,0,-0.0211544154147225,0,0,0,-0.0610139672647423
X601939.CH.EQUITY,0.292449406514214,0,0,0,0.049416276395003,0.0454836247468599,0,0,0,0.0296122631536566,0,0,0,0,0,0,0,0,0,0,0,0,0.0785042463461533,0,0,0,0,0,0.236284847461672,0,-0.0234076922881734,0,0.0816469306495682,0,0,0,-0.148561353487465,0,0.404442869749946,0,0,0,0,0,0,0,0,0,0,0.11373956079969
X601288.CH.EQUITY,0,0,0,0,0,0.026248378151047,-0.0281674328171303,-0.184580741768859,0,0.0282370622258719,0.520439442630607,0.216696961406046,0,0,0,0,0.174947938605451,0,0,0,-8.69109833915938e-05,0,0,0,0,0,-0.120097525280114,0,0,0,-0.56503906832532,0,0,0,0,0,0,0,0,-0.0178069330406532,0,0.342751893673442,0,0,0,0,0,0,0,0
X5.HK.EQUITY,-0.177205511980985,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253827509457582,0.0312321514973387,0,0,0.204616401125866,0.121016566907728,0,0,0.473213210182308,0,0.00126406569844656,0,0,0,0,-0.231836098518256,0,0,0,0,-0.000213335098155088,0,0,0,0,0,-0.127497157595924,0,0.190435927489594,0,0,-0.0684019089441692,0,0,-0.136124932385265,0
X601988.CH.EQUITY,0.186647293792311,0,0,0.57260522357687,0.0324703985400648,0,0,0,0,0,0.126012869604771,0,0.00830173722188107,0,0,0,0,0,0,0,0,0,0.000383396129512738,0,0,0,0,0.120881888135211,0,0,0,0,0,0,0,0,0,0,0.21068178714363,0,0,0,0,0,0,0,0,0,0,0.0905944179507209
X600036.CH.EQUITY,0,0.64148126090411,0,0,0,0,0,0,-0.204442502885182,0.597796280102436,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.0872350459762291,0.0143606684995485,0,0,-0.0438863260938211,0,0,0,0.0478803521170355,0,0.108746583018342,0,0,0,0,0,0,-0.076471604554876,0,-0.124710790417864,0,0,0.00425883127874014,0.166487942076572,0,0,0,0,0.0042310072542231,0,0
X1299.HK.EQUITY,0,0.0437820971473501,0.00580619578850851,0,0.0761191181796072,0,0,0,0,0,-0.0617717531906044,0,-0.0257156327648839,0.138080305322899,0,0,0.249740860955609,0,0,0.0545231055207471,0,0,0,0.0863874591799724,0,8.67361737988404e-19,0,0,0,0,0,0,0.218096563467775,0,0,0,0,0,0,-0.0988045511580525,0,0,0,0,0,0,0.169489641829461,0.0588990712246159,0.0285124464778693,0
X601628.CH.EQUITY,0,0.0214611299254027,0.0117685605704546,0.0536016198100021,0,0,0,0,0,0,0,0,0,0.334241226966714,0,0,0,0,0,0,0.0219259846575242,0,0,0.0725949871548506,0,0,0,0,0,-0.0303558483652637,0,0,0,0,0.0649943284629916,0,0,0.203773825470676,0,0,0,0,0,0,0,0,0.115328082317796,0,0,-0.00939967161225922
X601328.CH.EQUITY,0,0,0.0286643551033141,0,0,0,0.187902131487436,0,0,0,0,0,0.272447705313258,0,0,0,1.73472347597681e-18,0,0,0,0.257855832858375,0,0,0,0,0.153423180199258,0,0,0,0,0,-0.190756554251602,0,0,0,0,0,0,0,0,0,0,0,0,0.090565983586282,0,0,0,0,-0.253723162177455
