,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.163344714236561,0.0728028820525394,0.0463349448253709,-0.00300780868391416,0,0.354612285119642,0,0,0,0.0764975272186977,0,0,0.0258849840825061,0,0,0,0,0,0,0,0,0,0,0.0747459620262836,0.0740343665957724,0,0,0,0,0,0,0,0,0,0,0.104218435515771,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.0100699991055319,0,0,0,0.158279363106683,0,0,0.0124998234721224,0.108762190956241,0,0,0.0307084631637237,0,0.0468385718870122,0,0.145416415714975,0,0,0,0,0,0,0,0,0.0930269716396814,0,0.0922741915132695,0,0,0,0,0,0,0.103255447280986,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0670875899803139
X601939.CH.EQUITY,0,0,0,0.195503406854894,0,0,-0.101587513008949,0,0,0,-0.021171168042605,0.143045524277302,0,0,0,0,0,0,0.150931118488285,0,0.0326889331573988,-0.095197435862902,0,0.0162301853827311,0.125812711915655,0.566167100188519,0,0,0.0354533009440265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.198601033705788,0.0971665016939434,0.0303036382787193,0,0,0.0971292900633425,0,0.406787380124505,0,0,-0.00807766704670765,0.0594539997663194,0,0,0,0,0,0,0,0,0,0,0.0166242949393754,0,0,0,0,0.0256095072868348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0967553018607765,0.0341520385050031,0,-0.0879033375429336
X600036.CH.EQUITY,0,0.0268644244939475,0,0,0,0,0.235469004058466,0.0231256334346842,0,0,0,0,0.255512519109619,0,0.172792364297983,0,0,0,0,0,0,0,0,0,0,0.170576775375748,0.254570237424489,0,0,0.0323730828673581,0,0,0,0,0,0,0,0,0.0889737148585511,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0.106057122868429,0,0,0,0,0,0,0,0,0,0,-0.188641009596594,0,0,0,0.0364779977543202,0,0,0.0329930868666917,0,0,0,0,-0.0169330939838785,0,0,0,0,0,0,0.0438574194950587,0.633003642374197,0,0,0,0,0,0,0,0,0,0,0,0,0.0657182519540596,0,0,0.209312317349447
X1299.HK.EQUITY,0,0,-0.0745482296107424,0,0.064364133710271,0,0,0,0,0,0.164799147761804,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.179874240990615,0,0.171208509787154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10592185355131,0,0.0734959386127424,0,0.0784883106476833,0.13210125161139,0,0.0883917833438131,0,0,0,0,0
X601988.CH.EQUITY,0,0,8.67361737988404e-19,0.65077401563399,0.23503481267539,0,0,0,0,0,0.0679281349920432,0,0.0946950974569722,0,0,0,0.0807644309499681,0,0,0,0,-0.0217910720580004,0.0137328984055043,0,0,0,0,0,0,0,0.0313610626611377,0,0,0,-0.0266058312800292,0,0.0146180740937786,0,0,0,0.0876146658052496,0,0,0,0,0,0,-0.0177134654829334,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.00927421926986662,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134098041316791,0,0,0.17424194064793,0.084172958634273,0,0,0,0,0.0155365742931351,0,0,0,0,0,0,0,0,0,0.339370621713267,0,0,0,0,0.163007170387572,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0165624820029696,0,0.220384663538208,0,-0.0284998995800758,0,0,0,0,0.0765717835882261,0.0991928668658137,0,0.0605358983760946,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.141072110392712,0.31479304976116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137288959237088
X388.HK.EQUITY,0,0,0,0,-0.238576996661749,-0.0237305707668444,0.121795388403725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545530830271783,0.0607046657145664,0,0,0,0,0,0,0,0,0,-0.132006726559702,0,0,0,0,0,0,0.124965517514235,0,0,0.118382366620294,0,0,0.114531552776232,-0.0902731425315121,0,0,0,0
X601658.CH.Equity,0,0,0,0.271460028595478,0,0,0,0.0436388717372284,-0.171961247488083,0.275440703419425,0,0,0.0971730053069588,0,0.0128221830185085,0.0759485277343431,0.391777754854899,0,0,0,0,0.305257383657085,0,0.0053909439011101,0,0,0,0,2.16840434497101e-19,0,0,-0.548180808643182,0,0,0,0,0,0,0,0,-0.0703010380026225,0,0,0.139643234859301,0,0,0,0,0,0,0
