,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0,0,0.434975129447489,0,0,0.0762999568798952,0,0,0,-0.0487472895426077,0,0,0,0,0,0.0178275099757428,0,0,0,-0.00217874066051998,0,0,0.0652430640398734,0,0,0,0,0,1.73472347597681e-18,-0.038863114866234,-0.00684090606081935,0,0,0.109807998896725,0,0,0.0134910731109938,0.0883480979452115,0,0,0,0,0,0,0,0,0.211024352943839,0.0321466785562214,0,0
X601318.CH.EQUITY,0,0,0,0,0.0150637282987555,0,0,0,0.14759954220463,0,0.0523365619490762,0,0.104721863961134,0,0,0,0,0,0.220277013599556,0.231335721398329,0,0,0,0,0.00603677285639379,0,0,-0.0183221909780454,0,0,0,0.0795293544264636,0,0,0,0,0,0.0496370025632341,0,0,0,0,0,0,0.0138832705330739,0,0,0,0,0,0.0807121383591862
X601939.CH.EQUITY,0,0,0,0.351661076125443,0,-0.0771773905520709,0,0,0,0,0.0854798606228376,0,0,0,0.076292631280046,0,0,0,0,0,0.0360697442396064,0,0.608435040999877,0,-0.205776674550235,-0.136343278967887,0,0,0,0,0.00680185362488724,0.0908941780243681,0,0,0,0,0,0,0,-0.122226476850313,0,-0.0269779308045234,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.27134688442626,0,0.0224303177885385,0,0,0,0.218708964117932,-0.0242606679614974,0,0,0,0,0,0,-0.0305335297433105,0.201948531645063,0,0.0232756330255967,0,0,0,0,0.0825053677803552,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0625853034529403,0,0,0,0,0,0,0,0.18930914354283,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0.0739449102913984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221696366836311,0,0,0,0.0786441489633675,0,0,0.154098648863375,-0.183562942570089,0,0,0,0.0505678183068019,0,0,0,0.49140844017463,0.0562529038177386,0,0,0,-0.0156665409016053,0,0,0,0,0,0,0,0.0590970309714039,0,0,0,0.0462919927255562
X600036.CH.EQUITY,0,0.201653583116574,0,0,0.0915726120714481,0,0.0799462077880179,0,0,0,0,0,0.213267273456239,0,0,0,0,0,0,0,0,0,0,0.316974255433089,0,0,0,0,0,0,0.138876720366827,0,0,0,0,0,0,0,0.0473650436993469,0,0,0,0,0,0,0,0.0308654805119735,0,-0.062277140550314,0,0.0111085472617125
X601988.CH.EQUITY,0,0,0,0,0,0.330372063120444,0,0,0,0,0,0,0,0,0,0.50512422680805,0,0,0,0,0.038864643824686,0,0,0,0,0,0,0,0,0,0.0101483982063802,0.142865083053829,0,-0.0681758134922283,0,0,0,0,0,0,0,0,-0.0140286459380025,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.330156161709186,0,0,0,0,0,0,0.0530214664827245,0,0,0,0,0,0,0,0,0,0.0568157563856673,0.0466812216856363,0,0,0,0,0,0,0,0,0,0.0537140078514736,0,0.154159527803707,0,0.119837685984831,0,-0.0373375936832396,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456846425296698,0,0,0,0,0,0.0945474094925519,0,0,0,0,0.595420691432459,0.0500576926046422,0,0,0.0604226538814765,0.0526924067156746,0,0,0,0,0,0,0,0,0.180982969871169,0,-0.106701536001268,0.0978949773197925,0.0519443961308726,0,0,0.120304280119586,0,0.171316291748932,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.114635075913788,0,0,0,0,0.00243033035259036,0,0,0,-0.0782679155840779,0,0,0,0,0,0,0,0.485057637372901,0.12985212230288,0.0137570854931319,0,0,0,0.160436091103958,0,0,0.416262785983704,0,0,0,0.184240061379719,0.0135542178255318,0.0567537792959776,0,0,0,-0.440372872234213,-4.33680868994202e-19,0,0.0929357292813811,0,0,0,0
