,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.153662346961125,0,0,0,0,0,0,-0.0159506027260105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286782877994735,0.425799162241659,0.226147516014144,-0.188455642966105,0,0,-0.0497014735778057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00013583598961559
X601318.CH.EQUITY,0,0,0,0,0,0.303746334116709,0,0,0,-0.0696703160880339,0,0,0,0.00386729442934153,0,0,0,0.0481934637632038,0,0,0,0,0,0,0,0,0,0,0,0.0529157063127328,0.113692397110676,0,0,0,0,0.241658371066362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618950078664734
X601939.CH.EQUITY,0,0,0,0.769475765424342,0,0,0.0112291550549017,0,0,0.00364834382862442,0,0.0246608340030822,-0.00991809741603156,0,0,0,0,0.142516760672375,0.07607890155889,0,0,0,0,0,0,0,0.00162456016050142,0,0.0281656716929019,0,0.0571333432115815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.950714105763866,0,-0.100315830692018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457479723542868,0.0383303588763769,0,0,0,0,0,0,0,0,0.0561059069295805,0,0,0,0,0,0,0.00651756732615441,0,0,0,0,-0.0849470870187982,0,0,0,0,0,0,0,0,0.0144487160797141,0
X601628.CH.EQUITY,0.0114349229064785,0,0,0,0,0,0,0,0,0.292693891190533,0.214418907222205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0347423609919519,0,0,0,0,-1.73472347597681e-18,0,0,0,0.56008881504187,0,0,0,0,0,0,0,0.0423144553466571,0.205948146585085,0,0,0,0.114369499043731
X600036.CH.EQUITY,0,0,0,0.353540210942774,0,0,0,0,0.0530344337260896,0,0,0,0,0,0,0,0.137349030851541,0.0529112476190316,0,0,4.33680868994202e-19,0,0,0,0,0.128314308950725,0,0,0.096187385260098,0,0,0,0.0445777308816192,0,0,0,0,0.0161314759518016,0,0,0,0,0,0.00681467458587652,0.0115768974692652,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0146599295043552,-0.127756950463521,0.0603762862819297,0,0.0522200087123974,0,0,-0.0222739743506615,0,0,0,0,0,0,0,0,-0.0311931619210142,0,0,-0.0154857220101785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0978046158602979,0,0,0,0,0,0,0,1.04730522155239,0,0
X1299.HK.EQUITY,0,0,0,0,0.0736251663880015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364324437055577,0,0,0,0,0,0,0,0,0,0.260512442925135,0.0951832159120561,0,0,0,0,0,0,0,0,0.0465923404170469,0,0,0,0.0888100098826755,0,0,0,0.0798466614132049
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0125058544404843,0,0,0,0,0,0,0,0,-0.339295453477843,0,0,0,0.0286420795607853,0,0,0,3.46944695195361e-18,0.517442317519289,0.143795043965642,0,0,0,0,0,0,-0.00631675271996849,0,0,0.0713566547815995,0,-0.136798187731772,0,0,0.113355254704944,0.165588358944739,0,-0.172699382718129,0,0,0,0
X388.HK.EQUITY,0,0,-0.186519264767352,0,0.221742703277584,0,0,0,0,0,0,0,0,0,0,0.043698239463516,0,0,0,0.0521977655567942,0,0,0.373895738691953,0,0,0,0.0846731072757933,0,0,0.0696010512991762,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122135276538058,0,0.14019440027412,0,0,0,0,0.250526161419982
