,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.172573792840302,0.20038973766646,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0444917108508133,0,0,-0.191124936800918,0,0,0,0,0,-0.291053248743291,0,0.0487662139012402,0,0.865867913617107,-0.151665888987026,0,-0.0998532315387601,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.270299573459983,0,0,0,0,0,0,0.102553202506794,0,0.116377550969643,0,0,0.0903743458617414,0,0,0.0262404017584818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153241549892999,0,0.014244352431336,0,0.298104234199822,0,0,0,0,0.0344090267297322,0,0,0,0,-0.115623619672558
X601939.CH.EQUITY,0.197138582308286,0,0,0,0,0,0,0,0,0.161759880196525,0,0,0,0,0,0,0,0.0807138648986447,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.103111866000191,0,0,0,-0.0879994206636036,0,0,0,0,0,0.449657062127624,0,0,0,0,0,0,0,0,0,0.0459827358459988
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.550570747751603,0.293623773607041,0.0858077857323169,0.565148088155802,0,0,0,0.27211946633848,0.118578504130877,0,0,0,0,0,0,0,0,-0.362615778188596,0,0,0,0,0,0,0,-0.755369181815806,0,0,0,0,0,0.0226290607761425,-0.367327507003872,0,0.289654666823976,0,0,0,0,0.393287357213941,0,0,0
X5.HK.EQUITY,-0.0177377103010174,-0.105110348524651,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519422399164492,0,0.0332019785164193,0.538863149993524,0,0,0,0,0.0905664973349414,0,0,0,0,-0.187079409046171,-0.0524139933522233,-0.0754107696353897,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248701429790895,0,0,-0.165000237408885,0,0
X601988.CH.EQUITY,-0.35441848029583,0,0,-0.0305166492318732,0.481208608978179,0,0,0,0,0,0,-0.000149189918145264,0,0,0,0,0,0,0,0.755356079775598,0,0,0,0,-0.0671161384135693,0,0,0,0,-0.524348798577015,0,0,0,0,0,0,0,-0.0624654629505605,0.0797851054993676,0,0,0,0.13496637350389,0,0,0,0,0,0,0
X600036.CH.EQUITY,-0.0748238581138925,0.400046478147899,-0.0664594170957141,0,0,0,0,0,-0.0524825941126564,0.470943536770444,0,0.277495299923955,0,0,0,0,0,0,0,0,0,-0.140144776230723,0,0,0.247268829066589,0,0,0.0822876773848593,0,0,0.0462286923019244,0,0,-0.296473999476456,0,0,0,0,0,0,0,0.237622681459596,0,0,0.115282985505157,-0.0738479710758803,0,0,0,0.0821301767475309
X1299.HK.EQUITY,0,0,0,0,0.130593683480709,0.0115677386084162,0,0,0.132795907347141,0,0,-0.0823928460697168,0,0,0.142465503591832,0.0301430570972875,0,0,0.0507904657446483,0,0,0,0,0,0,0.151360552837176,0,0,-6.93889390390723e-18,0,0,0.146705647434213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00567582139704429,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0114522078631973,0,0.0164860639875339,0.288998265971847,0,0,0,0,0,0,0,0.059636830154312,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.317019852362895,0,0,0,0,0,0,0.101241791702491,0,0,0,0,0,0,-0.0844205957136995
X601328.CH.EQUITY,0,0,0,0,0,0,0.413630501579449,0,0,0,0,0.0617910533610962,0,0,0,0,0,0,0,0,0,0,0.0375336543306408,0,0.230629507620367,0.174192822342367,0,0,0,0,0,0,0,0,-0.122450809752338,0,0,0,0,0,-0.109050812630933,0,0,0.123696202776069,0,0,0,0,0,-0.207771631822413
