,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.110588054558344,0,0.312070286522388,-6.7762635780344e-21,0.0600224411074968,0,0,0,0,0,0,0,0,0,0.00289350777141219,0.221158306991096,0,0,0,-0.0718685573004993,0,0,0,0,0.00758041297421185,0,0,0,0,0.0381713521858831,0,0,0,0.124776485086657,0,0,0,0,0,0.131783221149546,0,0.0638490931919552,0,0,0,0,0.00166679293858883,0.184450097449489,0
X601318.CH.EQUITY,0,0,0.0482032379344688,0.154569169215588,0,0,0,0,0.126923857838788,0,0,0.0649979262316963,0.0223179744598292,0,0,0.019271328061618,0,0.123807543822672,0,0,0.181854638447437,0,0,0.119931772232731,0,0,0,0,0,0,0.0572494518028187,0,0,0,0.00564923223542275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120332628307926
X601939.CH.EQUITY,0,0,0,0,0.211281985345242,0,0,0,0,0,0,0.122999559667133,0,0.112671907375443,0,0,0,0,0.128766876099775,0,0,0,-0.00177812795744606,-0.154131973221664,0.470579442381446,0,0.165649771964941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107683995169925,0,0,0,0
X600036.CH.EQUITY,-3.46944695195361e-18,0.193897289350439,0,0,0,0,0.103301310147938,0.109680526414299,0,0,0,0,0.174469017176779,0.0708835080722766,0,0,0,0,0,0,0,0,0,0,0,0.255928783174878,0,0.060855097851275,0,0.0146661924433357,0,0,0,0,0,0,0,0,0,0.0344061462111606,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.159101867435053,0.164072371427634,0.0453594910427264,0,0,0.108506260230475,0,0.391083703030337,0,0,0,0.0581907248572995,0,-0.0337384413189948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679986839618361,0,0,0,0,0,0,0,0,0,0,0,0,0.065042841312197,0,0,0.0812506172513902,0,0,0,0,0,-0.111109159153099
X601628.CH.EQUITY,0.133456738452366,0,0,-0.0328239168237088,0.0337648540080019,0,0,0,0,0.13699150989758,0,0,0,-0.110725702338533,0,0,0,0,0,-0.0526025335235574,0,0,0,0.0721933876263293,0,0,0,0,0,0,0,0,0,0,0,0.656171864906926,0,0,0,0,0,0,0,0,0,0,0,0.107887396858017,0,0,0.144046744279314
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.145264915959569,0,0,0,0,0,0,0,0,0,0,0,0,0.103741502388451,0,0,0,0,0,-0.267780306711518,0,0,0.0012589556047172,0,0,0,0,0,0,0.0780099361771352,0.301273466992408,0,0.160631155968172,0.0689712235848472,0.106964956230711,0,0.0521503483814379,0,0,0,0,0
X601988.CH.EQUITY,0.0339918167124662,0,0,0.197234044445119,0.450724693183739,0,0,0,0,0,0,0,0.106699041913888,0,0,0,0,0,0,0.099504667103945,0,-0.0582711848625883,0.169083434553705,0,0,0.249446965762764,0,-0.086426911488218,0,-0.0747338780222324,0.127989919901199,0,-0.105716448827664,0,0.0856527058505969,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0217341124351852,0,0,0,0.186088144905617,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0158696079905208,0,0.0406587241286155,0,0.0184217772433484,0,0,0,0,0,0,0,0,0,0,0.203896855892999,0.107848122702316,0.15778075004008,0,0,0,3.46944695195361e-18,0,0,0.0311299373473445,0,0,0,0,0.00375837921038845,0,0,0,0.245025838902247,0,-0.0700416471822844,0,0,0.1893589047646,0,0,0,0.059421814472683,0,0,0
X388.HK.EQUITY,0,0,-0.124487124129446,0,0,-0.147228856723544,0.160711620001875,0,0,0,0,0,0.00086385324931978,0,0,0,0,0,0,0,0,0,0.0908737794162719,0.481017569419598,0,-0.0100820840822809,0,0,0,0,0,0,0.0972673104956501,0,0,0,0,0,0,0,0.158193902203754,0,0,0,-0.0135585413004094,0.0830296960638471,0,0,0,0,0
