,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.489091867237667,0.0211349429342796,0.0898001377062986,0.0362740219259804,0.0595338948729148,0,0,0,0,0,0,0,0,0,-0.0168613369605468,0.0531623151183787,0.0568666409578705,0,0,0,0,0,0.122107079987392,0,0,0,0,0,0,0,0,0,0,0,0,0.0447478867488847,0,0,0,0,0,0.00281588333944437,0,-0.00597187494436817,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0,0.0836612871915759,0,0,0.0600035450242928,0,0,0,0,0,0,0,0.229952850821648,0,0,0,0,0,0,0.0930813286257414,0,0.030632861821287,0,0,0,0,0,0,0,0,0,0.156517322861871,0,0,0.281909577842062,0,0,0,0.0125716770105174,0,0.0149652630242335,0,0,0,0
X601939.CH.EQUITY,0.467784407037222,0,0,0.183802446459726,0,0.110187064461172,0,0,0,0.0170161332170643,0.133468546599834,0,0,0,0,0,0,0,0,0,0,0,0.00080569071338929,0,0,0,0.00120016879879601,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00442370161796729,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.430422300497175,0,0.0773838104694322,0,0,0.0133208427418262,0,-0.0209831840745652,0,0.0778943771141101,0,0,0,0,0,0,0,0.201494441682694,0,0,0.151336251622144,0,0,0,0,0.0324100634792883,0,0,0.089623801482729,0.0678316929698306,0,0,0,0,0,0,0,0,-0.0876710456767122,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.420222286168721,0,0,-0.0251873103441408,0,0,-0.285664450573518,0,0.128343714113597,0,0,0.643631413582419,-0.255669779583353,-0.119665606996317,0,0,0,0.189158261033571,-0.0177938240466172,0,0.151917536827996,0,0,0,0.0353677921549508,0,0,0,0,0,0,0.232655564035767,0,0,0,0,0,0,0,0,-0.571166888631556,0,0,0,0
X601988.CH.EQUITY,0.0558333431622369,0,0.340799284273111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00709163787447705,0,0,0,0.184179832077415,0,0.030069169788605,0.128797385847952,0,0,0,0,0,0,0.0665511839435049,0,0,0,0,0,0,0,0,0,0.135236299190498,0,0,0,0,0.0925321720408012,0,0,0.0228065157507129
X600036.CH.EQUITY,0.0288115713072523,0.118132670471373,0,0,0,0,0,0,0.0518508498059535,0,0.117076291728956,0,0.213216398027175,0,0,0,-0.0516916433295886,0,0.0683592290870333,0,0,0,0,0,0.334207566168366,0,0,0,0,0.114881433072187,0,0,0,0,-0.0459920456479238,0,0,0,0,0,0,0,0,0.0133015082103815,0,0,0,0,-0.0439004122430591,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0354001589047503,0,0,-0.0547474717804223,0,0,0,0.129126236519626,0,0,0,0,-0.0322924215790585,0,0,0,0.256354704028065,0,0,0.085105841443646,0,0,0,0,0,0,0.00923168267224058,0,0,0,0,0,0,0,0,0,0,-0.0298418654374418,0,0,0,0.284414457731933,0,0.126895498817445
X601628.CH.EQUITY,0,0.0306412254953575,0,0,0,0,0,0,0,0,0.054464091024181,0,0.0876629064248264,0,0,0.0115902007540562,0,0,0,0,0,0,0,0,0.0454275518814814,0,0.1070066686003,0,0,0,0,0.237623889574715,0,0,0,0,0,0,0,0,0.0800686861831293,0.195067254817301,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.067900478996275,0,0,0,0,0.0898698134517521,0.00892696909835726,0,0,0,0,0.0928926967902779,0,0,0.0124116986607811,0,0,0,0,0.167118816459419,0.0251732276501943,0,0,0,0,0,0,0,0,0.0688418299273012,4.33680868994202e-19,0,0,0,0,0.000487502310226136,0,0,0.190276158871288,0.238197354979077,0,0,0,0,0,0,0,0,0
