,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.363233633243094,0,0,0.321789369423128,0,0,0,0,0,0,0,0,-0.0687780189268398,0,0,0,-0.168722470033317,0,0,0,0,0,-0.0900002794747005,0,0,0,0,0,0,0,0,0,-0.0693772438798404,0.140357924038374,0,0,0,0,0.164449523863752,-1.0842021724855e-19,0,0.233840900612116,0,-0.097587142524633,0,0,0,-0.0673583967334374
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0703448074307078,0,0.166850615373496,0,0.0602926551836915,0,0,0.323103959388481,0,-0.0622116661924157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135122385747139,0,0,-0.0966076152040564,0.316017866932732,0,0.148719323498495,0.0196857949834631,0,0,0,-0.00226391981133197,-0.0443465031663203,0,0
X601939.CH.EQUITY,0.185968064900837,0,0,0,0,0,0,0,0,0,0.0331340704405065,0,0,0.164540647856977,0,0,0,0,0,0.20543964375057,0.066908242773953,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483586867260216,0,0,0,0.0678743656684776,0,0,0.126967707000896,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.346485195674536,0,0,0,0,0,0,0,0.232275214372395,0,0,0,0.00117497861132879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00657706641037258,0.0788771918351917,0,0,0,0.161837499241355,3.46944695195361e-18,0,0.237363726931251,0,0,0,0,0,0.0665292566000176,0,-0.00349865552744192
X5.HK.EQUITY,0,-0.172778832462494,0,0.448821874307957,0,0,0,-0.155513529128161,0,0,0,0,0,0,0,0.0172760505652441,0,0,0,0.140648941254747,0,0,0.478559439294743,-0.138308395223675,0,0,-0.00376627500555025,0,0,0,0,0,0,-0.146316343367577,0,0,0,0,0,0,0,0,0.115613841357828,0,0,0,-4.33680868994202e-19,-0.164832182018167,0,0
X601988.CH.EQUITY,0,0,0.0793374117923987,0.243757148051996,0,0,0,0,0.0404967908933365,0.152283946045521,0.344689754858756,0,0,0,0,-0.0226633668484907,0,0,0,0,0,0.065268356617969,0,0,0,-0.0514367172614946,0.0414275218880614,0,0,0,0,-0.129674943523108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340157600866994,0.177957841484514
X600036.CH.EQUITY,0,0.389776306496438,0,0,0,0,0,0,-0.123885187802105,0,0,0,0,0.213595172248199,0,0,0,0,0.117621501504295,0,0.00966609998427459,0,0.177815595581229,0,0,0,-0.0472416279416625,0,0,-0.0926934763482525,0,0,0.184757360807558,0,0,0,0.017590547715798,0,0,0.200573875702523,0.0277259929077836,0,0,0,0,0,0.0149012048189881,0,0,0
X1299.HK.EQUITY,0,0.141611148083957,0,0,0,0,0,0,0,0,0,0,0,-0.0774270868707103,0.212239566382923,0,0,0.167905393234541,0.2386197431335,0,0.17331360468802,-0.00800261203214841,0,0.0825512352573972,0,0,0,0.0395114554104532,0,0,0,0,0,0,0,0,0,0,-0.201336842877114,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0.27802596660127,0,0,0,0,0,0.159883110175156,0,0,0,0,0,0,0,0,0,-0.000715326189102393,0,0.115792978505783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0668342466090482,0,0,0.142309186580598,0.0128620222898807,0,0,0,0,0,0,0,0,0,0.221891488730698,0,0,0,0,0,0,0,0,0,0.0973192595964046,0,0,0,0,0,0.374839489357721,0,0.188138993402453,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0395899207566692,-0.118221186615992
