,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.0408032626899361,0,0,0.353139192726315,0,0,0,0,0,0.113253627821669,0,0,0.221880648779009,0,0,0,0,0.106934013298715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308299262855165,0,0,0,0,0,0,-0.0426076577620877,0,0,0.0688253487889089
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.141480331682252,0,0,0,0,0,0,0,0.0384007365437677,0,0.0707816838019153,0,0.0517154087291653,0,0,0,0,0.122169885057459,0,0.0508556091347616,0,0,0,0,0,0,0,0.24909112012985,0,0,0,0.232077007412554,0,0.00658760274344609,0,0,0.0338522337290218,0,0,0,0,-0.0128970870604318
X601939.CH.EQUITY,0.250019692302319,0,0,0,0,0,0,0,0,0.0429098494008741,0,0,0,0,0,-0.00824343898400258,0,0,0,0,0,0,0.0600449655071114,0,0,0,-0.15645038467223,0,0,0,0,0,-0.00267818273425261,0,0,0,0,0.0431175714158786,0,0.0698976876907423,0.501037288690653,0,0,0,0,0,0,0,0,0.124907968753828
X601288.CH.EQUITY,0,0,0,0,-0.169125398578571,0,-0.00961197750934523,0,0,0,0.432448663056622,0,0,0,0.359286474698262,-0.118721848713701,0,0,0,-0.152716881473472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169361084500363,0,0,0.046394441098032,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.135541013439903,0.403621046313178,0,0,0,4.33680868994202e-19,0,0,0,0.182254964226238,0,0,0,0,0,0,0,0.0608172578201666,0,0,1.73472347597681e-18,0.0351128251193307,-0.133451668741186,0,0,0,0,0,0,0,0,0,0.069250973404251,0,0.158508468393216,0,0,0,0,0,-0.171521739112471,0,0,0.118246271245269,0
X601988.CH.EQUITY,0,0,0,0,0.241376004230587,0,0.0211091616515525,0,0.0115876435613878,0,0.131685599817547,0,0,0,0.141091018047704,0,0,0.0190366597118079,0,0,0,0,0,0,0,0,0,0,0,0,-0.233694919175782,0,0.229012602749777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00901668387575169,0
X1299.HK.EQUITY,0,0,0,0,0.284779953393827,0,0,0,0,0,0,0,0,0,0,0,0,0.129041960648548,0,0,0.0601960163192707,0,0,0,0,0.0682831350044956,0,0.120641153856289,0,0.0946059638886382,0,0,0,0,0,0,0,0.311314825668578,0,0,0,0,0,-0.202474949471851,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.115559086786121,0,0,0,0,0,0,0,0.375651028105935,0,0,0,0,0,0.111911986187278,0,0,0,0.27809981851909,0,0,0,0,0,0,0,0,0.166735415380878,0,0,0,0,-0.124545313881977,0,0,-0.148458739555816,-0.159665325050068,0,-0.0852324810171833,0,0,0,0.265910399681729,0,0,0,0,0,0.0158146809495092
X601628.CH.EQUITY,0,0.181414858771571,0.0166011976547827,0.0831044512789919,0,0,0,0,0,0,0,0,0,0,0,0,0.212998193644576,0,0,0,0,0,0,0,0.0389195646847712,0,0,0,0,0,0,0,0,0,0.229306187400509,0.0192352925623409,0,0,0,0,0,0.0970762940012218,0,0.0930516463309144,0.112904177768903,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0676219171775217,0,0,0,0,0.758054441954152,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0991187643253883,0,0,0,0.0170655473884531,0,0,0,0,0,0,0,0,0,0.0285069861122492,0,0,0,0,0,0,0,0,0,0.009141379806251,0,-0.158235380815853,0,-0.0409977623123487,0,0
X601166.CH.EQUITY,0.142787866064539,0,0,0.253393709146858,0,0,0,0.119308646021745,0.0453328476890374,0,0,0,0.276521507963244,0,0,0,0,0,0.0297770492969721,0,0,0,0,0,0.0642259561705047,0,0,-0.0184965882972972,0,0,0,0,0.163996464325197,0,0,0,0,0,-0.201877544096895,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0381104885576604,0,0,0,0,-0.0505237064974578,0,0.0433311170646424,0.0383232719626602,-0.236503457610343,0,0,0,0,0,0,0,0,0.00320110933895095,0,0,0,0,0,0,0,0.234520672088237,0,0,0,0,0,0,0.437789243547973,0,0,0.123179411551408,0,0,-0.0933557250086203,0.0422533189549488
X600000.CH.EQUITY,0.00958683528259434,0,0,0,0,0,0,0.0280729241956542,0,0.208816934737388,0.47036911044127,0,0,0,0,0,0,0,0,0,0.0405738671373574,0,0,0,0,0,0.33283803753137,0,0,0,0,0,0,0,-0.0776803090848566,0,-0.195508800587151,0,0,0,0,0,0,0,0,-0.072896457410261,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,-0.0854156453284712,0,0,0,0.0577061708062731,0,-0.0292060536520735,0,0,0,0.144369575910545,-0.191283335470235,0,0,0,0,0,0,0,0,0,0,0,0,0.342579675187063,0.156219027205449,0,0.222106227514122,0,0,-0.0357178731827526,0,0.561502495208564,0,0,0,0,0,0,0,0,0,0,-0.0266813645424503,0
X000002.CH.EQUITY,0,0,0,0,-0.0943268346804411,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0197504905457522,0,-0.0781443262486366,0.121532195322407,0,0,0,0,0,0,0,0.0282359392462435,0.208435630767146,0,0,0,0,0,0,0.273038755674181,0.494747317939817,0,0,0,0,0,0,0,0,0,0.147880509576508,0.08585762693276,0,0,0,0,0.110240937702686
X11.HK.EQUITY,0.0190798698103826,0,0,0,0.054861709860011,0.131821597371018,0,0,0,0,0,0,0,0,0,0,0,0,0.312687255651566,0,0,0,0,0,0,0,0,0,0,0,0.579047989503462,0,0,0,0,0,0,0,-0.232965006184647,0.048491132968658,0.064393602013855,0,0.396462999427438,0,0,0,0.0144493202853583,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.118247953357936,0.135080224201919,0,0,0,0,0,0.122300649877449,0,0,0,0,-0.140791333152402,0,0,0.00938318261812462,0,0,0.166473696018,0.0732721009786003,0,0,0,0,0,0,0.0830682061963409,0,0.0846713571065154,0,0,0,0,0,0,0,0,0,0,0,0,0.0636358621330505,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151223877432943,0.0232486313636943,0,0.57198255839889,0.0402516463794128,0,0,0.00880275225997714,0,8.67361737988404e-19,0,0,0.148906526170789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.221487277916374,0,-0.187885132965775,0.214329190648203,-0.466867099535501,0,0,0,0,0,-0.154375526593376,0,0,0,0,0,0.59194410623354,0,0,0.300512954350463,0,-0.311432879828303,0,0,0,0.121943540548285,-0.156604590620467,0,0,-0.240863206062036,0,0.305249580011898,-0.113611143135863,0,0,0,0,-0.0411665362750245,0,0.036347186701844,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.0243467115641341,0,0.00146947104825924,0,0,0,0.141220124907996,0,0,0,0.0845463230687193,0,0,0,0.356957274316547,0,0,0,0.016996060921307,0,0,0,0,0,0,0,0,0,0,0,0,0.0644824753041414,0.067102799178186,-0.423074170375403,0,0,0,0,-0.235916038097155,0,0,0,0
X688.HK.EQUITY,0,0.0467141709296709,0,0,0,0,0.159305341425923,0,0,0,0,0,0,0,0,0.0327059495510684,0,0,0,0.0586539962018679,0,0,0.134908915693336,0,0,0,0.215934325038298,0,0,0,0,0,0,0,0,0.0520023630342681,0,0,0,-0.0918007198423078,0.306191734255624,0,0,-0.164386151916417,-0.232219028161483,0,0,0,0,0.0102082606368056
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409572461005038,0,0,0,0,0,0,0.292179036837204,0,0,0.281158580196285,0,0.35109585308834,0,0,0,0,0,0.0340480565409856,0.0010656987149767,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.0242281078476351,0,0,0,0,0,0,0,0.058986893746783,0,0,0.0994656359918043,0,0,0.155913965961706,0,0,0.130108968232072,0,0.0775492200627084,0,0,0.226384509900154,0,0,0,0,0,0,0,0,0,0,0,0,0.0628592684099589,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.218317330962676,0,0,0,0.0605719028056608,0,0,0,0,0,0,0,0,0,0,0,0.148024733475657,0,-0.0290916708604515,0,0.0259437046277757,0,0.038119977367722,0,0,0,0,0,0,0,0,0.261800640509766,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.0873948448647998,0,0,0,0.120896302477686,0,0,0.161396450112967,0,0,0,0,0,0,0,0,0.0318869408065395,0,0,0,0,0,0,0,0,0,0,0.124264954301876,0,0,0,6.93889390390723e-18,0.035524154437986,0,0,0,0,0,0,0.138851416102062,0,0,0.0859836144602475,0,0.0843071598811435,0,0.0207816647162221,0,0
X2007.HK.EQUITY,0,0,0,-0.0880668468377849,0.146602056154318,0,0,0,0,0,0,0,0.016159682629483,0,0.207268616464409,0.0734996581866923,0,0,0,0,0,0,0,0,0,0,0.38910152944223,0.220373747593102,0,0,0,0,0.0188024585576812,0,0,0,0,-0.142338891159499,0.060402528357089,0.0696595050102882,0,0,0,0,-0.1322275117168,0,0,0,0,0
X1109.HK.EQUITY,0,0,-0.0416850591000509,0,0.489904353011598,0,0,0,0.171190351103295,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,-0.130569727138516,0.469239970546702,0,0,0,0,0,0,0,0,0,0.219196338441561,0,0,0.118020916915984,0,0,0,0,0,0,0,0,0.176744677935375,0,0,0,0,0,-0.0536058651840899,-0.0596324036299626
X1113.HK.EQUITY,0,0.240013910447574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116667003149113,0,0,0,0.0106935751581245,0,0,0,0,0,0,0,0.152560478991879,0,0,0,0,0,0,-0.172448347060739,0,0.138745484556959,0,0,-0.126351952975463
X601818.CH.EQUITY,0,0,0,0,0,0,0,0.440939145379665,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177958515230738,-0.0229088233655195,0,0,0.281320729956813,0,0,0,0,0.0815227779858952,0,0,0,0,0,0,0,0,0,-0.0701020272005017,0.078218929734582
X12.HK.EQUITY,0,0,0,-0.187419355110747,0.489794418619506,-0.49578984424841,0.0841954546253318,0,0,0,0,0,0,0,0,0,0.130445307537377,0,0,-0.0944610510549721,-0.0334110226759394,0,-0.151860352909651,0,0,0,0,0,0,0,0,0,0,0.455856960204965,0,0.384373487345453,0,0,0,0,0,0,0,0,0,0,0.31094051934077,0,-0.244935353152376,0.118332038486282
X823.HK.EQUITY,0,0,0,0.049176979404077,0,-0.115975744587515,0,0,0.202101496053667,0,0,0,-0.153299941893747,0,0,0.104273261121582,0,0.0885774505720256,0,0,0,0,0,0,0,0,0,0.0845604245815636,0,0.00550530505294028,0,0,0,0,0,0,0,0.25411732756555,0,0,-0.142595278522375,-0.0353419403643561,0,0,0,-0.0952312064777431,0.166365714306797,0,0,-0.0148215977112988
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0943241653595968,0,0,0,0,0,0,0,0,0,0.524943770889189,0,0,0,0,-0.0945076336895588,0,0.0353330849161569,0,-0.0187998084401828,0,0,0.0918043658100917,0,0,0.0406089057778444,0,0.0626934674319167,0,0,0,-1.73472347597681e-18,0,0,0.055584841966696,0,0,-0.048672025756686,0
X600048.CH.EQUITY,0.083211754105616,0,0,0,0,0.0212473576017374,-0.450074368807278,0,0.222149934271284,0,0.537308696010344,0,0,0,0.0965478584634769,0,0,0,0,0,0,0,0,0,0,0,0,0.120575012726889,0,0,0.025501134669373,0,0,0,0,0,0,0,0,0,0,0,-0.126699073855363,0,0,0,0,0,0,0
