,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0.221139298978652,0,0,0,0,0,0,0,-0.0132859106298095,0,0,0.152532053340495,0,0,0,0.181727283371057,0,0.337815125604979,0,0,0,0.0218232133363133,0,0,0,0,0,0,0,-0.169045058015666,0,0,0,0,0,0,0,0,0,0.166745062301558,-0.0516322731328294,0,0
X601939.CH.EQUITY,0.205567031821751,0,0,0.329774197728301,0,0,0,0,0,0,0,0,0,0.260465581846854,-0.0215837701742922,0,0,0,0,0,0.000976454860615139,0,0,0,-0.109498797776394,0.235428187556385,0,0,0,0,-0.10808584178851,0,0,0,0,0,0,0,-0.0222674042375993,0,-0.0384392553376572,0,0,0,0,0,0,0.0797856254343977,0,0,0
X601318.CH.EQUITY,0.0445829441917785,0,0,0,0.213303189464876,0.0432760466947544,0,0,0,0,0,0,0.170590773144595,0,0,0,0,0,0,0.137551871433497,0,0,0,0.141291061817983,8.67361737988404e-19,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0335939614799432,0,0,0,0,0.0662573128265318,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.261676210967266,0.0777809563072515,0,0.226094108844785,0,0,0,0,0,0.370502934479679,0,0.174879974906563,0.043794360466983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176254101855436,0,0,0,0,0,0,-0.0426937910066564,0,0,0,0,0,0,-0.123688812306512,0,-0.0600267372178041,0
X601988.CH.EQUITY,0,0,0,0.416283552015201,0,0,0,0,0,0.343617837851861,0,0,0,0,0,0.197503589734806,0,0.0676585518657006,0,0.110713099974583,0,0,0,0,0,0,0.0797391037462439,0,0,0,0,0,0,0,0,0,0,0,-0.53528483968557,0,0.0633373130284435,0,0,0,0,0,0,0,0,0,0.246531560772261
X600036.CH.EQUITY,0,0.175156992052131,0,0,0,0,0,0,0.0971648183603491,0,0,0,0.0355112855872353,0,0,0,0,0.17517410341372,-0.00181048146183837,0,0,0,0,0.181216117402911,0,0,0,0,0,0,0,0,0.370000788631759,0,0,0,0,0,0,0,0,0,0.0430065513209862,0.00830879663987902,0,0.089359740224394,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131097448261174,0,0,0.373020989319932,8.67361737988404e-19,-3.46944695195361e-18,0,0,0,0.00749409220919766,0,0,0,0,0,0,0,0.0441561952304549,0,0,0,0,-2.16840434497101e-19,0,0,0,0.291457275168127,0,0,0.0289319712121197,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104584495896772,0,0,-0.0110928829628606,0,0,0,-0.356866284359103,0.563570849260943,0,0,0,0,0.640181357930469,0,0.105666774494631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245346772954286,0.0126136678183734,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.120920108519438,0,0,0,0,0,-0.11960751597667,0,0,0,0,0.0253958666830228,0,0,0,0,0.412593638558319,0,0.177777303451792,0,0,0,0,0,0,0.00491748670121034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302304693252183,0,0.279946992742651,0,0,0.0112783707577226
X601658.CH.Equity,0,0.145501543579177,0,0,0.0151736858801179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39424328589188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187781397679151,0,0,0.111773869201108,0,0,0,3.46944695195361e-18,0,0,0.00877139375118249,0,0,0,0,0
