,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X1997.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.158681376767455,0.541527052766659,0,0,0,0,0,0,0,0.0843234606094182,0,0,0,0.191898221285134,0,0,0.0206067818402171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283258805284104,0,0,0,0,0.0576813408521058
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0766553121279124,0.246944481854512,0,0,0,0,0,0,0,0,0.327847643364969,0,0.0906285861742868,0.0574180456608737,0,0,0,0,0.0921474161629186,0,0,0,-0.0128884608374193,0,0,0,0,0,0.0267390461274847,0,0.00909264805168823,0,0.0425975026468861,0,0,0,0,0,0,0,0,0.0119313020779856,0
X601939.CH.EQUITY,0,0,0,0.661929147393919,0,0.0545572866630598,0,0,0,0.261798457157419,0,0,0,0,0,0,0,0,0,0,0.0587694760436776,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158158755899309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00363741379853336
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.259406813747514,0.0344112609195963,0,0.757297704468887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132009625530392,0,0,0,0.112539303482727,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.154173512470065,0,0.306773364098663,0,0,2.77555756156289e-17,0,0.0445010907795557,0,0,0,0,0,0,0.0211662868664516,0,0,0,0,0,0.0149521818686019,0,-0.144298670431355,0,0,0,0,0,0,0,0,0.11230395901321,0,0,0.291275710808237,0,0,0,0,0,0,-0.0588657211083665,0,0.0602272969480909,0
X601988.CH.EQUITY,0,0,0.209638482090454,0,0.164004051209721,0,0,0,0.104554489972291,0,0,0,0,0,0,0.0622238642017623,0,0,0,0,-0.134692492527323,0,0,0,0,0,0,0,0,0,0,0,0.204470475446153,0,0,0,0,0,0,0,0,0.0983319637100101,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.441156442537665,0,0,0,0,0,0,0,0.187279538368148,0,-0.115035069639396,0,0,0,0,0.204542539929629,0,0,0,0,0,0.176381103999049,0,0,-0.0112271755087264,0,0,0,0,-0.0124930411476055,-0.198443515984454,0,0.152867723882142,0,0,0.125948905487773,0,0,0,0,0.0102501765563789
X1299.HK.EQUITY,0,0,0,0,0.213279214681511,0,0,0,0,0,0,0,0,0,0,0,0.194350624004173,0,0,0,0,0,0,0,0,0.0672706405729648,0,0.0940815604734878,-0.0749632117377051,0.000603997770688643,0.0999847807509036,0,0,0,0,0,0.414598164212304,0,0,0,0,0,0,0,0,0,0,0,0,-0.0475452121358788
X601628.CH.EQUITY,0,0.179743194292801,0,0.00454776081087839,-0.11146986386561,0,0,0,0,0,0,0,0,0,0,0,0,0.176336711268871,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0177762601857415,0,0.352373135923021,0,0.0386538017077563,0.155528665836709,0,0.0797118911105403,0,0.0980851732445055,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.17904606973812,0,0,0,0.374852387492668,0,0,0,0,-0.00354828024973861,0.459797228362115,0,0,0,6.93889390390723e-18,0,0,0,0.0481035416022311,0.186593905731535,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0389756266073472,-0.0920256811677456,0,0,0,0,0,0,0,-0.0433049407067589,0,0,0,-0.0970376502927742,0,0,0,0
X601166.CH.EQUITY,0.23713590707853,0,0,0.249208602654973,0,0,0,0,0,0,0,-0.0180060140698726,0.177547280744659,0,0,0,0,0,0,0.0600331043450493,0,0,0,0,0.261807608239469,-0.0582751260340872,0,-0.0772104102085881,0,0,0,0,0,0,0.106880773183745,0,0,0,0,0,0,0.0201831134326874,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,-0.0682526485494116,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262095706554576,0,0.0452004132791796,0,0,0,0,0,0,0,0,-0.0649836635592999,0,0,0,0.21814941476757,0.0217245746946165,0,0,0.106924608899914,-0.245162958233124,0,0,0,0,0.359943571313375,0,0,0.126628169994496,0,0.0927190453164779,0
X600000.CH.EQUITY,0,0,0.208199387624152,0,0.0911621177841359,0,0,0,0,0.172748206627813,0.157270921702121,0,0,0,0,0,0,0,0.0983105328751913,0,0.0458466938909589,0,0,0,0,0,0.294615804903497,0,0,0,0,0,0,-0.0559573370309183,0,0,0,0,-0.277766458545639,0,0,0,0,0,0,0,0,0,0,0
