,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.146441544110373,0,0.0778578714376061,0,0,0,0,0,0,0.34615040504748,0.129659935200967,0,0,0,-0.137881992744795,0,0,0,0,0,0,0,0,0,0,0,0.000989981574499195,0,0,0,0,0.17225402568887,0,0,0,0,0,0,0,0,0.127800196770543,0,-1.73472347597681e-18,0,0.0641137884813419,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0464250723471723,0,0,0.237854477878438,0,1.38777878078145e-17,0.152159530322644,0,0,0,0.0547401657083687,0,0,0,0,0,-0.122710828278225,0,0,0,0,0,0,0,0,0,0.181874781656105,0,0,0,0,0,0,-0.311227130187621,0,0.339869505164818,0.0396079839417066,0.198256483257087,0,0,0,0,0.0901379255049669,0,0
X601939.CH.EQUITY,0.484112234238105,0,0,0,0,0.178925907839508,0,0,0,0,0,0,0,0.0590644022515134,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375060993530419,-0.120859974896691,0,0,0.0496619606857635,0,0,-0.0474875864466878,0,0,0,0
X601288.CH.EQUITY,0.577973333467433,0.0534208355406724,0.173321335573942,0,0.00356545324953932,0.0401304088241377,0,0,0.045161270459777,0,0,0,0,0,0.0219136309779448,0,0,0,0,0,0,0,0,0,0,0,0.00833185971849064,0,0,0,0,0,0,0.127858079978105,0.0526071496567199,0,0,0,0.103665414048087,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.103061198682286,0
X5.HK.EQUITY,0,-0.0566190851139993,0.104093170611272,0.0920925297979601,0,0.165582677277886,0,-0.0566539796388641,0,0,0,0.273934899485616,0,0,0,0,0,0.69102164793445,0,0,0,0,0,0,0,0,-0.194719970264477,0,0,0,0,0,0,0,0.0240596991861766,0,0,0,0,0,0,0,0,0,0,0.0865607033801405,0,0,-0.0597642562438901,0
X601988.CH.EQUITY,0.204878542431335,0,0.108227166476788,0.0940545952855533,0,0,0,0,0.0740350034351417,0.0782144946878512,0,0,-0.26019487775077,0,0,0,0,0,0,0,0.300896526524721,0,0.0739160955268735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047315171708206,0,0.141643109726012,0,0,0,0,0,0,0.0611357170392527
X600036.CH.EQUITY,0,0.0723909031083014,0,0,0,0,0,0.0390659759338141,0,0,0,0,0,0.243300336697656,0,0.132867120597428,0,0,0,0,0,0,0,0,0.15528296731499,0,0,0,0,0,0,0.146125341519541,0,0,0,0.0415898672153165,0.126390763144924,0,0,0,0.0107579032055231,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0137037542860232,0.0357702150967204,0,0,0.216163418082819,0,0,0,-0.159157744173991,0,0,0.288191884622584,0.240779086685615,0,0,0,0,0.0503586521792812,0,0,0,0.150367579868534,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,-0.0766764067875784,0,0.157124424889026,0,0,0,0
X601628.CH.EQUITY,0.287387364475984,0.289245656146668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00473230567722312,0,0,0,0,0,0,0,0.0540769260375246,0,0,0,0,0,-0.0803736520818121,0.118181230125951,0,0,0,0,0,0,0,0,0,0,0,0.0824754771031079,0,-0.193669451768721,0,0.218308137337178
X601166.CH.EQUITY,0.0537571011468086,0,0,0,0,0,0.493993261232313,0,0,0,0,0,0,0.0199235867614724,0,0.202237613956106,0,0,0,0.0520798123283284,0,0,0,0,0,0,0,0.0355422086892104,0,0,0,0,0,0,0,0,0,0.00902857243047566,0,0,0,0,0,0.179325848940785,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.0192213652525843,0,0,0,0.0294460755434913,0,0,0,0,0,0.316069657476302,0,0,0,0,0,0,0,0,0.0896231463790535,0.210244920840706,-0.0809153063347383,0.0538844633170127,0.194519967389754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119726774426329,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.0406484267009058,0,0,0,0.0968077775526248,0.186282941155322,-0.0356862123420152,0,0,0.287339836328639,0,0,0.109837275281922,0,-0.0542098690450085,0,0,0,0,0.0328687615128442,0,0,0,0,0,0,0.195397620490521,0,-0.0202525096901846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378526033210136,0.196216249977998,0,0
X000002.CH.EQUITY,0,0,0,0,0,-0.155817303947423,0,0,0.0250392583619829,0,0,0,0,0,0,0.0392098558704969,0.288753162465402,0,0,0.0674096427340303,0,0.0118238969751928,0,0,0,0.0358721959911386,0,0,0.356517496755512,0,0,0,0,0.151359422377735,0,0.0232746904632842,0,0,0,0,0.0530678563612315,0,0,0,0.0893431588225425,0,0,0.0766604986480418,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0.180324563027859,0,0,0.100696208460076,0,0,0,0,0,0.130151238047747,0,0.244286752777775,0,0,0,0,0,0,0,0.120202660772559,0,0,0,0,0,0.0702266401527086,-0.290017168072337,0,0,0,0,0,0.104735467366201,0,0,0,0,0.00045576719881721,0,0,0.161975911323247,0,0,0
