,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X600000.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.130607375736999,0,0,0,0,0,0,0,0,0,0,-0.121323565225602,0.586980721117678,0,0.843903250864009,0,0.05501157777729,-0.113664938961495,0,0,-0.129927803930161,0,0,0.00432516469446861,0,0,-0.0865056131936833,0,0,0,-0.345140986614196,-0.0628326934862918,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,-6.93889390390723e-18,0,0,0,0.0713966598932593,0,0,0,0,0,0,0.0221243969048259,0,0.0486025706240828,0,0,0,0.297001072782751,0,0,0,0,0,0,0,0,0.0591384975560528,0,0.10552924403421,0,0,0,0,0,0.298526471139687,0,0,0,0,0,0,0,0,0.0724478709415663,0,0,0,0,0.104006068942924
X601939.CH.EQUITY,0,0,0,0.787640652400684,0.0698101471808258,0,0.0588615348046532,0,0,0,0,0,0,0.0298449068764069,0,0,0,0,0,0,0,0,0.00385055675147243,0.00692653274484358,0,0,0,0,0,0,0,0.0753547386331728,0,0,0,0,0.00354930802362382,0,0,0,0,0,0,0,0,0,0,0,0.0341058039110708,0,0
X601288.CH.EQUITY,0,0,0.880777952673318,0,-0.0676587511370965,0,0,0,0,0,0,0,0.0405394800683256,0,0.0152859536638482,0,0.0326360957243022,0.126323947529435,0,0,0,0,0,0,0,-0.123949516566842,0,0.0303676826784763,0,0,0,0.00543545277784668,0,0,0,-0.0993060244031213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.852727612910787,-0.0589506893748498,0,0,0,0,0,0,0,0,0,0.151246210399055,0,0,0,0,0,0,-0.0758786660895688,0,0,0.0605030742102409,0,0,-0.033789750914549,0.0197943700378844,0,0,-0.0328151505159882,0,0,0,0.0578523089762337,0,0,0,0,0.0144083742585055,0,0.164923388242801
X601988.CH.EQUITY,0,0,0,0,-0.139761497786055,0,0,0,0.0156028518786506,0,0,0,0,1.15537896177444,0,0,0,0,0,-0.115313985787303,-0.0264028202561769,0,0,0.0761379636403674,0,0,0,0,0,0,0,0,-0.218253573427128,0,0,0,0,-0.185426107352242,0,0,0,0.0285979123623799,0,0,0.0779340548438197,0,0,0,0,0,0.21631716766147
X600036.CH.EQUITY,0,0,0.386912426973734,0,0,0,0,0,0.0780899870883394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036856975103444,0,0,0,0.431991260301721,0,0,0,0,0,0,0,0,0,0,-0.0319724441402817,0.0788722132388663,0,0.0994329975639813,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0756932378139446,0,0.126583841622487,0,0,0,0,0,0,0,0,0.159853826031887,0.0631738680216201,0,-0.239789439970542,0,0,0,0,0.0742860794257963,0.319192601902382,0,0,0,0,0,0,0,0,0,0,0,0.079045418706826,0.0795144077520963,0,0,0,0.476076313440373,0,0,0,0.0927900267206492
X5.HK.EQUITY,0,0,0,0,-0.00142734487659501,0,0,0,0,0,0,0,0,0,0,0,0.306122770428806,0,0,0,0,0.0148031267811673,0,-0.121707961952615,0.382432420107336,0,0,0.183114712027029,0.0858398502607585,0,0.0809979071431201,0,0,0,0,0,0,0,-0.0908016768124606,0,0,0.03779620471597,0,-0.138852182240677,0.0730703257854569,0,0,0,0,0,-0.242885870600136
X388.HK.EQUITY,0,0,0,0,0.475181090189013,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,-0.264802079811096,0,0,0,0,0,0,0.117245636676433,0,0,0,0,0.144768472500785,0,0,0,0,0,0,0.254893368712199,0,0,0,-0.204866292199956,0,0,0,0,0,0,0,-0.124860042560206,0.0732389192490555
