,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.123304079356388,0,0,0,-0.187593110849556,0.251896417166098,0,0,0.0923383367537292,0,0,0,0.273955249043091,0,0,-0.126314310731532,0,0,0,0,-0.136108750519806,0,-0.194818170424319,0,0,0,-0.223821234385108,0,0,0.823800354710637,0,-0.0511031418997892,-0.0807768190951649,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.139951086018146,0,1.38777878078145e-17,-4.33680868994202e-19,0,-0.01035101562701,0,0.095460043120316,0,0,0,0,0.0875486431144021,0,0,0.0652130140221885,0,0,0,0,0,0,0,0,0,0.0728028748728302,0,0,0.418530528975972,0,0.153671190406779,0,0,0,0,0,0,0.0467065208389871,0,0,0,0,0,-0.11215972132316
X601939.CH.EQUITY,0.169153384052778,0,0,0,0,0,0,0,0,0.229186336227767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108086858032785,0,0,0,0,0,0,-0.0872739956195032,-0.174844105666833,0,0,0.0916888935364308,0,0.0564685932386641,0,0.496748150645801,0,0,0,0,0.112912156791157,0,0,0,0.0759118320368405
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.83608158698308,0,0.139559308083965,0.264181497435625,0,0,0,0.411622279297161,-0.00247351615403938,0.338962784605673,0,0,-0.567307338580563,0,0,0,0,0,0,0,0,0,0,0,0,-0.450243599165069,0,0,0,0,0,0.0649583369655813,0,0,0,0,0,8.67361737988404e-19,0,0.61968856944966,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.147230905062366,0,0.213161843323045,0,0,0.022699300345611,0,-0.0132989799257277,0,0.103039793038398,0.0569630312473318,4.33680868994202e-19,0.0104330245170128,0.0432992524329184,0,0.0524816946866641,0,0,0,0,0,0,0,0,-0.0278792993426714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117555795930846,0,0,0,0.213003908327646,0,0
X601988.CH.EQUITY,-0.01139978517385,0,0,0,0.53093577707082,0,0,0,0,0,0,0,0,0,0.109256672429844,0,0,0,0,-0.123797441005294,0,-0.120720406304824,0,0,0.21505958595659,0,0,0,0,-0.354401516201784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109725849126571,0,0,0.0325850865073385,0
X600036.CH.EQUITY,0,0.0490754855046913,-0.0119000734847552,0,0,0,0,0,0,0.663325697476655,0,0.0160236532212931,0,0,0,0,0,0,0,0.200876492940397,0,0,0,0,0,0,0,0.0685295895726124,-0.0368361669159604,0,0,0,0,-0.200348616987864,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0771314720984588
X1299.HK.EQUITY,0,0,0,0,0.149334364832704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154690847261664,0,0,0,0,0,0,0.254263015592459,0.00305459102674955,0,0,0,0.132936972382547,0,0,0.0426961175537097,0,0,0,0,0,0,0,0,-0.0976673516389893,-0.0329419876274179,0,0,0,0,0,-0.0415751019105852
X601628.CH.EQUITY,0,0.247417798597933,0,0.0786519341626564,0,0,0,0,0,0,0,0,0,0.207356881279212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130883437589663,3.46944695195361e-18,0,0.0940793972966629,0,0,0,0.174161136645885,0.1833907625081,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0777021631388523,0.085484168429067,0,0,0.611316603267703,0,0,0,0,0,0,0,0,0,0,0,0,0.199007273665714,0,4.33680868994202e-19,0.00168646564190349,0,0,0.217053799535603,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311989515130124,0,-0.312060885773084,8.67361737988404e-19,0,-0.0676348609518967,-0.138760702031644
