,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.130187668378701,0,0,0,0,0,0.0260802331755006,0,0,0,0.136485223673542,0,0,0,0.458228978465999,0,0,0,0,-0.00121526663977844,0,0,0,0,0,0,0,0,-0.145932682568489,0.461292931203502,0,0,0,0,0,0,0,0,0,0.0790337247117843
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.145591709126981,0,0,0,0,0,0,0,0.100523574639699,0,0.0632776758848105,0.0552506093879645,0,0,0,0,0,0.107694469989027,0,0.00454274878459053,0,0,0,0,0,0,0,0.164724833652024,0,0,0,0.275899576096084,0,0,0,0,0.00915146087858156,0,0,0,0,0
X601939.CH.EQUITY,0.262342405727424,0,0,0,0,0,0,0,0,0.0274310564293581,0,0,0,0,0,-0.0263357717744084,-0.0911509552550469,0,0,0.180466046653463,0,0.135585500029137,0,0,0,-0.153086612110376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474047974935883,0,0,0,0,0,0,0,0,0.118952813166487
X601288.CH.EQUITY,0,0,0,0,-0.0934020316712275,0,6.93889390390723e-18,0,0.135223950867708,0,0.253819435777551,0,0.0168266534897845,0.363403926145469,0,-0.0993006123191003,0,0,0,0,-0.0908248102757035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.118716385721412,0.398572969779563,0,0,0,0.0106525003414013,0,0,0.135077589377593,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165962326607575,0,0,0,0,0,0,0,0,0.102215231975723,0,0,0.252755691709076,0,0,0,0,0.0768584237032206,-0.120596316080166,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.188951567279818,0,0.0845435681561508,0,0,0,0.148640330827176,0,0,0.160966757695044,0,0,0,0.0594876699245559,0,-0.0462222076081466,-0.0333806935995432,0,0,0,0.0339281133152901,0,0,0,0,0,-0.234569603763708,0,0.181536618468257,0,0,0,0,0,0,0,0,0,0,0,-0.000674351605663465,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.232601269724934,0,0,0,0,0,0,0,0,0,0,0,0,0.0716237875433483,0.0689510867198395,0,0,0,0,0,0,0.134883155642212,0,0.133564830163949,0,0.0969855806113674,0,0,0,0,0,0,0.252822605961395,0,0,0,0,0,0,-0.0481370292019913,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.215705396896896,-0.0347176439264307,0,0,0,-0.0624188835118125,0,0,0.340699098212071,0,0,0,0,0.0797114869903485,0.10182112229366,0,0,0,0,0.290070922859919,0,0,0,0,0,0,-0.0337306784490385,0.170529362808713,0,0,0,0,-0.186553887629184,0,0,0,-0.139961731694872,0,-0.0429560454031125,0,0,0,0.328649780867355,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.200275769962277,0.0154418873520339,0.0937467881931842,0,0,0,0,0,0,0,0,0,0,0,0,0.237259199219637,0,0,0,0,0,0.0999768489297485,0,0,0,0,0,0,0,0,0,0,0,0.182201390901717,0,0,0,0,0,0,0,0.0278793623681738,0.0903750103869421,0.057181136368646,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0272794185545724,0,0,0,0,0.756049500714958,0,0,0,0,0.000795111191487759,0.0456957064037097,0,0,0,0,0,0,0.113939290841846,0,0,0.00269083484265169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183420780943538,0,-0.22008362197503,0,0,0,0
X601166.CH.EQUITY,0.143371565473814,0,0,0.253725797853297,0,0,0,0.119750925796532,0.0461392391378104,0,0,0,0,0,0.275865954562619,0,0,0,0.0291288125217014,0,0,0,0,0,0.0647277763353666,0,0,-0.0183527389426208,0,0,0,0,0.164017575624924,0,0,0,0,0,-0.201295073391716,0,0,0,0,0,0,0,0,0,0,0
