,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X601788.CH.EQUITY,X2891.TT.EQUITY,X601009.CH.EQUITY,X601916.CH.Equity,X601696.CH.Equity,X2884.TT.EQUITY,X601236.CH.EQUITY
X601658.CH.Equity,0,0,0,0.216457471654561,0,0,0,0,0,0,0,0,0,0,0,0,0.213081622614667,0.213582413188796,0.00126128593734893,0,0,0,0,0,0,0.0103303671992558,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.0176825992218656,0,0,0,0.000476807310444937,0,0,0,0.0254577350969948,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.131862356595342,0,0,-0.058727674205142,-0.0686388710196241,0.0763358284065327,0,0,0.248358937633286,0,0,0,0,0,0,0,0,0,0,0.00850764422822852,0,0,0,0,0,0.0601565914512038,0,0,0.181460705169423,0.1308597568247,0.09608963728568,0,0.0619202556117133,0,0,0,0.0465884877343523,0.0261401022316303,0,0,0,0,0,0,0,0.138547822996463
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.024220493835733,0,0.415883698627387,0,0,0,0,0,0,-0.0552294058023584,0,0,0,3.3881317890172e-21,0,0,0,0,0,0,0.238038272091893,0,0,0.145279031691815,0,0.0378362717444097,0,0,0,-0.012335106672859,0,0,0,0.0774086649129985,0,1.13625110718497e-05,0,0,0,0,0.0852612977893266
X601166.CH.EQUITY,0,0,0,0.0224412482882724,0,0.156534184330834,0.241994689635448,0,0,0,0.0542181530829837,0,0,0,0,0.0425765475695666,0,0,0,0.0693552712535429,0,0,0,0,0,0.016948485420134,0,0,0,0,0,0.00696201240361245,0,0,0,0,-0.0170038203356844,0,0,0.367815998774738,0.0494295623029705,0,0,0,0,0,0,0.0370844147035504,0,0
X601328.CH.EQUITY,0,0,0,0.0463775949233326,0,0.112213861839399,0.0206481552074775,0,0,0,0,0,0,0,0,0.0289363007971205,0,0,0,0.374627587794235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252399347525919,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,-3.46944695195361e-18,0,0,0.0505645696560648,0,0,0,0,0,0,0,0,0.000974533929456398,0,0,0,0,0,0.418348715808403,0.175228597350854,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.135760937738532,0,0,0.413352943801978,0.0862269439641385,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.229554067812703,0,0,0,0,0,0.0793452092343244,0,0,0,0.0508144346306305,0,0,0,0,0,0.0118695922979963,0,0,0,0,0,0,0,0,0,0,0.170721646683228,0,0.139784870895882,0,0,0,0,0.0209807897065025,0,0,0.00113638176101566,0,5.42101086242752e-20,0.106390922956824,0,0,0,0
X601319.CH.EQUITY,0,0,0,0.155541394367356,0,0,0,-0.0912312448608674,0,0,0,0,0.00639860545409311,0,0,0,0.0548741475203882,0,0.164328305847845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903500769016001,0,0.392432871945552,0,0,0,0,0,0,-0.038918181145992,0.0605641919401158,0,-0.066694660515394,0,0
X601601.CH.EQUITY,0,0,0,0,0.351228592348242,0.069112915222369,0,0,0,0,0,0,0,0,0,0,0,0.401973642971258,0,0,0,0,0.049898746689785,0,0.0313678551155722,0,0,0,0,0,0,0.0397478778630699,0,0,0.220045877228618,0,-0.173764003276797,0,0,0,0,0,0.013934478035192,0,0.0486817175217775,0,0,0.0406517602424844,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,-0.131864628626801,0,0,0,0,0,0,0,0,0,0,0,0,0.0323044121242113,0.265691583656491,0,0,0,0,0,0.0501939532605909,0,0.063634224522278,0,0,0,-0.261269865523927,0,0,0,0,0,0.00273343154459854,0,-0.0722492585776096,0,0.650628007495134,0,0,0,-0.0849215967304937,0
X601998.CH.EQUITY,0.221757992993785,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0821997122430506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670165952947343,0,0.482073613162661,0,-8.67361737988404e-19,0.00893722008396005,-0.000473604021365423,-0.0754614443736177,0.167316177149942,0,0,0,0.0778367324612227
X2388.HK.EQUITY,0,0,0,0.00316195613074487,-0.0958136770060818,0,0,0.394652018500355,0.08163599571973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230648067046078,0,0,0,0,0,0,0,0,0,0,0.170088140280304,0,0,0,0,0,0,0,-0.013245003949319,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.134660240548074,0,-0.135731555420561,0,0.0745967616693414,0,0,0,0,0.0196949635210214,0,0,0,0,0,0,0,0,0,0,-0.192314093674861,0,0,0,0,0,0.682648586665052,4.33680868994202e-19,-0.0757106032338271,0,0,0,0,0,0,0,0,0.147705299577223,0.0852495452234926,0.168744516345019,0,0,0,0.0263248752937164,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.254750331595219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319176034200569,0.2896792298571,0,0.211808454367461,0,0.00350579820056022,0.0119561303721536,0.0120103998600903,0,0,0.138782002047816,0,0,0,0.068733483532054,0,0,0,-0.152571220587605,0,0,0.0428068168955889,0,0.0111448351903549
X11.HK.EQUITY,0,0,0,0,0,0,0,0.183906061347038,0.503462965043082,0,0,0,0,0,0,0,0,0.0988004250013765,0,0.00674517019132891,-0.0501295218634269,0.0626041810370615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0.0477460456314447,0,0,0,0,0,0,0,0.190181129700964,0,0,0,0,0,-0.0492604291003032,0,0,0,0,0,0.433371049315007,0.0670044156908148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011604965853996,0,0,6.93889390390723e-18,0.114577416379398,0.382990493426879
X601818.CH.EQUITY,0,0,0,0.084519096424642,0,0,0.0297830228883815,0,0,0,0,0,0,0,0,0.0525252854484297,0,0,0.0324708200127665,0,0,0,0,0,0,0.199610713633676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224171812497568,0,0,0.0947964346132626
X601688.CH.EQUITY,0.0566629116784114,0,0,0,0.0258069819294924,0,0,0.0493991956169076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184781256033904,0,0,0,0,0,0.244752390701103,0.444381289477483,0,0,0,0,0.00976971975234484,0.028986577547383,0.0621176960216822,0,0,0,0,0.0517624594130626,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,-0.136625306755652,0,0,0,0,0,0,-0.191858292648236,0.0178049039296396,0,0,0,0,0,0,0,0,0,0.035499455457929,0,0,0,0,0,0,0,0,0,0.344321372151915,0,0,-0.0553396063386572,0,0,0,0,0,-0.0176425145633649,0,0,0,-0.0211954876242522,0.163371656638525,0,0,0,0,0.553218116936902,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0.00493005407809476,0,-0.0101796314921362,0.00682808928908162,0.185011605854522,0,0,0,0,0,0,0.0125326673230171,0,0,0,0,0.0695658242854348,0.0272007148664655,0,0,0.556151174822143,0,0,0,0,-0.0337960321955229,0,0,0,0,0,0,0,0.104202434891065,0,0,0,0,0,0,0,0,0.0434315527359789
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00827490396951891,0,-6.93889390390723e-18,0,0,0,0,0,0.203906633800719,0,0,0,0,0,0.131451173351483,-0.156728243953852,0,0,0.0681058886913067,0,0,0,0,0.043008025932316,0.1125726942309,0,0,0,0,0,0,0.0809603434819302,0,0,0,0,0,0,0,0,0.25013340531845
X601336.CH.EQUITY,0,0,0,0,0.0921966339443088,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375296393160494,0,0,0,0,0.188188666192752,0,8.67361737988404e-19,0,0.204235883073509,0,0,0,0,0,0,0,0.01889010869747,0.161062179849798,0,0,0,0,0.0548407672954954,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0342502537749872,0,0,0.0949623887889098,0.190161386744482,0,0.102219083017991,0,0,0,0,0,0,0,0.0327210296861082,0,0,0,0,0,0,0,0.0787280115272407,0,0,0.164892773243925,0,0,0,0,0.030723448321825,0,0,0,0,0.0994591756632703,0,0.118587820934043,0,0.193248876552699,0.0603013625967397,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261761981059609,0.241987576759174,0.0443392250269425,0.0210728808446261,0,0,0,0.0509269037614805,0.0173423551430105,0.0670710713483557,0,0.0221250768456258,0,0,0.0488153946891244,0,0,0.080036823956018,0,0,0
X2882.TT.EQUITY,0.0584335492174954,0,0,0,0,0,0,0,0,0.165447799505523,0,0.0827058694889307,0.324147970912353,0,0,0,0,0,0.160250485628379,0,0,0,-0.0171849047177575,0,0.111560320387289,0,-0.195113694447419,-0.183723057858451,0,0,0,0,0,0,0,0,0,0,0.711101536479812,0,0,0,0,0,0.120683513527128,0,0,0,0,0
X601229.CH.EQUITY,0.298225674446722,0,0.258950127364275,0,0,0.0808368820633694,0,0,0.239586067754985,0,0,0,0,0,0,0.103641380910128,0,0,0,0,0,0.0206379607257093,0,0,0,-0.138521923698887,0,0.0272474001807743,0,0,0,0.187613448798543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.392030751036381,0,-0.0491800189478664,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.208542881088174,0,0,0,0.0278607123393672,0.321853739828007,0,0.0601704915355479,0,0.0986334972281825,0,0,0,0,0,0.0246531576588768,0.000273371437153173,0,0,0,0.096933168893727,0.101155573038589,0,0,0,0.0576106273337767,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436013915482256,0,0.170004689270881,0.0671562116940196,0,0,0,0,0,0,0.11464962211392,0.00283706539381764,0.187724617320255,0.111675302082985,0,0,0.0249846491971412,0,0,0,0,0,0,0,0.00376388378415775,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,-0.0529954644758459,0,0,0,0,0,0,0,0,-0.155042191975606,-0.30016737807202,0,0,0,0,0,0,0.140943228212364,-0.0166358071739885,0,0,0,0,0,0.192441494456077,0.217050773448548,0.641676839829146,0,0,0,0,0,0,0,0,0,0.124383682518314,0.00934063591603239,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.73739503135187,0.0556627022249461,0,0,0,0,0,0.00386240346833488,0,0,0,0,0,0,0.109975448921262,0,-0.012199310959571,0,0,0,0,0,-0.0497689044437881,0,0,0,0.0353569976127089,0,0,0,0,0,0,0,0,0,-0.0182979392757691,0,-0.00881680383477788,0,0,0,0,0.0759515383859916
X601881.CH.EQUITY,0.00600615488534444,0,0,0,0,0,0,0,-0.0917617279247953,0,0,0,-0.0247799984977556,0.0466739701432066,0,0,0,-0.10727461004482,0,0,0,0,0,0.0144027779051323,0,0,0,0.332805161176431,0,0,0,0,0,0.43014568379402,0.0427503729657556,-0.0495065232945273,0,0,0.0035627956796273,0,0,0,0,0,0,0,0.213140941712413,0,0,0.117503468697043
X600015.CH.EQUITY,0,0,0,1.38777878078145e-17,-0.080388088705109,0,0,0,0,-8.67361737988404e-19,0,0,-0.0464125109784141,0,0.0670220144718976,0,0,0,0,0,0,0,-0.0189247484627252,0,-0.0206241151888084,0,0,0,0,0,0,0,0,0,0.0140645088385992,0,0,0.196235742737586,0.0154067213657397,0,0,0,0.261919577489483,0,0,0.626541306994155,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.575607369494535,0.118445069253413,0,0,0,0,0,0,0,0,0,0.294482332985799,0,0,0,0,0,0,0,-0.684103731880289,-0.00725258514027798,0,0,0,0,0.290650399908802,0,0,0,-0.0887324661368809,0.128861843755877,0,0,0.10566769223608,0,0,0,0,0
X601788.CH.EQUITY,0,-0.116112812626361,0,0,0,0,0,0,0.154018132662613,0.0440516641016208,0,0,-0.134459143101343,0,0,0,0,0,0,0,0,0,-0.108281456028938,0.0972046184884467,0,-0.173013451032717,0,0,0.102706607109736,0,0.0138276116249242,0,0,0,0,0,0.0757928836964965,0.523498650635409,0.104936643296873,0,0,0,0,0,0,0,0.196835319427685,0.275678907779415,-0.0832028969449022,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26632056471249,0,-0.233159485556157,0,0,0,0.856935593892783,0,0,0,-0.0983809817841788,0.193243923868106,0,0,0,0,0,0,0,0,0,0,-0.104562031015806,-0.0658687759463393,0,0.347139754707884,0,0,0,0.110984998786882,0,0,0,0,0,0.127635346583003,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0.127316041633551,0,-0.0729619190755396,0.0092724202794709,0,0.107804135608934,0,0,0,0.0332112491710709,0,0,0,0,0,0,-0.151610768477797,0,-0.0774855837860152,0,0,-0.0490615742526276,0,0,0,0,0,0,0.0691322862008013,0,0,0,0,0,0.855189000157997,0,0,0,0,0,0,-0.0237395464311348,0
X601916.CH.Equity,0,0,0.318156673825208,0.359186396270392,0,0,0.0559732155718017,0,0,-0.0113922466528236,0.0193332810569823,0,0,0,0,0,0,0.107136176491814,0,0,0.0406598326292931,0,-0.0410977095690157,0,0,0,0,0,-0.0668294366371865,0,0,0.0926241066402019,0,0,0,0,0,0,0,0,0,0,0,0.071558089537517,0.0698511054724909,0,0,0,0,0
X601696.CH.Equity,0,0,0,0,0,-0.0667523761314229,0,-0.0121076590719052,0,-0.0808385436246175,0,0,0,0,0,0,0,0,0,0.129497613322457,0,0,0,0.200775643537516,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.0261819525902557,0,0.0911960361631923,0.12689004492849,0,0.117723928043429,0,0,0,0.0914946872324995,0,0,0,0,0.108068801040824,0.150979565862713
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.154176099156901,0,0,0,0,0,0,-0.174747328660444,0,0,0,0,0.106388635266654,0,-0.0665779367303787,0.151063139186586,0,0,1.01596127139183,0,-0.0272374318674829,0,0,-0.178582418815289,0,0,0,0,0,0,-0.0866726557818253,0,0,0,0,0,0,0.0165303185484424,0,0
X601236.CH.EQUITY,0,0,0,0,0,0,0.142194351853113,0,0,0,0,0,0.0592630006156852,0,0,0,0,0,0,0,0,0,-0.130373377654051,0.275596281167473,0,0.119897352287248,0.1425210694905,0.0770484540832777,0,0.256959486877376,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0956884800867027,-0.0312283591756818,0,0,0.115121540460224,0,0
