,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601998.CH.EQUITY,0,0,0,0,0,-0.0707818899777703,0.167990354506562,0,0,0,0,0,0,0,0,0,0,0.0419021474870612,0,-0.565976741235455,0.413773569930013,0,0,0,0,0,0,0,0.0378696829522359,0,0,0,0,0,0,0.104273338296268,0,0,0,0,0,0,0,0,0,0,0,0.110472086790702,0,0
X600016.CH.EQUITY,0,0.416589331395095,0,0,0,0.269648166126054,0.17660103953365,0,0,0,0,0,0,0,0,-0.00818799779391138,0,0,0,-0.142150811768523,0.0915228519933634,0,0,6.93889390390723e-18,0.255225545270745,0,0,0,0,0,-0.1538873548771,0,0,0,0,0,0,0,0,0,0,-0.211391997694434,0.0465696675117439,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.352078005394466,0,0,0.00238986066280231,0,0,0,0.141668172145814,0,0,0.241048408289194,0,0.23130543950445,0.191575147090231,0,0,0,0,0,0,0,0.133087019369833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143493998513019,0,0,0,0,0,0,0,0.0358963870913426,0,0
X601628.CH.EQUITY,0,0,0,0,-0.0331041746497355,-0.00308352518112137,0,0,0,0,0,0,0,0,0.234917613704151,0,0,0,0,0,0,0,0,0,0,0.388369698997338,0,-0.122074617106394,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,-0.0046437370556925,0,-0.0458499164776967,0,0,0.0166450387862008,0.148766667083059,0,0,0,0
X000001.CH.EQUITY,0,0,-0.0998165389403392,0,0.0239596193521314,0,0,0,0,0.422325421154408,0,0,0,0,0.106618157053716,0,0,0,0,0,0.151503191441864,0.102410558500084,0,0.0222556883210535,0,0,0,0,0,0,0,0,0,0,0,0.0979144019691348,1.38777878078145e-17,0,0,0,0,0.0464987824028383,0.234053329386782,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.20144026020591,0,0,0,0,0,0,0.244325848098921,0,0,0,0,0.141504332003323,0.0533286188496907,0,0.0110497316272761,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605599172557636,0,0,0,0,0,0,0.0362266709435345,0,0,0,0,0,0,0
X601169.CH.EQUITY,0.0623129926371397,0.101202013209875,0,0,0,0,0.0244774810020457,0,0,0,0.00458582646391212,0,0.177549348364001,0.0931733015186068,0,0,0,0,0,0,0,0,0.172208205847846,0.0360822083564021,0,0.0447735124532772,0,0,0,0,0,0,0.0121480231926886,0.0260239005461656,0,0.0429864501978282,0,0,0,0.0293013218382053,0,0,0,0,0,0,0,0,0,0.153624093662317
X2388.HK.EQUITY,0,0,0,0.0862888385588904,0.028056833598614,0,0,0,0,0,-0.101605574495103,0,0,1.73472347597681e-18,0,-0.0462101302099299,0,0.161727354505003,0,0,0.418273604470987,0,0,0,0,0,0,0,0,0.245058546508398,0.125915545800211,0,0,0,0,-0.202772534704896,0,0,0.0262166013273348,0,0,0,0,0.00137849041337571,0,0,0,0,0.00725939117018987,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0.31052689634396,0,0,0,0,0,0.0566683799909758,0,0,0,0,0,0,0,0,0,0.0419643982507054,0,0,0,0,0,0,0,0.158339324680087,0,0,0,0.0740712103451575,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0.457324154332921,0,0,0.0876958910278645,0,0,0,0,0,0,0,0,0,0.0683885488082618,0,0,0,0.0925802040720537,0,0,0.34262134990836,0,0,0,0,0,0,0.128574158228229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.207420103815538,0.0254856048458098,0,0,0,0,0.0786521266287777,0,0.540132182230241,0,0,0,0,0,0,0.286651307531018,0,0,0,0,0,0,0,0.0787555869915954,0,0,0,-0.0496226127847771,0,-0.0319076054434691,0,0,0.0255419333623218,0,0,0,0,0,-0.086913872769536,0
X002142.CH.EQUITY,0.321141724504002,0,-0.121693452065349,0,0,0.374157115174579,0,0,0.0159664850509282,0,0,0,0,0,0,0,0.254170507641474,0,0,0,0.120499655152379,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.140363767451723,0,0,0,0,-0.0305246474835683,0,0,0,0,0,0,0,0,0.0580020887376958,0,0,0,0,0,0
X601916.CH.Equity,-0.0947977364063472,-0.0472320851389466,0,0,-0.0525607585816679,0,0,0,0,0,0,0,0,0.308944092566287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125552313628542,0.0354559972435892,0.284979776646728,0,0,0,0.155357094785829,0,0,0,0,0,0,0,0,0.0781627770418318,0.285922510974413,0,0
X601601.CH.EQUITY,0,0,0,0,-0.0305841348262553,0,0,0.418571474126078,0.0166285891316754,3.46944695195361e-18,0,0,-0.119578877360205,0,0.00388826556298406,0.191149362084314,0,0,0,0,0.034857240256379,0,0.168001436543974,0.0503164430592331,0,0,0,0,0,0,0,0.0697033167069958,0,0,0,0.203803780971746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,-0.0233656521335301,0.232784464078421,0,0,0,-0.0675503686594707,0,-0.0270904021408049,0,0,0,-0.0756738485146126,0,0,0,0,-0.0217238473772753,0,0,0.0389662271518351,0,0,0,0,0,0,0,0.0357469149446074,0,0.75191962393875,8.67361737988404e-19,-0.0995504609315076,-0.0571771383746704,0,-0.0097773033742328,0,0,0,0,0,0,0,0,0.120936978100394,0,0,0,0.061666983390425,0
X601009.CH.EQUITY,0,0,0,0.0657426385915856,0,0,0,0,0,0.1539944644184,0,0,0,0,0,0,0,0,0,0,-0.23312357010962,0.271489914216605,0,0.0669724330854976,0,0,0.0642561761095347,0,0.170764019803456,0.0367718087910416,0,0.423682107713499,0,0.0936311271664596,0,0,0,0,0,0,0,0,0,0,0,0,0.0113285271539913,0,-0.000723545075158721,0
X2891.TT.EQUITY,0.0525062334340381,0,0,0,0,0,0,0,0,0,0,0,0.0775072186885201,-0.165543872665135,0,0,-0.160375723952764,0,0,0,0.0908600892770713,0,0,0,0,0,0.0609391161413075,-0.10107479425269,0,0,0,0,-0.00777647206774956,0,0,0,0,0.318933697329973,0.343319767692563,0.0355698367048817,0,0,0,0,0,0,0,0,0,0.250550320530844
X11.HK.EQUITY,0,0,0,0,0.639984801116114,0,0,0,0,0,0,0,0,-0.13811508860231,0,0.0235259075869084,0,0,0,0,0,0,0,0,-0.259757068048935,0,0,0,0,0,0,0,0,0,0,0.125359789723769,0,0,0,0,0.208474879224469,-0.0590584633174592,0,-0.15395320905522,0.0493248751728572,0,0.357978892157926,0,0,0
X2881.TT.EQUITY,-0.0543316345355948,0,0,0,0.248326765082053,0.10567276253646,-0.00203476937329384,-0.0396929043684081,0,-0.181556753966588,0,0,0,0,0,0,0,0,0,0.0172007499864142,0.0601539083341673,0.220511972072721,0,0,0,0,0.699172418356763,0,0,0,0,0.109313328345296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0.20550577686539,0,0,0.0355162054630952,0.100225036163212,0,0.11045264669786,0,0.0153536134867333,0,0,0,0,0,0,0,0.212363094158456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299336173378702,0.0971737309615004,0,0,0,0,0,0,0,0,0.0933809812050981,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.354551928691948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018659896656848,0,0,0.304934463962934,0,0,0,0,0,0,0,0,0,0,0,0,0.122273253519841,0.0231570787543965,0
X601077.CH.Equity,0,0,0,0,0,0,0.0282407601006598,0.0843480774558408,0,0,0,0,0,0.0341047702005424,0,0,0.0026435108842993,0,0.236532445561416,0,0,0,0.190905800664558,0,0.0368640453582687,0,0,0,0,0,0,0.00632457013681965,0,0,0,0,0,0,0,0,0,0,0.24756535845114,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0227802728485889,0.051157016119791,0.0517115729747318,0,0,0,0.0174914290564254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539194466172758,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542147446438382,0.248277199857636,0,0,0.0375122210338463
X601336.CH.EQUITY,0,0.116266989205166,-0.127752812511954,0,0.105913265711647,0,0,0,0,0,0.0503722835483243,0,0.0941925103061468,0,0,0,0.0279790006697155,0,0.108717890172631,-0.0378786119808703,0.0528244962140344,0,0.191744896683495,0,-0.216496895143532,0,0,0,0,0.193650209424739,0,0,0,0,0,0,0,0,0,0,0,-0.00486381183717443,0,0,0,0.195694696613808,0.411052222035403,0,0,0
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038607964381234,0,0,0,0,0,0,0,0,0,0,0.608145036986816,0,0.116083924839627,0.198316198144512,0,0,-0.0950696382491007,0,0
X2886.TT.EQUITY,0,0,-0.0244458444616654,0,0,-0.00303430322911388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109171852430267,0,0,0.0776811263545508,0,0,0,0,0,0,0,0,0,0.175905980013368,-0.107440729557757,0.0875949342991708,0.111021995804889,0,0.390991642582222,0,0,0,0,0,0
X2892.TT.EQUITY,-0.135692812810967,0,0.080888633161666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00802356483403295,0,0.0826595448861089,-0.0804291127039237,0,0.146637513011845,0,0,0,0,0.451896385310231,0.020431177066,0,0,0,0,0,0.331635028452334,0,0,0,0,0.161514221341502,0
X601838.CH.EQUITY,0,0,0.0792959006663483,0,0,0,0,0,0,0,-0.0312975041228694,0,0,0,0,0,0,0,0.0836742100392445,0,-0.14989168634464,0.310731760919444,0,0,0,-0.072333308795722,0,0.0645072800157015,0,0,0,0.476426382575788,0,0,0,0,0,0,-0.129140641689166,0,0.0140011048855063,-0.0286040365390565,0,0,0,0,0,0,0,0
X2888.TT.EQUITY,0,0,0,0,0,0,0,0,0.435589078195917,0,0,0,0,0,0,0,0,0,0.15279512210476,0,0,0,0,-0.250862546325811,-0.270930896270225,-0.0155196625510952,0,0,0,0.0998030075237754,0,0.165139607021845,0,0,0,0,0.175329608615732,0,0,0,0,0.200621850206506,0,0,0.0146062565314232,0,0,0,0,0
X2880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0664692951192413,0,0.016465998878954,0,0,-0.0215545151205629,0,0,0,0,0,0,0,0,0.283606261487741,0.150961007975318,0,0,0.0807908478486486,0,0.118115316327891,0.0284304946804872,0.118856006352731,0,0,0,0,0
X601577.CH.EQUITY,0,0,0,0.133859162230523,-0.0501534504986328,0,0,0,0,0,0,0,0,0.106896256791255,0,-0.170924492962712,0.0247405410921449,0,0,0,0.0134020620223892,0.190044025624857,0,0,0,0,0,0,0,0,0,0,0,0.399887472617623,0,0,0,0,0,0,0,0,0,0,0.0185997222622028,0.226980120321514,0,0,0.0534078353762916,0.0503551745913884
X2884.TT.EQUITY,0.286114655070763,-0.211207716239781,0,0,-0.0926838711050604,0,0,0,0,0.0087791270618186,0,0,0,0,0,0,0,-0.0834322349956079,0,8.67361737988404e-19,0,0.0622759247056589,0,0.0994075143720806,0,0,0,0,0,0,-0.0426722422288616,-0.148474506572687,0.0327104994733766,0,0,0,0,0.411320538849068,0.328973468537631,0,0.110637133708148,0.105863839194726,0,0,0,0,0,-0.0221173002852163,0,0
X2883.TT.EQUITY,0,0,0,0,-0.155680891380086,0,0,0,0,0.00113748500653283,0.0424168071281059,0.165277976867183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352715234032281,0,0.567882600153751,0,0,0,0,0,0,0,0.0787618138111282,0,0.190764660253192,0,0,0,0,0,0,0,0.0363250725725423,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273373607738451,0.101397668494717,0,0,0,0,0,0,0,0,0,0,0.076861666245705,0.562991773790443,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0.0830606786395878,0,0,0,0,0,0.129062169790559,0,0,0,0,0,0.0365381816696291,0,-0.0196447567476363,0,0,0.00973050999877907,0,0,0,0,0.0383610612994488,0,0,0,0,0,-6.93889390390723e-18,-0.088345753783592,0,0,0,0,0,0,0,0,0.516764372443036,0,0.186704155179786,0,0
X601211.CH.EQUITY,0,0,0,0,-0.0541589229042868,0,0,0,0,0,0,0,0.0548166492411742,0.0572294102379437,0.0451020096009944,0,0,0,0,0,0,0,0,0,0.03370371302758,0,0,0,0,0,0,0,0,0,0.196300352280854,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.561991378370255,0,0,0,0
X2885.TT.EQUITY,-0.0821092655477521,0,0,0,-0.130025175439715,0,0,0,0,0,0,0,0,0,0,0,0,-0.081212232605177,0,0.0345895665887209,0.0615177187173589,0,0,0.115971824117365,0,0,0.493950330716476,0,0,0,0,0.00757477893785657,0.190077842293165,0,0,0,0,0.059480313217003,0.13413806463873,0,-0.155652773461506,0,0.226085599922029,0,0.32786945432789,0,0,0,0,0
X601997.CH.EQUITY,0,0,0,0,0,0,0,0,0.00870686182346131,0,0,0,0,0,0,0,0,0,0.562822786782801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189096027197471,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0
