,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X601916.CH.Equity,X2891.TT.EQUITY,X601881.CH.EQUITY,X601236.CH.EQUITY,X600919.CH.EQUITY,X601696.CH.Equity,X2884.TT.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY
X601328.CH.EQUITY,0,0,0,0.309119291700442,0,0,0,0,0,0,0,0,0.117543241818792,0,0.0423491831100027,0,0,0.130657723825021,0,0,0,0,0.124143809624541,-0.0575450743555801,0,0,0.0637822009168314,0,0,0,0,0,0.00433197657452463,0,0,0,0.283293313583591,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.00995252362795072,0,0,0.124166254963747,0,0,0,0.0573799835202067,0,0,0,0,0.116958692077085,0,0,0,0,0,0,0,0,0.3108996585286,0,0,0,0,0,0,0,0.0246726140733994,0,0,0,0,0,0,0,0,0,0.0235452740767016,0,0,0,0,0,0.329850543114076,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0846971568618057,0,0,0,0,0,0,0.361686717884425,0,0.0205114155215759,0,0.0832542283435936,0,0,0,0,0,0,0,0,0,0,0,0.357196521600283,0,0,0.0294660471667066,0,0,0,0,0.0172689030676144,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11139297620323,0.278526739687343,0,0,0.0179653515503127,0.0117905474599806,0.115410107957114,0,0,0.261705236748678,0,0,0.0937169299724616,0.00798017601616765,0,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494219773098463,0,0,0,0,0.0753074768683199,0.22486507798701,0,0,0,0,0,0,0,0,0,0.290748134488231,0,0,0,0,0,0,0,0.00599593591154385,0.0246451726876878,0,0.294430142491147,0,-0.0833364997347272,0,0,0,0,0
X000001.CH.EQUITY,0,0.168944578261488,0,0,0,0,0.164582276930429,0,0.0733994643850879,0,0,0.0126085343304883,0.259737707047572,0,0.0138583829649137,0,0,0,0,0,0,0,0,0,0,0,0,0.141539796042672,0,0,0,0.0232047553929333,0,0,0,0,0,0,0.0540439424595198,0,0,0,0,0,0,0,0,0.106905297589917,0.00100143234999457,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.186234299021642,0,0,0,0,0.0983786515485452,0,0,0,0,0,0,0,0.0265254504570871,0,0,0,0,0,0,0,0.386040448055941,0,0,-2.16840434497101e-19,0,0.155849610077033,0.0295164230968055,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.110655724377818,0.0895092224648798,0.00270295626199667,0.207314578928375,0,0,0,0,0,0.283193394848546,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256905844664501,0,0,0,0,0.0704434279535591,0,0,0,0,0,0,0,0
X11.HK.EQUITY,-0.0946461040822868,0,0,-0.0947125073140051,0,0.117750397134713,0,0.342754943012842,0,0.256501161423947,0,0,0,0,0,0,0,0,0,0,0,0.697371745928525,0,0,0,0,0,0,0,0,0,0.31401781558887,-0.0275300474254801,-0.44846600062694,0,0,0,0,0,0,0,0,-0.163430910042614,0,0,0,-0.241460272422634,0,0.0868313038181346,0
X601998.CH.EQUITY,0,0,0,0,0,0,0.0538556383283503,0,0,0,1.73472347597681e-18,0,0.0279733689334822,0,0,0,0,0,0,0,0,0,0,0,0.324302077944961,0,0,0.0629286040109458,0,0,0,0,0,0.314319442246585,0,0,0,0,0.121475443332172,0,0,0.118120697753184,0,0,0,0,0,0.0143760866347952,0,0
X601601.CH.EQUITY,0,0.0794174968297778,0,0.260176221429896,0,0,0,0.0657697664506772,0,0,0,0,0.0153380980364651,0,0,0.0384347584215873,0,0,0,0,0,0,0.0299261440851335,0,0,0,0,0,0,0,0,0.298326224396378,0.0205153979861887,0,0,0,0,0,0,0.0858223040333949,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0.250835096261841,-0.0370804990590185,0.120308236726952,0,0,0,0,0.022328181264929,0,3.46944695195361e-18,0,0,0,0.356494655557003,0,0,0,0.12518153624012,-0.0794016890791229,0,0,0,0,0,0,0,0,0.068685250802582,0,0.139259282324647,0,0,0,0,3.46944695195361e-18,0,0,0.147792263908169,-0.0159566075122034,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.196162204577953,0,0,0.0135612908719267,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35594886457904,0,0.0693667722884702,0.0692854657654362,0.110239055455035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165029872578029,0,0,0.0585375421618313,0.065621272602399,0,0,0,0,0
X601066.CH.EQUITY,-0.0589383567062879,0,0,-0.107989907520935,0,0.0247584252777111,0.217467847983876,0,0.16902029966123,-0.0310895973548934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519278044527652,0,0,0,0,0,0.0917722001703164,0.314122944668413,0,-0.0841847199575958,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0.325797120152977,0,-0.0646212433117232,0,0,0,0,0,0.612056267846087,0,0,0,-0.00160336483087214,0,0,0,0.0483323931356376,0,0,0,0,0,0,0,-0.0121983295099078,0,0,0,0,0,0,0,0,0.00967800018372656,0,0.0528736271011077,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0761767961294787,0,0,0,0.0161689214127058,0,0,0,0,0,0,0,0,0,0,0.114411759616427,0,0.0302163308564066,0.239506273258267,0.0891100299067847,0,0,0,0,0.154213450063396,0,0,0.0217928630911789,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.154071842832753
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.252099937741903,0,0,0.0990062069404852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504293893497185,0.043647009064173,0.313689554498563,0,0.0545253351036206,0,0,0.0972413808091393,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0.0244124773321813,0,0.224586199528959,0,0,0,0,0,0.0195456753933806,0,0,0,0,0,0,0,0,0,0.147554162143551,-0.206545550335479,0,0,0,0,0,0.484302162461663,-0.0373066827779233,0,0,0,0,0,0,0,0,0,0.00172109060864988,0,0,0.189949355342358,0.0670589234486161,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.109752331349472,0.00277438809140339,0,0,0,0,0,0,0,0,0,0,0,0.0492444622737321,0.136933975063866,0,0,0,0.069385554813497,0,0.109848014609821,0,0.121239876188074,0,0,0.261337192319883,0.0506996276650877,0,0,0,0,0,0,0,0,0,0,0.0504287223041867
X601229.CH.EQUITY,0,0.237800088260741,0,0,0.105086961708014,0,0,0,0,0.0471512978416079,0.0803704983327979,0,0.111497453451248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694835896112614,0,0,0,0,0,0,0,0.0989356908602742,0,0,0,0,0,0,0,0,0,0,0,0,0.249661358190857,0
X300059.CH.EQUITY,0,0,0,0,0,0.0572963460663369,0,0,0,0.0524047442183653,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932466140085015,0,0.152840922618105,0,0,0,0,0,0,0,0,0,0.267978876136246,0,0,0,0,0,0,0,0.117264747483842,0.0851652000114452,0,-0.145931621595964,0.11383607556614,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.0669059412462492,0,0,0,0,0,0,0,0,0.255078091472109,0,0,0.0399072905815585,0,0,0,0,0,0,0,0,0,0.161376570894485,0,0,0,0.0249470376834074,0,0,4.33680868994202e-19,0.112683638507833,0,0.20514310647595,0,0,0,0,0,0,0.0815139326362068,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0.199426648892068,0,0,0,0,0.317922485160326,0,2.77555756156289e-17,0,0,0,0,0,0,0,0.0686330277082158,0,0,0,0,0,0,-0.183422603212075,0,0,0,0.0197813388444793,0,0,0,-0.000352929386800756,0,0,0,0.455515677552425,0,0,0,0,-0.09580465142511,0,0,0.293150682239209,-0.0352167569742449,0
X600015.CH.EQUITY,0.17631234217088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112833913839433,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0687959164690016,0,0.354670459612035,0,0,0,0,0,0.0081516329876079,0,0,0.263777982903716,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.342157863481295,0,0,0,0,0,0,0,0.0874197684183226,0,0,0,0.0240275257580782,0.341202471791106,0,0,0,0,0,0,0,0,0,0,0,0.0256780363332951,0,0,0,0,0.0241321892786781,0.057936019043146,0,0,0,0,0.130044751384354
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579547681769451,0,0,0,0,0,0,0.00773788166001074,0,0,0,0.0168232948726374,0.0453349089975973,0,0.222458342525154,0,0,0.149528798787157,0,0,0.288120830450604,0,0,0,0.116689460894442,0.00474720724745743,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.173802797876506,0,0.0247955322183356,0,0,0.0657770659734216,0,0.0300756444407436,0,0,0,0,0,0,0,0,0,0,0.0298847434902567,0.284114024291542,0,0.035677645878517,0,0.273306098224064,0,0,0,0,0,0,0,0.0345950836721248,0,0,0,0.00298242022976949,0,0,0.0131577463985231,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00642415322834758,0,0,0,0.0546785120505351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283741387200717,0,0,0,0,0,0.20063164011388,0,0.0396045672174665,0,0,0,0,0.00712335334100091,0,0,0.0423004630135339,0.0423361094489044,0,0,0,0.241550208727919
X002736.CH.EQUITY,0.0490786396591751,0.00637518692932223,0,0,0,0,0,0,0,0,0.0545389597657327,0,0,0,0,0,0.0961387311845375,0,0,0,0,0,0,0,0,0.438587367150709,0,0,0,0.116633216036125,0,0,0,0.0529521799110953,0,0.0941180794702969,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0.178803403270701,0,0.266574482563408,0.0491384681076932,-0.0468303359623006,0,0,0,0,0,0,0,0,0,0,-3.3881317890172e-21,0,0,0,0,0,0,0,0,0,0,0,0.234899741432171,0,0,0,0,0,0,0,0,0,0.13300909338994,0,0,0,0,0.175770489571768,0,0
X2886.TT.EQUITY,0,-0.137227099259179,0,0,0,0,0,0,-0.0619732161545898,0,0,0,0,0,0,0,0,0,0,0,-0.0425794187416085,0,0,0,-0.00748282814643226,0,0,0,0,0,-0.0347239765726406,0,-0.147641407715143,0,0,0,0,0,0,0.578037909799045,0,0,0.146789834819894,0,-0.0439827082787115,0,-0.0364097938793717,0.451894849166003,0,0
X601916.CH.Equity,0,0,0,0,0.0646295526938727,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0.788366550634741,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0.195368516723691,0,0.272003884701524,0,0,0.314748522148565,0,-0.077269719617897,0.0948875701975509,0,0,0,-0.490606055948316,0,0,0,0,0,-0.0524155135533796,0,0.0806313134642029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.315710187669885,0.72210526165958,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158800031280879,-0.061014099292779,-0.0826253293567753,0,0,0,0,-0.0443479669046762,0,0.213605629776204,0.180336589036374,0,0.230795230946878,0,0,0,0,0.181503484440852,0,0,0,0,0,0,0,0,-0.127737487266341,0,0,0,0,0.0857733535060488,0,0.106674302918386,0,0,0.371609139674254
X601236.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.125709573203612,0,0.154019033091811,0,-0.0587867702308595,0,0,3.46944695195361e-18,0,-0.206758606328825,0,0,-0.150685197153383,0,0.163295320822473,0,0,0,0,0,0,0.735506573298754,0,0,0,0,0,0,0,0,0,0.017290594523393,0,0,0,0,0,0.0157457346190342,0,0,0.248392807496164
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0367694242449739,0,0,0,0,0,0,0,0.314597166943358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115991488209645,0,0,0,0.0835766725252206,0.11017123572201,0,0,0,0.0022428193166177,0,0,0,0,0,0,0.376900851033364,0
X601696.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,-0.142359342105351,0,0,0,-0.0367281930467499,0.0714693619024388,0.130457498776465,0,0,0,0,-0.171799084839942,0.177177191176529,0,0,0,0,0,0,0,0,-0.217595593443329,0,0,0.160111863219663,0,0,0,0,0,0,0,0,0,0,0,0,0.463593180148177,0,0.610990812093547,0,0,0,-0.00773850641567675,0,0,0
X601009.CH.EQUITY,0.0402526138232617,0.0679838958113068,0,0,0,0,0,0,0,0,0,0.195086722418457,0.169810510696463,0,0,0.00349227706502475,0,0.145000114120703,0.0114119301805254,0,0.0953456395397787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199522248020118,0,0,0,0,0,0,0,0
X600958.CH.EQUITY,0,-0.0702249337405413,0,0,0,0,0,-0.030262052560735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0982219017532188,0.201323869436802,0,0.114955074046863,0,0,0.289801471133334,0.0637863422633301,0.139903421354668,0,0.0491299443629448,0,-1.73472347597681e-18,0,0,0,0.254471152374897,0.0565216212019211,0,0,-0.0418246369906375,0,0
