,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X2887.TT.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY,X601881.CH.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY
X601166.CH.EQUITY,0,0,0.0478577573730466,0.135491841124294,0,0,0.0661100540620985,0,0.106030081479778,0,0,0,0,0,0,0,0.268600537283004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227516647500469,0.15917784215566,0,0,0,0,0,0,0,0,0.038306347371501,0,0,0,0,0,0,0
X601998.CH.EQUITY,0.0912900388905032,0,0,0,0,0,0,0,0,0,0.276610054527261,0,0,0,0,0,0,0,0,0,0,0,0,0.0962271514834844,0.313849622082462,0,0,0,0.140080570365042,0.0470888843695574,0.0491813296315953,0,0,0,0,0.0488901436420846,0,-0.00273979830360643,-0.0215054773315223,0,0,0,0,0,0,0,0,0,0,-0.136556279339595
X600000.CH.EQUITY,0,0.163337868677879,0,0,0,0,0,0,0.103335461788134,0,0,0,0,0,0.0111132572123513,0,0,0,0,0,0.0986899999750981,0.509395315550889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862787265392651,-0.0877551598868859,0,0,0,0.0371965219566378,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254337773103125,0,0,0,0,0,0,0.22150203098768,0,0,0,0,0,0,0,0,0,0,0.137903775557999,0.312499381606598,0,0,0,0,0,0.0399548697853801,0,0,0,0.0547579838922476,0.0215134939523077,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0.00166064359159226,0,0,0,0,0,0.0999973851504827,0.467253367348598,0,0,0,0,0.0845958595585147,0,0,0,0,0,0,0,0,0,0,0,0,0.259831445528686,0,0,0,0,0,0,0,0.0747304773502403,0.00799423405760347,0,0,0,0.0234214651919113,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,-0.0422867061134581,0.0916058574754938,0,0,0,0,0,0,0,0,0,0,0,0,0.324718512912967,0,0,0,0,0.190329451738941,0,0.176201912721934,0,0,0,0,0,0,0.381160769522432,0,0,0,0,0,0.147717577328179,0,0,0,0.0206980271847696,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,-2.16840434497101e-19,0.182468209641289,0,0,0.250453692308154,0,0.116573445239956,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0553041106409132,0,0,0.0155404794193964,0,0,0,0,0,0,0.308079356678436,0,0,0,0,0,0,0,0,0,0.034312547141367,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.086619175800237,0,0,-0.0479689890293843,0,0,0,-0.022633340092349,0,0,0.1404914048127,0,0,0.0882962989663943,0,0,0.405792724992835,0.0814356985551633,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.331696459842966,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0957052480285743,0,-0.0139168919700888,0,-0.145983340152984
X601169.CH.EQUITY,0,0,0,0,-0.126219502299587,0,0,0,0,0,0,0,0,0.138682716897056,0.256097750240728,0,0,0.0773253118119701,0,0,0,0.115520163427232,0,0,0,0,0,0,0,0,0,0.294528200975843,0,0,0,0.102821789112037,0,0,0,0,0,0,-0.0678561729526059,0,0,0.0471144958959435,0,0,0,0
X2388.HK.EQUITY,0.282286501473225,0,0,0,0,0.0510852887246331,0,0,-0.0583456194068158,0.326590545220975,0,0,0,0.475345423150428,0,0,0,0,-0.0663954025736761,0,0,0,0,0,0.234966276771369,0,0,0,-0.354403712565855,0,-0.178064530443295,0,0,0.288558114872001,0,-0.390149819858073,0,0.199222128678086,0,0,0,0,0,0,0,0,0,-0.437753042446531,0,0
X600919.CH.EQUITY,0.173755375508107,0,0,0.0896080033562053,0,0,0.243696347728592,0,0,0,0,0,0,0,0,0,0,0.0269031509113701,0,0,0,0,0,0,0,0,0,0.122782175199591,0,0,-0.0461228678438312,0,0,0,0,0.137272950322887,0,-0.057380395148232,0,0,0,0,-0.00863311871452673,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0.00219687237983343,0,0.0316037468161715,0,0,0,0,0,0.34481211776406,0,0,0,0,0.0744792902666686,0.263508059223691,0.0584691655626741,0,0,0,0,0,0,0.0792207756583501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099685385175017,0,0,0.154563441207951,0,0,0
X1299.HK.EQUITY,0,0,0,-0.139012631387242,0,0,0,0,0,0,0,0,0,0,0,0.0963356359843343,0,0,0,0,0,0,0,0,0,0.186487882090242,0.103886767234664,0,0.425960044672203,0,0.0264826111033272,0.128353895891671,0,0,0,0,0,-0.0374732007409523,-0.0209912565082992,0,0,0,-0.231146390722612,0,0,0.0945301602712501,-0.0640123062940099,0,0,0
X002142.CH.EQUITY,0,0.0545983894615767,0,0,0,0.0230653523480028,0,0,0.302192001674145,0,0,0.0291104667151045,0.0103419335048841,0,0,0.0986104780203436,0,0,0,-0.11051257412427,0,0,0,0,0,0,0,0.00699350416582322,0,0.184803736880482,0.0155838220810933,0,0,0,0,0.146044624399289,0,0,0,0,0,0,0.0194377720942105,0,0,0,0,0,0,0
X601916.CH.Equity,0,0,0,-0.117951707855699,-0.209393159599847,0,0,0,0,0,0,0.488958182365334,0,0,0,-0.0675375051306363,0,0,0,0.0618226996510006,0,0.0981291107202364,0,0,0,0,0,0,0,0.329923991616124,0,0,0,0,0,0,0,-0.0105306658802619,-0.144752932066583,0,0,0,0,0,-0.0527549997074647,0,0.285789776939442,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0.0667196054687538,0,0,0,0,0,-0.0427367733988692,0,0.218022856299508,0,0.0176901281957875,0,0,0,0,0,0,0.0284531593063115,0.0481768167306769,0,0,0,0,0,0,0,0,0.417307874374749,0,0,0,0,0,0,0,0.117988743613658,0,-0.0773673232112436,0,0,0,0,2.16840434497101e-19,0,0.0599398046470267
X2882.TT.EQUITY,0,0,0,0,0.216383790214937,0,0,0,0,0,0,0,0,0,-0.341683612618383,0,0,0,0,-0.0316481416187249,0,0,0,0.165672662539937,0,0,0,0,0,0,0,0,0,0,0,0,-0.000738693854050117,0,0,0.488233050872293,0,0,0.0364377847461544,0.230991577796026,0,0,0,0,0,-0.195065182652295
X601009.CH.EQUITY,0,0,0,0,0.0609948040079447,0,0,0,0,0,0,0,0,-0.128766187416618,0,0,0,0,0,0,0.495774625441751,0,0,0,0,0,-0.071183153513369,0,0,0,0.2399666158765,0.270073654908409,0,0,0,0,0,0.172707252195907,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.296964245035417,0,0,0,0.216378362216015,0,0,0,0,0,0.279402073447874,0,0,0.277540302979834,-0.0519079257051532,0.0309263738193143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467757045933106,0,0,0,-6.93889390390723e-18,0,0.0375059182489952,-0.182708347412316
X600926.CH.EQUITY,0,0.0327303183899483,0,0,0,0,0.183294064330526,0.0066445865680946,0,-4.33680868994202e-19,0,0,0,0,0,0.0357730063148603,0,0,0,0,0.12760004577978,0,0.0446780338198897,0.188776742859722,0,0,0,0.146388894836637,0,0,0,0,0,0,0.116150660095227,0.0813940653239417,0,0,0,0,0,0,0,0,0,0,0,0,0.0701603812785977,0
X601319.CH.EQUITY,0,0,0,0.066175796069943,0.227072561436276,0,0.0789191398122775,0,0,0,0.22275454783422,0,0,-0.170405171798557,0,0,0,0,0,-0.161324088745879,0,0,0,0,0,0.29515494196769,-2.16840434497101e-19,0.0199020919124328,0,0,0,0.0843573474417026,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.174151143865856,0,0,0,0,0,0,0,0
X601077.CH.Equity,0,0,0,0,0.165929001322873,-0.00263017745270566,0,0,0,0,0,0,0,0,0,0,0,0.140547948538102,0.44275947520223,0,0,0.0692755146271977,0.060116759289428,0,0,0,0,0.0925656318353885,0,0,0.0512744404704295,0,0,0,-0.0270703308195573,-0.0592863184564965,0,0,0,-0.0519271672852112,0,0.0375079968219081,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.0382096294032782,0,0.123809311729812,0,0,0.110578192792208,0,0,0,0.0060221898034596,0.414894252147847,0,0,0.0538175760444541,-0.0489427391207827,0,0,0,0,0,0.0129785661100888,0,0,-0.135529228421449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119707982534911,0,0.155496856286304
X600030.CH.EQUITY,0,0,0,0,0,0,0.0173665298780286,0,0,0,0,0,0,0,0,0,0,0,0,0.0917859889265764,0,0,0,0,0,0,0,0,0,0,0.0692337893746395,0,0.123043769480481,0,0,0,0,0,0,0,0,0,0,0.677926097306003,0,0,0,0,0.0242363200204154,0
X5880.TT.EQUITY,0,0.114745107154678,0,0,0,-0.0700747419162106,0.0394751914498127,0,0.0780402660545372,0,0,0,0,0,-0.148378197667274,0,0,0,0,0,0,0,0,0.0562892394231951,0,0,0,0.0378458211945659,0,0,-0.197848999850667,0,0,0,0,0,0,0.6827110558229,0.0150986899290146,-0.0567182789260175,0.0616053496586985,0,0,0,0.277228321247981,0,0,0,0,0.0787917050306807
X601838.CH.EQUITY,0.10343985554917,0.0526793500314036,0.135185267910764,-3.46944695195361e-18,-0.0398019304365291,0,0,0,0,0,0,0,0.0572082988456946,0,0,0,0,0,0,0,0.0594588173295961,0,0,0.319251058858847,0,0,0,0,0,0.16035750887348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601577.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745607359320673,0,0,0,0.220583081536286,0,0,0,0,0,0.304514195830477,0,0,0,0,0,0,0,0,0,0,0,0.177821115848383,0,0.148844115961608,0,0,0,0
X2880.TT.EQUITY,0,0,-0.0563028297503188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472229562433196,0,0,0,0.268721012760657,0,0,0,0,0,0.0164265420091238,0.200300740739205,0,0,0,0
X2884.TT.EQUITY,0,0,0,-0.0165160153473792,0,0,0,0,0,0.244801689940554,0,0,0,0,0,0,0,0,0,0,-0.141081431516608,-0.0431990482330662,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0543983155315907,0,-0.00232711059806285,0.26293308818911,0,0.0916257841597591,0,0,0,0,0.274379269266926,0,0,0,0,0
X2883.TT.EQUITY,0,0,0,0,0.224147449342904,0,0.00721976685440115,0,0.147741472845994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328512915386771,0,0,0,0,0,0,0,0,0,0,0,0.141618993471766,0,0,0,0.0703441241992894,0,0.202165576652882,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0905332099276549,0,0,0,0,0,0,0,0,0.221015674633986,0,0,0,-0.0836812684770674,0,0,0,0,0,0.0374491801594697,0,0,0,0,0,0.0600575087327035,0,0.465886463917912,0,0,0.195342617640418,0,0.0797418984706692,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0.0352321971741808,0,0,0,-0.0610720250990106,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562985866060476,0,0.0433358084840386,0,0,0.0491236468966947,0.110336841309894,0.0488791507729567,0,0,0,0,0,0,0.0245348359587628,0.0137004036761114,0,0,0.625740778047873,0,0,0,0.0292957275369376,0.0325450524113777,0.0319473635903018
X2887.TT.EQUITY,0,0,0,0,0,0,0,0,0.432218590379852,0.111513853125179,0,0,0,0,0,-0.0248140413161685,0,-0.0849706972515316,-0.0781520287535559,-0.135166808918753,0,0,-0.0683117120209414,0,0,0,0.206841495746359,0,0,0,0,0,0,0,0.0863066444359357,0,0,0.278841495904306,0,0,0,0,0,0,0.1821365141455,0,0,0,0,0
X601211.CH.EQUITY,-3.46944695195361e-18,0,0,0.0479798338381833,0,0,0,0,0,0,0,0,0.024802090392928,0,0,0,0,0,0,0,0,0.283559961380921,0,0,0,0,0,0,0,0,0,0,0.00228908675828014,0,0,0.0619041166383404,0,0,0,0,0.0227514510214478,0.183855478322848,0,0,0,0,0.107988203845742,0.0408090738214107,0,0.106325123443974
X2885.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0903532833281036,0,0,0,0.0688900714515693,0,0,0,0.231988968279544,-0.0112251788711617,-0.164032941356728,0.0538659905700985,0.0757624762718869,0,0,0,0.234066166314656,0,0,0,6.93889390390723e-18,0,0,0
X601997.CH.EQUITY,0,0,-0.00429881941986664,0,0,0,0,0,0,0.0602743444226226,0,0,0,0,0,0,0,0.403568888723624,0.0968430260685288,0,0,8.67361737988404e-19,0.0703763356719613,0,0,0,0,-0.0567197151286933,0,0,0.00397910802658479,0,0,0,0,0,0.249690568745375,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.290293926939669,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,-0.0181304659930824,0.221327800254404,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194458317412165,0,-0.011489748421397,0.144511032110597,0,0,-0.0879772813388339,0.127031339093779,0,0,0,0,0,-0.0320311526442266,0,0,0,0,0,0,0,0.0390991209769622,0.145069271824952,0,0.0581180185854908,0,0.178177749100143,0.0420944012083894,0
X000166.CH.EQUITY,0,0.0593515240826491,0,0.0497410611052891,0,0,0.00862206073885788,0,0,0,0,0,0,0,0,0,0,0,0,-0.0512488852021869,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,3.46944695195361e-18,0.151604258782613,0,0,0,0,-0.00452594540805984,0,0,0,0,0.07779002652335,0.076128992990445,0,0.200301256151009,0,0.169329608311598,0.325009943571002
X000776.CH.EQUITY,0,0,0,0,0,-0.0633665739980744,0,0,0,-0.10886376785549,0,0,0,0,0,0,0,0,0,0,0,0,0.0778321892387245,0,0,-0.153533139502188,0,0,0,0,0,0,0,0.331229006087406,0,0,0,0,0.124256835991051,0.0654953979007219,0.105576723479812,0,0,0,0,0,0.37258633606594,0.213299805959616,0,0
X600999.CH.EQUITY,0,0,0,0,-0.0542425971364278,0,0,0,0,0,0,0,0,0.106177185149967,0,0,0,0,0.104111469078056,0,0,0,0,0,0,0,0,0.0018283698166499,0,0,0,0,0.113903781602045,0,0,0,0.108153797375536,0,0,0,0.262160452206274,-6.93889390390723e-18,-0.00146175076079067,0,0,0,0.039039438025232,0.0543641926182766,0.240826092812955,0
