,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,X600919.CH.EQUITY,X600958.CH.EQUITY,X601236.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X2892.TT.EQUITY
X601398.CH.EQUITY,0,-0.304067976629283,0,-0.156990431372488,0,0,0,0,0,-0.0413441866668929,0,0.784946507072333,0,0,0,0,0,0,0,0,-0.230620987018331,0,0,0,0,0,0,0,0,0.753760040659939,0,0.0753480302792588,0,0,0,0,-0.246514051140934,0,0,0,0,-0.199488178684763,0,0,0,0,-0.000492615138687434,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.130909264317556,0,0.0831858656993896,0.03557955839923,0,0,0,0.106063535536221,-0.0958774869417815,0,0,0,0,0,0,0.116141350670831,0,0,0,0,0,0.34476446276256,0,0,0,0.0561027241412682,0,0.0159769879903481,0,0,0,0,0,0.0251358364203345,0,0,0.0374939271559248,0,-0.0172449302802033,0,0.0748196702241103,0
X601939.CH.EQUITY,0.298617847858616,0,0,0,0.0288861177848608,0.0142860686204212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153006226905328,0,0,0.449329835852963,0,0,0,0,0,0,0,-0.12980591041026,0,0,0,-1.38777878078145e-17,0,0,0.251997351804625,-0.0785418587807505,0,0.147156155320799,0
X601288.CH.EQUITY,0,0,0,0,0,0.0991034278659546,0,-0.0708439595318557,0.135364794379655,0,0.574855236961167,0,0,0,-0.375379700621737,0,0,0,0,0,0,0,0,0,-0.740642875503072,0,0,0,0,0,0.338014718320165,0,0,0,0,0.300104242997678,0,0,0,0,-0.052809716122344,0,0,0,0,0,-3.46944695195361e-18,-0.147157178566041
X5.HK.EQUITY,0,0,0,0,0,-0.0490521260195736,0,0,0,0,0,0,0,0,0,0,0,0.00246545296938921,0,0,0.476724683662029,0,0,0,0,0,0,0,-0.0533155153624661,0,0,0.115195839927174,0.0693754374328306,0,0,0,0,-0.0939000384939946,0,0,0,0.288149562626303,0,0,0.0972334299116381,0.149773717989977,0,0.0870233092660287
X601988.CH.EQUITY,0,0,0.0928998873121187,0.363609391481066,0.188413005864051,0,0,0,0,0,0.232791599967701,0,1.73472347597681e-18,0,0.0210543215255535,0,0,0,0,0.0321509125572855,0,0,0.26186906598013,0,0,0,0,0,0.0864484989545235,0,0,0,0.0386248134171948,0,0,0,0,0,0,0.0491455624304819,0,0,0,0,0,0,0,0.0404452013430161
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.242008835965933,0.0692975496030093,0,0.296335353117037,0.0333206115377637,0,0.127785216747529,0,0,0,0,0,0,0.113235893100683,0,0,0,0,0.0680906330032395,0,0,0,0,0,0,0,0,0,-0.0683042759350295,0,0,-0.0250932043187522,0,0.217335634955236,0,0,0,0,0
X1299.HK.EQUITY,0.0381573804117269,0,0,0,0.37904538719219,0,0,0,0.201766617777504,0,-0.0183487179222521,0,0,0,0.0457688899822543,-3.46944695195361e-18,0,0.146917929069903,0.0603558689914299,0,0,0,0,0,0,0,0,0,0,-0.0481072775289742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.0134314915546815,0.0556709547045441,0,0,0,0,0,0,0.0190600310440295,0,0,0.394814370509173,0,0,0,0,0,0,0,0,0,0,0,0,0.0128693033902098,0.127420692490862,0,0,0,0,0,0,0.139340538012367,0,0,0,0.0246304056080763,0,0.0512760446032375,0,0,0,0,0.0501796125011095,0,0
X601328.CH.EQUITY,0,0.240221914401475,0,0,0,0,0.363285876561434,0,0,0,0,0,0,0,0,0,0,0,0.240369623718815,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143157157436722,0,0,0,0,0,0,0,-0.216430310659787,-0.211498368428107,0,0,-0.0204473398628735,0.241867806770672,0,0
