,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,X601916.CH.Equity,X601881.CH.EQUITY,X600919.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X2892.TT.EQUITY,X601077.CH.Equity,X601901.CH.EQUITY
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.142906919483039,0,0.30130975074808,0,0,0,0,0,0.01326910223962,0,0,0.37866105257902,0,0,0,0,0.244129871056683,0,0,0,-0.0612221086382284,0.175559378292302,0,0,0,0,0,0,0,0,0,0,0,0.063406935082685,-0.0944608203259761,0,0,0,0,0.0531031680272797,0,0.0569263324393686
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414095061047621,0,-0.0598806003962776,0,0,0,0,0.0559482349336079,0.181408917133926,0,0,0,0,0,0,0.0275320818376517,0.348127654595241,0,0,0,0.06203910300286,0,0,0,0,0
X388.HK.EQUITY,0,0,0.101204885627055,0.20776640238286,0,0,-0.040648174964261,0.29095392463573,0.0372085664129567,0,0,0,0,-0.0402273252672096,0.210514404241093,0,0,0,0.000556988473572029,0,0,0,0.15859281025366,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.0847958769179232,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0
X11.HK.EQUITY,0,0,0,0,0.071836982023383,0,0.0110061003273507,0.124796417265118,0,0,0,0,0,0,0,-0.0139331319052756,0.124906261142119,0,0,0,0,0,0.655350781746158,0,0,0.287957972723029,0,0,0,-0.0749950805930827,-0.107053254239042,0,0,0,0,0,0,-0.102744317184475,0,0.117782951781901,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.0737460477999311,0,0.0119904594409385,0,0,-0.094078691063545,0,0,0,-8.67361737988404e-19,0.0415722648952129,0,0,0,0,0,0,0,0,0.468554351897981,0,0.146148956710512,0,0,0,0,0,0,0,0.0549655142898697,0,0,0.0153162763689699,0,0,0,0,0,0,0,0.0872550420320567,0,0,0,0.0174468028130525,0,0,-0.0574422053654758
X267.HK.EQUITY,0,0,0,0,0.216192697248822,0,0,0.487503395339139,0.0444961462661901,0,0,0,0,0.0742521608528515,0,0,0.0632868489086143,0.216031030852664,0,0,0,0,0,0.0920684894394201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140358309343567,0,0,0,0,0,-1.0842021724855e-19,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643699419199998,0,0.288389464520835,1.38777878078145e-17,0,0.0986691850279197,0.0504690667180302,0,0,0,0,0,0,0.287102481284686,0,0,0,0,0.194227646789054,0,0,0,0,0,0.00738772946219725
X600016.CH.EQUITY,0,0.106398029094484,0,0,0,0.0944470537372842,0,0,0,0.0163466498649048,0,0.152678121493329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213232629579925,0,0.110252794004873,0,0.201159274531434,0,0,0,0,0,0,0,0.0781624454170326,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.198553111714213,0,0,0.239922399448182,0,0,0,0,0,0,0,0,0,0.346130555589099,0.0599788749048066,0,0,0,0,0,0,0,-0.0879196696866523,0.0714874035415581,0,0,0.129354994762995,0,0,0,0,0,0,0,0.0544605933091944,0.115580172955717,0,-0.00220146272788068,0,0,0,0.0275693846741564,0,0.0117426755383072,0,0.0673015558307211
X601818.CH.EQUITY,0,0,-0.184147266930315,0,0,0,0,0,0,0,0,0,0,0.164468636483443,0.00448333626530715,0,0,0,0.226517238996273,0,0,0,0,0,0,0,0,0,0,0,-0.0406818780357271,0.197087849553569,0,0,0.235628154450284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10414755292731,0.0795284743955777
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0363845640309412,0,0,0,0.0957547962824998,0,0,0,0,0,0,0,0,-0.107577306155568,0,0,0.0191767821238597,0,0,0,0,0,0,0,0,0,0,0,0.183800314129997,0.352568036106903,0,0,0,0,0.0873522621952278,0,0.0135369164306718,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,-0.263843327915116,0,0,0,0,0,0,0,0,0,-0.491475457038822,0,0,0,0,0,0,0,0,0,0,-0.0837700563325571,0,0,0,0,0,0,0,0,0,0,0.425899782385933,0,0,0.514764031173178,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.322714293858679,0,0,0,0,0.215559703487898,-0.0582348613447825,0,0,0,0,0,0.199375159694503,0,0,0,0,-0.0587575663885474,0,0,0,-0.0482994349457537,0,0,0,0,0,0,0,0,0.216584506746803,0,0,0,0,-0.337366206813985,0.00999347167678316,0,0,0,0,0,-0.0160590112635309,0,-0.116189374220427,0.205155459549928,-0.0704292128957571,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.0952305342435191,0.0315007883782956,0.0771617724111065,0,0,0,0,0.036450130575026,0,0,0,0,0,0.280333756093207,0,0,0,0,0.108461306942148,0,0,0.172861296614948,0.018609175689205,0,0,0,0,0,0,0.409670992249592,0,0,-0.0730329515294133,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0.132538041148608,0,0,0,0,0,0.0784715865662013,0,0,0,0,-0.0929631466659083,0,0,0,0,0,0,0,0,0,-0.0369234210898669,0.246527155101262,0,0,0,0,0,0.138844251205024,0,0,0,0.245114955739481,0.125869293528016,-0.165160077113053,0,0,0,0.205907299401659,0,0,-0.0682187911372163,0,0,0.0556692316414391
X601229.CH.EQUITY,0,0,0.367123937834188,0,0,0,0,-0.0385581566355421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292112381101117,0,0,0,0,0,0,0,0,-0.129449295376836,0,0,0,0,0,0,0,0,-0.0802828876980004,0.110905236652513,0,0,0,0.0382282233598113,0,0,0,-0.186686768730899,0.158601512180875
X2882.TT.EQUITY,0,0,0,0,0.0439923694350093,-0.124887886950592,0.0451592605113246,0.0663559371283949,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.139683537193925,0,0,0,0,0,0,0,0,0,0,0,0,0.389727475395129,0,0,0,0,0,0,0,0,0,0.0432525684565538,0,0,0,0
X601336.CH.EQUITY,0,0.00674950123237034,0,-0.11421203989659,0,0,0,-0.0276774431984273,-0.189294376203126,0,0,0,0,0,0.158483849782002,0.26171925573508,-0.0349606385992312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805218168641158,0.461947915025122,0.158377962178516,0,0.101550409740197,0,0,0,0,0,0,0,-0.132972405877836,0,0,0.0824722795876687,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.231671253857427,0,0,0,0,0,0,0,0,0,0,0,0,0.0250226092272043,0,0,0,0,0,0,0.209396438415202,0,0,0.414654167303275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0.0712082537992375,0,0,-0.0565305078006512,0,0,0,0.0185542058889941,0,0.120808332687151,0,0,0,0,0,0,0,0,0,0,0.0191983684705959,0,0,-3.46944695195361e-18,0.0775039379070979,0,0,0,0,0,0.0839767813486647,0,0,0,0,0.0652193833842183,0.0835014296863536,0.122879816610285,0,0.497871041194007,0,0,0,0,0,0,0,0,-0.0234346901287132
X600015.CH.EQUITY,0,0,0.0419308396825722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076814305151593,0,0.096933808591178,0.0171351621608777,0,0.218780762100527,0.0633204428466371,0,0,0,0.0155561361775772,0,0,0.151195803167726,0.0917567904941865,0,0,0.024284999163607,0,0,0,0,0,0,-1.73472347597681e-18,0,0.107953355654785,0,1.73472347597681e-18,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22626716528556,-0.0578124311857875,0,0,0.0190921653400267,0,0,0,0,0,0,-0.0208477852190373,-0.124341343870728,0,0,0,-0.066399727983508,0.546143048108499,0.399367059117664,0,0,0,0,-0.134510850524078,0,0,0.144328405157454,0,-1.38777878078145e-17,0,0,0,0,0,0.17171369534558,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0996023142652146,0,0,0.232848498752444,0,0,0,0,-0.0663300824432012,0.355155630925753,0.188000736520736,0,0,0,0,0.203440321428427,0,0,0,0,0,0,0,0.0393099434035438,0,0,0,-0.118048227908364,0,-0.226917416154317,0,0
X300059.CH.EQUITY,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018115505646521,0,0,0,0.461759736563075,0,-0.0121910447011293,0.223962910118624,0,0.138148678058188,0,-0.133401562423642,0,0,0,0,0,-0.00109125777841655,0,0,0,0,0.0989975582418276,0,-0.0826938684036312,0
X000776.CH.EQUITY,0,0,0,0,0,0,-0.00619003115864787,0,0,0,0,0,0,-0.0797996114169976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356170263673166,-0.0713085604510764,-0.0253460876676848,0,0.0792497085928612,0.348018119457708,0,0,0,0,0,-0.0406999602503735,0,0,0,0.0855945457710341,0.137342820557462,0,0.179517861863232,-0.00320600264156248,0,0
X2891.TT.EQUITY,0,0,0.304140082252028,0,0,0,0,0,0,0,0,0,0,0,0.211510851928131,0,0,0,0,0,0,0,0,0,0,0,0.0884921702382618,0,0,0,0,0,0,0,0,0.0620912890393029,0,0,0,0,0.000143781148875956,0.0961606661099774,0,0,0,0.16271209188109,0,0.266677861292872,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0.0711963789483867,0,-0.0251483910042531,-0.0954298295603889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167486646327065,0,0,0.182850697080443,0,0,0,0,0,0.425491309150612,0,0,0.00325934958724308,0,0,0,0,0,0,0,0,0,0,0.0765629045970148,0.0845263534270786,0
X2886.TT.EQUITY,0.174172145108581,-0.190624445115516,0,0,0.0797295421442607,0,0,0,0.144144774447621,0,0,0,0,-0.0480058984937914,0,0,0,0,0,0.290518194825904,0,0,0,0,0,0,-0.14459647646972,0,0,0,0.0333525198424341,0,0,0,0,0,0,0,0,0.241306140502219,0,0,0.106097078864329,0,-6.93889390390723e-18,0,0,0,0,3.46944695195361e-18
X601916.CH.Equity,-0.176872567400687,0,0,-0.573951344441969,0,0.607016820696073,-0.278663029011191,0,0,0,0,0,0,0,-0.245943569756245,0,0,0,0.382300789076441,0.131390946166462,0,0,0,0,0.20330987925821,0,0,0,0,0,0,0,0,0,0,0.495030559272426,0,0,0,0,0.145432429950813,-0.22709949687328,0,-0.140718305959375,0,0,0,0,0.000750210401633866,0
X601881.CH.EQUITY,0,0,0,0,0,0,0.0341927989333272,0,0,0,0.223188603714626,0,0,0.0243084175315967,0,0,0,0,0,0,0.222966515537523,0,0,0,0,0.104329611166243,0,0,0,0,0,0,0,0,0,-0.0359093109665844,0.129375304954521,0.266342042555696,0,0,0,0,0,0,-0.0467236913785198,0,0,0,0,0.177025734803834
X600919.CH.EQUITY,0.0961892478435953,0,0.188930574418995,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047849949774116,0,0,0,0,0,0,0,0,0,0,0,0,0.0837548350706403,-0.0618262888226667,0,0,0,0,0,0,0,0,0.0599268083222778,0,0,0.0369669597438475,-0.0096167479767716,0,0,0.0752375464728533,0,0,0
X2884.TT.EQUITY,0,0,0,0.162618125632974,0,0,0,0.164437315621425,0,0,0,0,0.108503351986969,0,-0.145028073682406,0,0,-0.374276777996315,0,0,0,0,0,0,0.00422087648903055,0,0,0,0,0,0.141961058955864,0,0,0,0,0,-0.100726762989694,0.402160814159832,0,0.0736186917034006,0,0.22947240549104,0,0,0,0,0,0.112597018849989,0,0
X601009.CH.EQUITY,0.13725577653972,0,0,0.0871119926767034,0,0,0,0,0,0,0,0,0,0.264198954240054,0,0,0,0,0,0,0.14254758381281,0,0.00236510601780541,0,0,0,0,0.0252464714396079,0,0,0,0,0,0,0.124327715380922,0.0206549169546828,0,0,0.0322965317037532,0,0,0,0,0,0.178741562452547,0,0,0.124097596472321,0,0
X2892.TT.EQUITY,0,0,0,-0.205801812275821,0,0,0,0,0.0417768311323001,0,0,0,0,0,0.0155487021079821,0,0,0,0,0,0,0,0.490418322751132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775168304377415,0.110129846346301,0.00018367368229312,0.0680502553216241,0,-0.116121006501946,0,0.34374854989578,0.0768268958276101,0,0,-0.00609994398379812
X601077.CH.Equity,0,0,0,0,0.0883765179120643,0,0,0,-0.328129122063145,0,-1.38777878078145e-17,0,0,0.161858107803389,0,0,0,0,0,0.0571627927445915,0,0,0,0,0.0165353770644142,0,0,0,0,0,0.0202394099196884,0,-0.122641745815067,0,0,0.101599269974084,0.26530131423058,0,0,-0.00867450503441989,0.15540042125168,0,0,0,-0.162446929269808,-0.0374933771446403,-0.0469950972643011,0,0,0.0851302400193805
X601901.CH.EQUITY,0.0365446810845278,0,0,0,0,0,-0.164952040192721,0,0,0.210624704523084,0,0,0,0,0.149957596869891,0,0.135326228803283,0,0,0,0.20387764581775,0,0,0,0,0,-3.46944695195361e-18,0.0645378095320884,0,0,0,0,0,0,0,0,0,0,0,-0.0166428269538603,0,-0.0271245068534756,0,0,0,0,-0.0867712260226159,0,0,0
