,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,X601881.CH.EQUITY,X600015.CH.EQUITY,X601788.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X601696.CH.Equity,X600958.CH.EQUITY,X600919.CH.EQUITY
X601658.CH.Equity,0.0232813288072298,0.0660471408258315,0.28087453221602,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00441897403802895,0,0,0,0,0,0,-0.0200623650929815,0,0.187404402555359,0,0,0,0,0.0992922996346795,0,0,0,0,0.0391332923073812,0,0,0,0,0,0,0,0,0,0.104953843796908,0.0405746195713414,0,0,0.0904854681744845
X600030.CH.EQUITY,0,0,0,0,0.0285923471037059,0,0,-0.048125165327535,0,0.0966719449828737,0,0,0,0.343989970433819,0.00824540643212512,0,0,0,0,0,0,0,0,0,0,0,0.00892947704584474,0,0,0,0,0,0.213707169307472,0,0.0702878348076543,0,0,0.226328748662335,0,0,0.106543770808274,0,0,-0.0199406815144675,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.00594178687201509,0,0,0.0803958576783187,0.152435457429022,0.0147264501592647,0,0,0,0,0,0,0,0.023322535775175,0.0531174480955359,0,0,0.0781086042218927,0,0,0,0,0,0,0,0,0,0,0.0560677009368672,0,0,0,0,0,0,0,0.425210558021033,0,0.161076649234267,0,0,0,0.0132018592297065,0,0,0,0,0.0484133135352635
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0404049481121511,0,0.444375441835025,0,0,0,0,0,-0.0196017204051112,0,0,0,0,0,0,0,0,0,0.0452578358254561,0.317109891054712,0,0,0,0.0435599278774179,0,0.0472678664108991,0,0,0,0,-0.0225350440257455,0,0,0,0.107052313107301,0,0,0,0,0.0554064173421006,0
X601328.CH.EQUITY,0.294960848786865,0,0,0.054735869488551,0,0,0,0,0,0.00582668849248665,0,0.0467073602946014,0,0,0,0,0.110961583208295,0,0,0,0,-0.0711812810904091,0,0,0,0.0321824220698452,0,0,0,0,0,0,0.116437598555782,0,0,0.129875496930708,0,0,0.0187314992132599,0,0,0,0,0,0,0,0,0,0,0.0833282826132981
X000001.CH.EQUITY,0,0,0,0,0,0.183651459238305,0,-0.193348777472377,0,0,0,0.0391653413682468,0,0,0,0,0.0173240558887578,0,0.0972623845431688,0,0,0,0.197462110171129,0,0,0.217446757688096,0,0,0,0,0,0,0.270054697625602,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14672478498961,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.0224699289731079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170467276271675,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128101654518378,0,0.332793253521399,0,0,0,0,0,0,0,0.280981710813962
X601601.CH.EQUITY,0,0.313223087807524,0,0,0.295963893069741,0,0,-0.0131475354351405,0,0,0,0,0.0744523937816537,0,0,0,0,0,0.134429237494148,0,0,0.0857068441612226,0.0316955952698673,0,0,0,0,0,0,0.0846290230356316,0,0,0,0,0,0.0204686559017109,0,-0.0598140204143483,0,0,0,0.154554856654836,0,0.00288560541157575,0,0,0.0717973238459667,0,0,0
X601319.CH.EQUITY,0,0.0333179218430791,0,0.096694298136691,0,0,0,0,0.0422018794146765,0,0,0,0,0,0,0.180388491797196,0,0.104398481780921,0,0,0.100789644301865,0.0311007028210746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14961121008726,0,0,0,0,0,0,0,-0.123395695723523,0,0,-0.063020197653146,0,0.172266421014269
X600016.CH.EQUITY,0,0,0,-6.93889390390723e-18,0,0,0,0.0359211419128525,-0.0132271335662399,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360103973481375,0,0.120043270159067,0.122158976124557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.592279154882769,0,-0.351637029739885,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.0581013227325143,0.101055208026093,0,0,0,0,0,0,0,0.0933532581785149,0,0,0,0,0,0,0,0,0,0.0523520213358665,-0.0384541079292807,0.519211821396772,0,0,0.304357698141278,0,0.00388687048756082,-0.0397021278047408,0,0,0,0,0
X300059.CH.EQUITY,0,0.0249092604999072,0,0,8.67361737988404e-19,0,0,0,0,0.257334748274441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055938772510031,0,0,0.134778662655123,0,0.186295219249547,0.0049177899959759,0,0,0,0,0,0,0.259744287890922,0.173982832436041,0,0,0.0109027533853644,0,0,0,-0.179298811357661,0,0,0.0471520154137696,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.240009243710378,0,-0.223748123960169,0,0.0239837714657997,0,0,0,0,0,0,0,0,0,0.0835904642707743,0,0,0,0,-0.125007301612278,0.24466529295488,0,0,0,0.311735846572908,0,0,0,-0.136434613739923,0,0,0,0,0,0,0,0,0.107703021690204,0.303294352147677,0.0805656224006084,0.0438665160835553,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0.357934029892073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204314464636483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228084709910173,0,0,0.105890715896424,0,0,0
X2388.HK.EQUITY,0.151281962633337,0,0,0,-0.0043642433369251,0,0,0,0.159167979277749,0,0,0,0,-0.183676280448993,0,0,0.475679004524101,0,0,0.00674258993829409,0,-0.253977034782651,0,0,0,0.212765003476745,0,0,0,-0.416348876571976,0,0.130858856012727,0,0.236672939912796,0,0,0,0,0,0.196843471712182,0,0,-0.124001909799975,0,0,0,3.46944695195361e-18,0,0,0
X601818.CH.EQUITY,0,0.0310944908689961,0,0.168322108204946,0,0,0,0,0,0,0,0,0.0882840886176345,0,0,0,0.030370871543338,0.162727120556437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00246624070399768,0,0,0,0,0,0.0649572468148039,0,0,0,0,0.0639311973538692,0,0,0,0.176212051246652
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.228251290591792,0,0,0,0,0,0,0.290363149255718,0,0.0844541440445698,0,0,0.280868468837805,0,0.124415431452109,0.103919091269777,0,0,0.0174133168561834,0,0,0,0.0374517184583389,0,0,0,0,0,0
X600999.CH.EQUITY,0,-0.334790551847491,0,0,0,0,0,0,-0.0715536826629693,-0.0852015507925138,0,0,0,0,0,0,0,0,0,0,0,0,-0.0947846246421449,0,0,0,0,0,0.361159146416436,0,0.122532079508544,0,-0.0951181682311253,0,0,0.301491907850483,0,1.73472347597681e-18,0,0,0.102327252247632,0,0.236914824599366,0,0.0268129337749397,0,0.125483284849126,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.236221920875287,0,0,0,0,0,0.0394143720999072,0,0,0,0.0214648806344666,0,0,0,0,0.427890645824535,0,0,-4.33680868994202e-19,0,0,-0.0486041501506981,0,0,0.0446230249462051,0,0.00223028093613907,0,0,0.133585046948612,0,0,0,0,0,0,0,0.035299496416726,0
X601336.CH.EQUITY,0,0,0,0,0.167252534915982,0,0,0,0,0,0,0,0,0,0,0,0,0.20570165685816,0,0,0,0.173373641021359,0,0,0,0,0.0556352088178944,0,0,0,0,0.176039254566813,0.0399917229677311,0.163250396723228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.0442167841055116,0.066826370697431,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.307380266448164,0,0,0.106440358738727,0,-0.125274395516979,0,0,0.147208005175577,0.12052148813388,0,0,0,0,0.0877036121562497,4.33680868994202e-19,0,0,0,0,0,0,0.0583936158643269,0,0,0,0,0,0,0.0290857525937407,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0.100284160532277,0.19583431398467,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163376545744932,0,0,0,0,0,0.2230813431175,0,0,0,0,0,0,0,0,0,0.048170460233715,-0.270617341276507,0,-0.0552981134999034,0,0,0.382580099774205,0.050553986620319,0,-0.0284176071632019,0.0057151416674016
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,8.16581740982654e-06,0,0.156803165960935,0.0746762106003907,0,0,0,0,0,0,0,0.0917197537910404,-0.0131865467568041,0,0,0,0.07128845047119,0,0,0,0,0,0.35877693104449,0,0,0,0,0.0781506788887992,0.00184561660069995,0,0,0,0,0,0,0,0,0.0825636762626081,0
X000166.CH.EQUITY,0,0,0.0333338819466997,0,0,0,0,0.111213817183951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001103158670262,0,0.213169153215254,0,0.159667932250626,0,0,0,0,0,0.142317113116073,0.0905643718546019,0,0,0.156211930669143,0,0,0,0,0,0,0,0.0294774646653872,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,-0.0710279578284087,0,0,0,0.0671051455059432,0,0.267238894735993,0,0,0,-0.038476656156632,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246541306223487,0,0,0,0,0,0,0,0.660352903309082,0,0,0,0,0.100486339559215,0,0.138564893142391,0,0,0
X601229.CH.EQUITY,0.301121425042273,-0.0254673568777531,0,0,0,0.602898225469916,0,0,0.285034768569886,-0.0581843325961868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000285084698714712,0,0.154882021416265,-0.0867171497060928,0,0,0.225347233669318,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.345229843092794,0,0,0,0,0,-0.178430934758505,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432991919763551,0.163787494829318,0.113802877308925,0,0,0,0,0,0.10663485593542,0.0224420209187089,0.170858439761388,0,0,0,0,0.0727970382805668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112192214560018,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0.260802780313662,0,0,0,0,0,0,0,0,0,0.0575771245748766,-0.0103170834593993,0,0,0,0.0164545670125949,0,0,0,0,0,0,0.258409148231292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163964571182371,0.197951482906125,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.503649864713772,0.0071620855248812,-0.0513251390796055,0,0,0,0.264937174524618,0,0,0,0,0,0,0,0.215817437398938,0.0439121727946003,0,0,0,0,0,-0.109861949152165,0,0,0,0,0.0714925501659865,0,0,0,0,0,0,0,0,0,0,-0.020238847662663,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,-0.00910006070376057,0.121197835569767,0,-0.0747935378160059,0,0,0,0,0,0,0,0,-0.141587677985759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118918367306167,0.0998174063119834,0,0,0,0,0,0,0,0,0,0.457789818567281,0.0853731863479077,0.145662895332676,0,0.0799466467165977,0
X601881.CH.EQUITY,0,0,0,0,0.0100801459604127,0,0.105640264958245,-0.0678174099273088,0,0.0551007497839519,0,0.0608218168020327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.764515586744483,0.0096393038638594,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0217355027342143,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.0474850495323527,0,0,0,0,0,0,0.045796147946399,0,0.0294251864554196,0,0.140038219212765,0,0.386701448190599,0,0,0,0,0,0,0,0,0,0.0473204977506552,0,0,0,0,0,0.00247908250640706,0,0,0,0,0,0,0,0,0.171195408958726,0,0,0,0
X601788.CH.EQUITY,0,0,0,0,0,0,0,0,0.143250737220987,0,0.100756652097262,0,0,-0.128244736460806,0.109190384106188,0,0,0,0,0,0,0.0139156166857727,0,0,0,0,0,0.125835468668348,0,0,0,-0.161794903062226,0,0.109677831121267,0,0,0,0.590511655679931,0,0.0327191216166835,0,0,0,0,0,0,0,0.00554536626140391,0.0412732377723519,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679332969156445,0,0.272498488934789,0,0,0,0,0,0,0.213435724819694,0.0666000979279937,0,0,0,0,-0.414374370500563,0,-0.316548328471745,-0.0498202508688038,0,0,0,0,0,0,0,0,0,0,0.125532293465447,0,0,0,0.0556437681693874,0,0,-0.0294560954771708
X2891.TT.EQUITY,0,0.0262360429907726,0,0,0.0124719122045156,0,0,0.0413512214488221,0,0,-0.293736510243247,0,0,0,0,0,0,0,0,0.891019489663147,-0.331290845814942,6.93889390390723e-18,0,0.0851982621155525,0,0,-0.138026099300889,0,0,0,0,0,0,0,0,0,0,0,0,0.298049955610043,0,0,0,0.112940059173013,0,0.0797372848791234,0.171317397278416,0,0,0
X601009.CH.EQUITY,0,0.0797530475619523,0,-5.42101086242752e-20,0,0.0488420964911482,0.0566148761272729,0,0,0,0.0669202591955008,0,0,0,0,0,0.0575031187886505,0.127522935881113,0.149291468238908,0,0,0,0.133846509538951,0,1.73472347597681e-18,0,0,0,0,0,0.159929470289295,0.238433739313821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876783558787359
X2884.TT.EQUITY,0,0.12771483948756,0,0,0,0,0,0,0,0.135546049522566,0,0,0,-0.0296388245910624,0,0,0,0,0,0,0,0,0.132569908280288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240500838922777,-0.0884814062262413,0,0,0,0.540167549854801,0,0,0,0,0
X601696.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135472796059799,0,0.272801572099007,0,0,0,0,0,0,0,0,0,-0.121847616461179,0,0,0,0,0.109376376290135,0.112037617654991,0.163217613308429,0,0.0267033514400164,0,0.14903937528308,0,0.00127202670736749,0,0,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0.0847375669665057,-0.0664547775066619,0,0,0.206391851192187,0,0,0,0,0,0,0,0,0,0.00395259186360597,0,-0.000342232631722,0,0,0,0,0,0,0,0,0.0305387208323209,0.0848797635925978,0,0,0.287604014480263,0.253329485723013,0,0,0,0,0,0,-0.153209077695886,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0.131160029685312,0,0,0,0,0,0,0,0,0.00724889294825763,0,0,0,0.340656228539084,0,0,0,0,0,0,0,0,-0.0496928328252744,0,0,0,0.0401896181039937,0,0,0,0.147891582111306,0,-0.00613733627792915,0,-0.0501550138942861,0,0,0,0,0,0.233877845972451,0.150925717961611,-0.0227199059473652,0,0
