,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2883.TT.EQUITY,X601838.CH.EQUITY,X601688.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0.0336604505683399,0.0295748095426167,0,0,0.013413146010822,-0.100136519181411,0,0,0,0,0,0,0,0,-0.0448213418366797,0,0,-0.0144104267842303,0,1.04521726523903,0,0,0,-0.148468994192244,0,0,0,0,0,0,0,-0.0281198563420284,0,0,0,0.0149714943406957,0,0,0,0.0640371470408142,0,0,0,0,-0.0138781837992388,0,0,-0.00499145369994702
X601939.CH.EQUITY,0,0,0,0.227999954851439,0.0475157724585375,-0.0627716843231041,0,0,0,0,0,0,0,0,0.0083740393138618,0.616465982246126,0,0.0401394311401202,0,0,0,0,0,0,0,0,-0.269026486899072,0,0,0,0,0,0,0,0,-0.317647502913114,0,0,0,0,0,0.0273972983300313,-0.149190504730646,0,0,0,-0.0323246630397975,0,0,0
X601288.CH.EQUITY,0,0.293216817278246,0,0,0,0.216701842554303,0,-0.104031878334893,0,0,0.0493249267462011,0,0,0.283059095111988,0,0,-0.0463870786928056,0,0,0,0,0,0,0,-0.0924350729677691,0,0,0,0,0,0.320644194261292,0,0,0.0476756917231682,0,0,0,0,0,0.0722395249515471,0,0,0,0.0268682886307295,0,0,0,0,-0.086477481671084,0
X601988.CH.EQUITY,0,0,0.235532931618094,0,0,0,0.0182670144630186,0,0.0809653234462585,0,0,0,0,0.295076783809283,0,0,0,0,0,0,0,0,0,0,0.070705670595248,0,0,0,0,0,0,0,0,0,0.14493073773392,0,0,0.035817781923666,0,0,0,0,0,0,0,0,0.0353339223818549,0,0,0
X5.HK.EQUITY,0,-0.0180384924444546,0,0,0,0,0,0.0225003812444609,0,0.054812362499285,0,0,0,0,0,0,0,0,0,0,0.155069770372609,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.232499128133738,0,0,0,0,0,0,0,0,0,0,0,0.256711660377976,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.0358767834253416,0,0,0,0.0874956573862803,0,0.450296329679463,0,0,0,0,0,0,0.0749639759521583,0,0,0,-0.259610166542396,0,0,0,0.0253326052750217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0244445977165861,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.0231335010672347,0,0,0,-0.00899458865061038,0,0,0,0,0.133807326966999,0,0,0,0.218761949407425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0896682752936456,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.151359253325683,0,0,0,0.0216451157055835,0,-0.0758548062497784,0,0,0,0,0.250916006700631,0.0864908604233688,0,0,0,0,0,0,0,0,0,0.356732799374654,0,0,0,0,0,0,0,0.13367100007899,0,0,0,0,0,0,0,0.072145317600069,0,0,-0.115043934086728,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0.0382466513438475,0,0,0.0868311986568997,0,0,-0.111694352840847,0,0,0.206420355651128,0.439183293366995,0,0,0.217257222167385,0,0,0,0.0986383837968511,0.0696949222142796,0,0,0,0,0,0,0,0,0,0,0.0565956205070756,0.0272409501909816,0,0,0,0,0,-0.0494751677607212,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.0917579072480091,0,0,0,0.223141884073924,0,0,0.0691867634332966,0,0,0,0,0,0.0165896238208685,0.0261472129125595,0,0,0,0,0,0,0,0.0772937683128761,0,0,0,0,0,0,0.0976739898084088,0,0,-0.0324737879915663,0,0,0,0,0.0651859177599412,0,0,0,0,0.343401998517813,0.0073578692467774,0,0
