,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X267.HK.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X601577.CH.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2801.TT.EQUITY,X2885.TT.EQUITY
X601398.CH.EQUITY,0,0,0.144740426467612,0,-0.0380384483378752,0.141393851369168,0.766343566459224,0,-0.137731100658356,0,0,0.0951878724915963,0.0385711063046155,0,0,0,0,0,0,0,0,0,0,-0.0713339659928993,0,0,0.125490641604974,0,0,0,0,0,0,0,0,0,0,-0.168792439984105,0.0316263163328867,0,0,0,0,0,0,0,0,0,0.0936691417917635,0
X601288.CH.EQUITY,0,0,0,0.638060368925125,0,0,0,0,0,0.0936571132429917,0,-0.0221254707780714,0,0,0,0.0193890954539745,0,0,0.144760771757506,0,0,0,-0.0595934120218176,0,0,0,0,0.0155233694429365,0,0,0,0,0,0,0,0,0.0677943609732303,0.058247431905854,0,0.045073445240203,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0167815172043455,0.189499089080432,0,0,0,0.147135511107348,0,0,0,0,0,0,0.0277450427604322,0,0,0,0.136665653876694,0,0,0,0,0.258332433888137,0,0,0,0,0,0.0969681236026543,0,0,0,0,0.0152619672460859,1.73472347597681e-18,0.0466053114312018,0,0,0,0,0,0,0.0526295963560581,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0118120509512101,0,0,0,0,0,0,0,0.130859234772659,0,0.0222630993777974,0,0,0,0,0,0,0.76821590228709,0,-0.0182895934106578,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283878769678665,0,0,0,0,0,0,0,0,0,-0.0266233099245619,0,0,0,0.0880289269542376,0,0.0275386410996911
X5.HK.EQUITY,0,0,-0.123998689943548,0,0,0.163109525958405,-0.130793910398528,0,0.515123090212289,0,0,0,0,0,0.0442319989723713,-0.242663187656519,0,0,0,0.0330498301993218,0,-0.0362014773530677,0.0921569517868281,0,0,0,0,0,0.287856177678759,0,0,0,0,0,0,0,0,0,0,0,0.154412769332113,0,0,0,0,0.266976849039424,0,0,0.0255089722511483,0
X601658.CH.Equity,0.0969212132618175,0,0,0,0,0,0.127709067341024,0,0,0.525570024367921,0,0,0,-0.246036635129925,0,0,0.240858429010304,0,0,0,0,0,-0.205984423274927,0,0,0,0,0.0519177098227118,0,0.100818879191062,0,0.196417635001771,0,0,0,0,0,0.146400620702641,0,0.0625656929384311,0,0,0,0,0,0,0,-0.000649600517548573,0,0
X601328.CH.EQUITY,0.966057835058959,0,0,0,-0.0426122077307885,0.0187208883146227,0,0,0,0,0,0,0,0,0,0,0,0,-0.0805099694201479,0,0,0,0,-0.06322867609426,0,-0.0707877897750092,0.0322656630190082,0,0,0,0,0,0,0,0,0,0,0,0.0239669474228933,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0.0371764906097285,0,0,0,0,0,0,0,0,0,0.0250924887676815,0,0,0,0.0753952701425269,0.444679216688711,0,0,0,0,0,0.0198785177989732,0,0,0,0,0,0,0.159199503873454,0,0,0,0,0.138212606753962,0,0,0.0565128602972864,0,0,0.0240449514969749,0,0,0,0,0,0,0,0.0200129033687204,0
X267.HK.EQUITY,0,0,0,0,0.495879400449435,0,0,0,0,0,0,0,0,0.325271089169825,0.189587115638073,0,0,0,0,-0.220274380231311,0,0,0,0,0,0,0,0.0337261745680579,0,0,0,0,0,0,0,0,0.071275700323281,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.207525649419578,0,0.400682798972077,0,0,0.12462546911762,0,0,-0.0457962486021782,0,0,0,-0.0314026486124601,0.295369423081701,0,0,0,0,0,0,0.178260619514488,0,-0.0841361676583236,0.0392742091587101,0,0,0,0,0,0,0,-0.0301930094873771,-0.0521491430945084,0,0,0,0,0,0,0,0,0,0,0,0,0,0
