,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X600958.CH.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY
X600030.CH.EQUITY,0.0459608307156315,0,0,0,0,0,0,0,0,0,0.00681138829795684,0.0161793056313359,0,0,0,0,0.103917525884296,0,0,0,0.0115878801854961,0,0,0,0.0891934690962249,0,0,0.340532832923772,0,0,0,0,0,0,0,0,0.353104960497732,0,0,0,0,0.238429980868119,0,0,0.0375955539927612,0,0,0
X601818.CH.EQUITY,0,0,0,0.515704097335422,0,0,0.0179573231096488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235854879973993,0,0,0,0,0,0,0,0,0.166817193217531,0.287859760943461,0,0,0,0,0,0.205211836352176
X601688.CH.EQUITY,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657530053366023,0,0,0,0,0,0,0,-0.127629285084421,0,0,0,0,0,0,0,0,0,0.0659068763547405,0,0,-0.0544061007764806,0,0.360102476530712,0.0270900109302407,0,0.198203719575664,0.365726820663142,0,0,0,0,0,0
X601211.CH.EQUITY,0.00140350050266259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139084633304782,0,0,0.0943971488642115,0,0,0,0,0.0114095030660773,0.00819507863624453,0.040350790393024,0,0,0,0,0,1.38777878078145e-17,0,0,0.261205524099484,0,-0.0137562223998641,0,0.190274028608573,0.239337674310211,0,0,0,0.112001541192131,0,0
X601336.CH.EQUITY,0,0,-0.214110056131879,0,0,0,0,0,0.451583103251157,0,0,0,0.154292151845151,0,0,0.150515854456098,0,0,0,0,0,0,0,0,0.179829238626135,0,-1.0842021724855e-19,0,0.116044275734702,0,-0.023485054998377,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0530004640275453,0,0,0
X601229.CH.EQUITY,0.428464344437157,0.142893328862245,0,0,-0.0995943159543096,0,0,0,0,0,0,0.0727439618562798,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298852227966833,0,0,0,0.157689791716401,0,0,0,0,0,0,0.117883133945389,0.22786331682814,0,0,-0.152467341807461,0,0,0,0,-0.0576460554807139,0.0929653316042922,0,0
X600837.CH.EQUITY,0.050070131838368,0,0,0,0,0,0,0,0.200023760792576,0,0,0,0,0,0,-0.0377854088806326,0,0,0,0,0,0.0844171492602093,0,0,0,0,0,0,0,0.0822397724228214,0,0,0,0.0376215612816235,0.201751687968749,0,0,0.145443229431847,0,0,0,0.17126453642763,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.316600693622161,0.27070577287667,0,-0.00189080353518464,0.0302571567828745,0.123885790300819,0,0,0,-0.0748285485409027,0,0,0,0,0,0.442837602923222,0,0,0,0,0,0,0,0,0.122142879761188,0,0,0,0,-0.0847643125588979,0,0,0,0,0.0241808655404706,0,0,0,0,0,0,0,0,-0.131238313099251,0,-0.0922074330035489,0
X601066.CH.EQUITY,-0.0903879791014891,0,0,0,-0.364768893806389,0,-0.00806112898520946,0,0,0,0,0,0,0.0191503572544624,0,0,0,0,0,0,0,0,0.288329499015916,0.149892916017222,0,0,0,0,-0.195285392393187,0,0,0.121282473654858,0,0,0,-0.131074915074289,0.0414012602121618,0,-0.0652722401665767,0.053680231495284,0,0,0,0.115203264386887,0.150029330856338,0,0,0
X2882.TT.EQUITY,0,0,0,0,0.136933355617055,-0.198640334608804,0,0,0,0,0,0,0,0,0,-0.158412566135061,0,0,0,0,0,0,0,0,0,0,-0.0243320142847346,-8.67361737988404e-19,0,0,0,0,0,0,0,0.576858009658837,0,0.181421783000614,0,0,0,0.175249883420083,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0.127433232847213,0,0,0,0,0,0.0249016533289974,0,0,0.0255988436794897,0,0,0.0235647842592271,0.148532631279413,0,0,0.184531260118598,0.104658934358939,0,0,0,0.010911251195122,0,0,0,0,0,0.43431665774244,6.93889390390723e-18,0,0,0.00851944674572806,0,-0.0772519197776432,0,0,0,0,0.0518606115135095,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,-0.0646963382443412,0,-0.545821917460159,0,0,-0.114119607923281,0,0,0.151200821269374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133904632722355,0,1.13138831582481,0,0,0,0,0,0,0,0,0,0,0,-0.0937330671750984,-0.295235897824237,0,0.206083107401603,0
X000166.CH.EQUITY,0,0,0.0487780972335424,0.0796499272369519,0,0,0,0,0,0,0,-0.0166920368929844,0.112944494073231,0,0.0337327694095757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198145014700719,0.286577742960168,-0.0238589741066921,0,0.35393365014939,0.11890660016837,0,0,0,0.0127217236297354,0,0
X002736.CH.EQUITY,0,0,0,0,0,0.0125771676686405,0,0.0658865184643974,0,0.0702967905991918,0,0.134930363531897,0,0,0,0,0,0,0.0486807803895094,0,0.122890923312877,0.180605947284429,0,0,0,0,0,0,0.0059946088025772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15077511083347,0.355043125876875,0,0
X2881.TT.EQUITY,0,0,0,0,0,-0.184149422304408,0,0,0.0554842802576305,0,0,0,-0.234228291347889,0.243783258729813,0,0,0,0,0,-0.103768279123782,0,0,0,0,0,0.38523053695251,0.166261859641848,0,0.188794179244111,0,0.56690950565985,0,0,0,0,0,0,0,0,0,0,0,0,-0.344786414956277,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0285080158645713,0,0,0,0,0.00564835443692841,0,0,0.0770781505668634,0,0.0998529274777842,0.0500372282434095,0,0.396907722058486,0,0.0280358346413436,0,0,0.10284171234303,0,0,0,3.46944695195361e-18,0.0661665862469255,0,0,0.216253068310733,0,0,0.165928421123078,0,0,0,0,0,0,0
X300059.CH.EQUITY,-0.0609985817588106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00417468715561198,0,0,0.0472054195291134,0,0,0,0,0,-0.0143444409712213,0,0.250442267092462,0.355610774129114,0,0,0,0,0,0.211046014241588,0,0,0,0,0,-0.0626118385531065,0,0,0,0,0,0.19441967624898,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0753203388478532,0.161493776367742,0,0,0.31922059114433,0.548329836841254,0,0,0,0.161616215962719,0,0,0,0,0,0.0562849357499557,0,0,-0.124722610322539,0,0,0,0,0,0.0330122117760195,0,-1.53248125493154,0,0,0,0,0.152075838403581,0,0,0,0,0
X2886.TT.EQUITY,-0.232261817091356,0,0.0433648159558811,0,0,0,0,0,0,0,0,-0.055136586835489,0.0298472503464692,0,0.152304408807653,0,-0.144124001135127,-0.121779250472641,0,0,0,0,0,-0.0279287230597165,0,0.213707927171154,0,-0.0838129221618486,0,0,0,0,0,0,0,0.119913178053577,0,-0.089757078824694,0,0,0,0,0,0,0,0,0.731406996735522,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00994561863170669,0,0,0,0.0518392052586199,0,0,0,0.390255040671924,0,0.0589725025946436,0,0,0.015189711298229,0,-0.0605744913438535,0,0,0.303035147826635,0,0,0,0.164028313304938,0,0,0,0,0,0.112874945573201,0,0,-0.0368664010229074,0
X601881.CH.EQUITY,-0.0544825802699617,0,0,0,0,0,0,-0.231314274969757,0,0,0,0,0,0,0,0,0,0.0895166760340133,0.0611978091750487,0,0,0,0.111411230959015,0,0,0,0,0.370881593211443,0,0,0,0,0,0,0,-0.0855650188817082,0,0,0,0.137420506851357,0.0110067385882023,0,0,0.103535455552332,0,0.305342536632663,0,0.0251272393159267
X600919.CH.EQUITY,0,0,0,0.0444564105591154,0,0,1.14369610076591,-0.0167107173844689,-0.628328785655325,0,-0.163347192854567,0,0,-0.131639849704718,0,0,0,0,0,0.125836194416706,0.0739416766790021,0,0,0,0,0,0,0,-0.330781568767762,0.125502336006895,0,0,0,0,0,0,0.450694408567622,0,0,-3.46944695195361e-18,0,0,0,0,-0.166251235210364,0,0,0
X601009.CH.EQUITY,0,0,0.0929593040215403,0,0,0,0,0,0.0540743087855911,0.575469929697261,0,0,0,0.221786827937882,0.106305750087256,0,0.0327148093451029,0,0,0.352202161288701,0.146162310543626,0,0,0,0,0,-0.557200043704936,0,0,0.26063422216783,0,0,0,0,0,0,0,0,0.0433562391244166,0,0,0,0,0,-0.157237109378373,0,-0.296634324024675,0
X2884.TT.EQUITY,0.075687907840096,0,0,0,0,0,0,0,0,0,0,-0.127783025072591,0,0,0,0,0,0,0,0,0,0.117136697150384,0,0,0,0,0,0,3.46944695195361e-18,0.123739810526343,0,0,0,0,0,0.145931113755774,0,-0.132737649927436,-0.162352710956536,0.293616615073676,0,0,0,0,0,0,0.121059057836642,0.608029096862281
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.215936668801523,0,0,0,0,0.164310085931206,0.26597353383159,0,0,0.227113374313321,0,0.0450128609422817,0,0.168609725221351,0,0,0,0,0,0
X2892.TT.EQUITY,0.00666645436800875,0,0,0,0.149091205660654,0.0631487171905065,0,0,0,0,0,-6.93889390390723e-18,0.0644356146282313,0,0,0,-0.0275288629388008,-0.0621017497722048,0,0,0,0,0,0,0,0,-0.0113739637760913,0,0,0,0,0,0.0701941367101329,0,0,0,0,0,0,0.64677375291498,0,0,-0.0537532957967947,-0.110327445239857,0.258477436899613,0,0,0
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.113588434833463,0,0,0,0,0.0833156963045266,0,0,0,-0.124220967747924,0,0.0382445372712142,0,0,0,0,0,0,0,0,0,0,0,0,0.192853824202895,-0.0809203099917913,0,0.123456717308706,0,0,0,0,0.0402351004985413,0.211705564523134,-0.119659929344476,0.3598924120453,0
