,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601788.CH.EQUITY,X2884.TT.EQUITY,X601901.CH.EQUITY,X600958.CH.EQUITY
X601998.CH.EQUITY,0,0,0,0,0.168658192290486,0,0,0.0212600021438488,0,0,0,0,0,0,0,0.188481007172099,0.151533805157912,0,0,0,0,0,0,0,0.0633986875109578,0,0,0,0.10134025544694,0,0,0,0,0,0,0,0.229165904139618,0,0,0,0,0,0,0,0,0,0,0,0.115999602813397,0
X002142.CH.EQUITY,0,0,0,0.359763537597495,0,0,-0.211674426519148,0,0,0,0,0,0.0450488673688596,0,0.00644111110327083,0,0.0644869960844928,-0.0669958753874347,0,-0.053871019047254,0,0,0,0,0,0,0,0,0.334701343560616,0,8.67361737988404e-19,0,0,0,0,-0.0706571705439851,0,0,0,0,0,0,0,0,0,0,0.139489644026792,0.0621251718978642,0,0
X600016.CH.EQUITY,0,0,0.109300060991636,0,0,0,0,0,0,0,0,-0.12859931187354,0,0,0,0.242032230731191,0,0.0483406384984358,0.21163112516687,0,-0.075677968761688,0,0,0,0,0.118515531963849,0,0.745059361131567,0,0.0550527796460532,0,0,0,0.0565469978421252,-0.219045902963734,0,0,0,0,0,0,-0.074885068074779,0,0,0,0.0335450270242589,0,0,0,-0.329898913069527
X601818.CH.EQUITY,0,0.115608176956867,0.0955592845440147,-0.0491885165542892,0,0,0,0,0,0.388711323745452,0,0.102923129342378,0,0,0,0,0,0,0,0,0,0,0,0,0.0769725155160833,0,0,0,0,0,0,0,0.15477507705127,0,0,0,0.0274882500810567,0,0,0,0,0,0,0,0,0.122763566759992,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0.0297409391287346,0,0,0,0.00812729965520674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0307737469911568,0,0,0,0,0,0,0,0,0,0.519759052623406,0,0,-0.0888632903872724,0,0,0.0986474078665948,0,0,0,0,0.288399512668369,0,0,0
X601688.CH.EQUITY,0,0,0,-0.0969802178413599,0,0.0468625738549222,0,-0.00553379326852535,0,0,0,0,0,0.307927821026189,0,0,-0.0323286189409106,0,0,1.0842021724855e-19,0.027227539058244,0,0,0,0.258592820381557,0,0,0,0.103890735196202,0.337119945783495,0,0,0,0,0,0,0,0,-0.0947330450344704,0,0,0,-0.0981992469493356,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.412878513314859,0,0,0,0,0,0,0,0.109146657301145,0.137064986944798,0,0,0,0.234043422545182,0,0,0,0,0,0,0,0,0,0,0,0.169354631731496,0,0,-1.73472347597681e-18,0.0851316323647924,0,0,0,0,0,0,0,-0.181635673061045,0,0.101987547865635,-0.187483968103145,-0.000835731053928654,-0.0151786752200099,0.0992336288448951,0
X601211.CH.EQUITY,0,0,0,0.1025297049055,0,0,0.0849817631311464,0,0,0,0,0,0,0.227478166244962,0,0.11866732571527,0,0,0.023901060278642,0,0,0,0,0,0.0798047374885986,0,0,0.175665157782687,0,0,0,0,0,0,0.0656100337920046,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0.0702334441877295,0
X267.HK.EQUITY,0.140014064746623,0,0,0,0,0,0.199210584172588,0,0.226153988940309,0,0,-0.0188031436703161,0,0,0,0.134446522081439,0,0,0,0,0,0,0,0,0,0,-0.127813317591423,0,0.0890416173932763,0,0,0,0,0,0,0,0,-0.0727196555412389,0.082375293732163,0,0,0,0,-3.46944695195361e-18,0.0101378965399251,0.113646414070418,0,0,0,-0.0150683646096566
X600837.CH.EQUITY,0,0,0,0,0,0,0.104721298219554,0.0163097663291517,0,0,0,0,0,0.00638269614279594,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120547656309639,0.117779588875645,0,0,0,0,0,0,0.0318103919100338,4.33680868994202e-19,0.327528969199318,0,0.181882819703023,0,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,-0.061850202537432,0,-0.373726043844575,-0.0177050605797166,0,0,0,0,0,0,0,0,0.0645465555763197,0,0,0,0,0,0,0.041421210803385,0,0,0,0,0,0,0,0,0.444837935515524,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294780668813215,0
X2882.TT.EQUITY,0,0,0,0.203401105277185,0,0,0.0640068527658481,0,0.059561199167505,0.0531481807011103,0.130682513865894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0262173440468386,0,0.00256756731048546,0,0,-0.0440056665378886,0,0,0,0,0,0.298083400629132,0.121884556494624,0,0,0.202852322986043,0.363733336307971,-0.0769859323184937,-0.0669851835929247,0,0.0105108114114062,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0.141940030755851,0,0,0,0,0.043017510748859,0,0,0,0,0,0,0,0,0.260544816710127,0,0,0,0,0,0,0.239109354760349,0,0.167130643096108,0,0,0.000926148989392167,0,0,0,0,0.0231473035561151,-0.136712115779901,0.204278123062928,0,0,0,0,0,0,0,0,0.0811314666705025,0.219041090489448
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0744178142205635,0,0,8.67361737988404e-19,0,0,0,0.131337417766922,0,0,0.412298756022162,0,0,0,0,0,0.0769509189621214,0,0,0.26951743898212,0,0.0351591972315963,0,-0.0808876523173188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,-0.0994090668265724,0,0,0.102093654048643,6.93889390390723e-18,-0.252753354997949,0,0,0.0160960633485146,0,0,0,0.0245424538001097,0,0,0,0,0,0,0,0.00675724087609632,0,0.23534240907086,0,-0.054141933659696,0,0,0,0,0,0,0,0,0,0.156445194167156,0,0,0,0,0.109165097551312,0.474386965940588,0.379842749199687,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898951021691629,0.0402977137476125,0,0,0,0,0,0.100330028683752,0,0,0,0.0220650905832024,0,0.0963860510834578,0,0,0.257576881135023,0,0,0.0441059432899558,0,0,0,0,0,0,0.0313460803218939,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.233121606833437
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,-0.0288800926485934,-0.0560710691238133,-0.0209792068529314,0,0.0659885645081282,0,0,0,0,0,0,0,0,0.013245762827029,0,0,0,0,0,0,0.00896325583348089,0,0,0,0,0.203020770948521,0,0.0581710992331029,-0.107288930166391,0,0,0,0,0,0.103439169196941,0.422796630906299,0,0.0968991686085685,-0.0493026634176554,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,-0.0821370859355047,0,0,0,0,0,0.0699954405877241,0,0,0,0.232408403783719,0,0,0,0,0,0,0.0257544248551103,0,0,-8.67361737988404e-19,0.0778150477008405,0,0,0,0,0,0,0,0.0787616489229273,0,0.283297459221824,0,0,0,0.212369706070946,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.0515010814366992,0,0,0,0,0.0398051872423141,0.0645214156694052,0,0.201778900460851,0,0,0,0.078761910827577,0.0947573567081987,0.160781387542109,0,0,0,0,0,0,0,0.13754427492209,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.0941077289282544,0,0.181927472372447,0,0,0,0.0755761882259016,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0.010357728444776,0,0.148233408205453,0,0,0.00968243570494579,0,0,0.504272313527302,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295354241718644,0,0,0,0,0,0,0.00218410409320906,0,0,0,0.163640637850863,0.0199080325393315
X2886.TT.EQUITY,0,0,0.140661016164259,0,0,0,0,0,0,0,-0.13650917105736,-0.0629728743555522,0,0,0,0,0,0,0,0,0,0.103657356628029,0,0,0,0,0.145781615262393,0,0,0,0.118880246734712,0,0.0559621324612009,0.202465867794164,0,0,0,0,0,0,0,0,0,0.412246461504767,0,0,0,0,0,0
X2891.TT.EQUITY,0,0.0337348111600624,0,0,0,0,0,0,0,0,-0.137980804121046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0048586733122894,0,0,0.195213523852917,0.230644594565394,0,0.241120335178667,0,-0.082878727391213,0,0,0,0,0,-0.0548380537716094,0.26035480506534,0,-0.0483444474820583,0,0,0.216490282860693,0,-0.136667300545878
X600926.CH.EQUITY,0,0,0,0,0,0.253315527061291,-0.0154619114408034,0.236966705372089,0,0,0,0,0,0.0417368641094944,0,0,0.0273241924801335,0,0,-0.0342555859943595,-0.0404688668305565,0,0,0.124740308628949,0,0.234144179963092,0,0,0,0,-0.0709680062255947,0,0,0.0222893569084548,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.0201343034052727,0
X601009.CH.EQUITY,0.263581160800154,0.209445243045318,0,0.0335299878329218,0.105945278655871,0,0,0,0,0,-0.261691017484824,0.0174772270033919,0,0,0,0.169717360472077,0,0,0,0,0,0,0,0,0,0.173301534914405,0,0,0,0,0,0,0.0801081790039988,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816973368883904,0,0,0
X601788.CH.EQUITY,0,0,0,0,-0.0759788582968828,0,0,-0.109440232793552,0,0,0,0,0,0,0,0,0,0.170817197942437,0,0,0,-0.00347917346821217,0,0,0,0,0.474687499650232,0,0,0,0,0,0,0,0,0,0.222084006054651,0,0,0.109344039908127,0.0953333560739401,0,0,0,-0.0987524543984626,0.0346101631983451,0,0,0,0.211702033246718
X2884.TT.EQUITY,0,0,0,0.0081618280958773,0,0,0,0.0564451644522124,-0.0863996273675995,0,0,-0.165489328501075,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.102533211592292,0,0,0,0,0,0,0,0,0.0169441251327353,1.73472347597681e-18,0,0,0,0,0.464709266406497,0,0,0,0.0239310688937736,0.305787777351282,0,0,0,0,0,0.199291975839927
X601901.CH.EQUITY,0,0,-0.0282008475810965,-0.204712374847978,0,0,0,0,0,0,-1.38777878078145e-17,0,-0.00677685928768015,0,0,0,0,0.0496107195603287,0,0,0,0,0,0,0,0,0,0.0718021257844104,0.0283576067389803,0.234629511993711,0,0,0.200174035921702,0,0.218189064850137,0,0,0.0567096358909671,0,0,-0.0209732643776441,0.197324301593739,0,0,0,0,0,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,-0.226187924175734,0,0,0,0,0,0,0.0258276887635274,0,0,0,0,0,0,-0.0591067082390428,0,0,0,0,0,0,-1.38777878078145e-17,0.326264246013828,0,0,0,0,0.221694625946899,0,0,0.0442690687531186,0,0.0929055831351163,0,0.0335916700995362,0,-0.167746468041169,0,0,0,0,0,0
