,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X2886.TT.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601901.CH.EQUITY,X601788.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X600958.CH.EQUITY
X300059.CH.EQUITY,0,0.0781084081946915,0,0,0.0463800645219715,0,0,0,0,0,0,0,0,0,-0.0777369528673443,0,0,0,0,0,0,0,0,0,-0.00203003823824703,0,0,0.0804792823184098,0,0,0,0,-0.0417808623812373,0,0,0,0,0,0,0,0.242075647694112,0.545614022573845,0,-0.0422980141604597,0,0,0,-0.0165444473689785,0,0
X11.HK.EQUITY,0,0,0,0,0,0.0301210157392866,0,0,0.48716841138189,0,-0.100028680849107,0,0.122218938532594,0,0,0.088768523325305,0,0,-0.151033711820194,0,0,0,0,0.383472311778051,0,0,0,0,-0.175629744834111,0,0,0,0.0347458104684996,0,0,0,0.128066123387006,0,0,0,0,-1.38777878078145e-17,0.0192534710442924,0,0,0,0,0.0489235505603707,0.00315403354533107,0
X2388.HK.EQUITY,0,0,0,0,0,-0.108282783410198,0,0.0224092066895495,0.187255381671741,0.0789404911388809,0,0.00913550451798893,0,-0.0936398654326575,0,0,0.151486647784667,0,0,0,0,-0.185249634965358,0,0,0,0.295201091620874,-0.0601240872142759,0,-0.259430626136384,0,0,0.299663246369259,0,0,0.193352135433646,0,0,0,0,0,0,0,0,-0.0278423197712516,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.390799194731586,0,-0.213220404615244,0,0,0,0,0,0,0,0,0.0856909111932128,0,0,0,0,0,0,0,0,0,0,0,0.228043932620031,0,0,0,0.0454557047012765,0,-0.0725384215407566,0,0,0,0,0.108483003586248,0,0,0,0,0,0,0.0825152631006366,0,0.0906391101128587,0
X601818.CH.EQUITY,0.20367521951818,0.0861125729352075,0,0,0,0,0,0,0,0,0,0.147233655079751,0.0663647268996798,0,0,0,0.0126597783906821,0,0,0,0.0635742729850986,0,0,0.0498842766137058,0.0263384924814982,0,0,0.0353894455155971,0,0,0,0,0,0,0,0.161898104425978,0,0,0,0,0,0,0,0,0,0,0.0840950090489389,0,0,0
X600999.CH.EQUITY,0,0,0,0,0.181082501992418,0,0,0.00494774359569275,0,0.0168518245814645,0,0,0,0,0,0.0340716469975487,0,0,0,0,0,0,0.0737476569777805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.081194847472563,0,0,0,0,0.106861319942089,0,0.130765325422415,0.292606512437241,0,0,0.233245131587199
X601688.CH.EQUITY,0,0,0,-0.0222395630239314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448832420376226,0.355868145738802,0,0,0,0,0.0212874846542472,0,0,0.0779600631557265,0.360561461976784,-0.0814140722821077,-0.0403239377614691,0,0,-0.0403091738558832,0,0,0,0,0,0,0,0,0,0,0.015883513343322,0,0,0
X601336.CH.EQUITY,0,0,0,0,0.380618996834362,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0433607219868166,0,0.161546321956422,0,0,0,0,0,0,0,0,0.123778523730097,0,0.150615808981311,0,0.209050755623703,0,0,-0.161390590060557,0,0,0,0,0,0,0,0,0,0,0.138047051147946,-0.0485387343795255,-0.0331035437992517,0,0
X600837.CH.EQUITY,0,0,0,0,0.054729611957788,0,0.079434553917945,0,0,0,0,0,-0.024714733872293,0.170458357273215,0,0,0,0,0,0,0,0.0729127414603456,0,-0.0158168670098931,0,0,0.00762568397716479,0.367002811140616,0,0,0,0,-0.0815818606798659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135231170391764,0,0.239954138363696
X601211.CH.EQUITY,0,0,0,0,0.151081344049523,0,0.0262189207876224,0,0,0.106808195101912,0,0,0,0,0.135307691180713,0,0,0,0,0,0,0,-0.173178486629411,0,0,6.93889390390723e-18,0,0.213765686938117,0,0,0,0,0.143321864946762,0,0,0,0,0,0,0,0.0800187620632077,0,0,0,0,0,0.235743552446476,0,0,0
X267.HK.EQUITY,0.0964054497529288,0,0,0,0,0,0,0.17187249044848,0.219151677057133,0.023206391862848,0,0,0,0,0,0,0,0.0326294433568252,0,0,0,0,0.0021692658878064,0,0,0,-0.179632924870485,0,0.278433776752921,0,0,0,0,0,0,0,0,0,0.144499107828031,0,0,-0.151356568678561,0,0,0,0,0,0.199356331149926,0,-0.00407117159891787
X002736.CH.EQUITY,0,0,0,0,0.0637300109613608,0,0,0,0,0,0.0349294186645323,0,0,0,0,0.164395207258885,0,0,0,0,0,0,-0.0530829124979043,0,0.0149015186832647,0,0,0,0,0,0,0,0,0.2236347841416,0,0,0,0,0,0,0,0,0,0.100933168188612,0,0.0481228187661824,0,0,0.0501454881822981,0.10768745473685
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0309365306051911,0,0,0.106045862141225,0.102953077186859,0,0,0,0.078199902493399,0,0,0,0,0,0.213210127602593,0,0,0,0,0,0,0,0.555245030123064,0,0,0,0,0.15655780141242,0,0,0,0.0459974122226203
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0301080652934698,0.269690718630203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163173077951271,0,0,0,0,0.629216003720097,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.180297808313136,0,0.177758895173471,0.0350180310473788,0,0,0,-0.147142819509701,0,0.0669943632591587,0,0,0,0,0,6.93889390390723e-18,0.268335881462352,0,0,0,0,0,-0.0228937700087131,0,0,0,0,0,0.163212994657695,0,0,0,0,0,0,0.14726695529574,0,0.346691138012455,0.0992522787062112,0,0
X000776.CH.EQUITY,0,0,0,1.73472347597681e-18,0,0,0,0,-0.0235237449836258,-0.00346140783981327,0.0494610357672723,0.110081193698614,0,0,0,0,0,0.0224669837622116,0,0,0,0,0,0,0,0,0.0291675399002233,-1.73472347597681e-18,0,0.31447099955451,0,0,0,0.291420872815334,0,0,0,0.111813319994131,0,0,0,0,0,0,0.113468215884185,0.118109841853628,0,0,0,0
X601169.CH.EQUITY,0.00314000358133368,0,0,0,0,0,0,0,0,0,0.147570784502548,0,-0.039161534162039,0,0.131138293988184,0,0,0,0,0.150120361704995,0,0,0,0,0,0,0,0,0,0,0,0,0.00474173407617994,0.0248000542407704,0,0.256767522592337,0.103849453071663,0,-0.00680481663413873,0.195638057169336,0,0,0,0,-0.0307400904677697,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.228361426589727,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0708470335914194,0,0.117620587456376,0.360793912481923,0,0,0,0,0,0,0,0,0.354807274084754,0,-0.0482468517596182,0,0.122104392972707,0,0.0753677918968568
X600015.CH.EQUITY,0,0,0,0,0,0,0.0737811613130594,0.148975851457566,0,0,0,0.119903083584699,0,0,0.0854294757695092,0,0.00969118899475571,0,0,0.0618721493262181,0,0,0,0,0.195873357770447,0,0,0,0.153292198458745,0,0,0,0,0,0,0.0887509952545219,0.0259833942156796,0.0835123059299145,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0.0423337506324916,0,0,0,0.10184077094787,0.0935537003773587,0,0,0,0,0,0,0,0,0,0,0,0.178800647613558,0,-0.0244255717215597,0,0,0.00371334599548514,0,0,0.246325030492154,0,0,0,0,0.0135333823719271,0,0,0,0,0,0,0.146584992331223,0,0,0.0937340265574432,0.191099160665469,0.126888969943131,0,0,0
X600918.CH.Equity,0,0,0,0,0,-0.00961733360237708,0,0,0,0,-8.36776954727479e-05,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.315865399688918,0,0,0,-0.140715815849675,0,0.129642517414959,0,0,0.176526611758846,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0272882915185237,0,0,0.133661777222738
X2886.TT.EQUITY,0,0,0,0,0,0.305984589099909,0,0,0,0.11078296227009,0,0,0.0406768731021546,0,0,0.440949688924248,0,0,0,0,0,0,0.163445317089805,0,4.33680868994202e-19,0,0,0,0,-0.444775762230875,-0.0377533268562436,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.2227595162149,-0.0943840205666117,0,0,-0.0100688798792102,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,-0.0117215389155441,0,0,0,0,0,0,0,0.0199535819799433,0,0,0,0,0.254389770207651,0,0,0,0.0335709946005674,0,0,0,0,0.0922409359134602,0,0,0,0,0,0,0.292810943058934,0,0,0,0,0,0,0,0,0,0.205895811539262,0
X600926.CH.EQUITY,0,0,0,0.114603436510363,0,0,0.167922366674302,-0.00818447753788692,0,0,0,0,0,0,0,0.104247510755643,0,0.167522549913609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150530867784228,0,0,0,0.210665748683222,0,0,0,0,-0.164982216724499,0,0,-0.00169082486920309,0
X601901.CH.EQUITY,0,0,0,0,0,0,0,0,-0.109252842645135,0,0,0,0,0,0,0,0,0,0,0,0,0.113074786143257,0,0,0,0,0,0.00512918831770953,0,0,0.10534528175448,0,0.0918945294567538,0.317938565123396,0,0,0.0693253764643109,0,0,0,0,0.173341435602547,0,0,0,0,0,0,0,0
X601788.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0345792301181488,0,0,0,0,0,0,0,0,0,0.427336756420996,0,0,0,0.03706363911472,0.321942095663962,0,0,0,0,0,0,0,-0.190032204001124,0.272507772053733,0,0,0,0,0.142103119427661,0,0,0,-0.0980401025978455,0,0,0.0413487024915979,0,0
X601009.CH.EQUITY,0.456535177304851,0.0115795678152022,0,0,0.0813870592101792,0.240021350003405,0,0,0,-0.170273596905338,0.0943736077490781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177667123100896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0.170545967310051,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0413468413868786,0,0,0,0,0,0,0,0.0649370839548272,0,0.0189057356404271,-0.0328413773745971,0,0,0.366731582819172,-0.0797814108404154,0,0,0,0.282110475528029,0,0,0,0,0,0.144321748734368
X600958.CH.EQUITY,0,0,0,0,0.0757929065525995,0,-0.0323801446666154,0,-0.139020360330564,0,0,0,0,0,0,0.0786500369284263,0,0,0,0,0,0.152421720909448,0,0,0.0717341911471418,0,0,0,0,0,0,0,0,0.192638486342573,0.000121583854545804,0,0,0.207027219145858,0,0,0,0.141101239383934,0,-0.183651671271044,0,0,0,0,0,0
