,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,X601788.CH.EQUITY,X600015.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X601009.CH.EQUITY,X601696.CH.Equity,X2884.TT.EQUITY,X600919.CH.EQUITY,X600958.CH.EQUITY
X601601.CH.EQUITY,0,0,0,0,0.157714749051301,0,0,0,0,0,0,0,0,0,0,0,0.225769630249645,0.175050125775219,0,0,0,0,0.0532643547573084,0,0,0,0,0,0.113047639801397,0,0,0.214889723528017,0,0,0.275349839477218,0,0,0,0,0,0,0,0,0,0.0560300636827981,0,0,0.0550735765641149,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0163002324919752,0,0,0,0,0,0,0,0,0,0,0,0,0.158841980064459,0,0.36561888484256,0,0.0813674400715174,0,0,0.0282683387247862,0,0.0367773946678747,0,0,0,0,0,0,0.0672002928338441,0,-0.111492807084588,0,0,0,0,0.607445301743487,0,0,-0.261735309517212,0,0
X601998.CH.EQUITY,0.217475235817633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700684098194648,0,0,0,0,0.000333235402919441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237191990465574,-0.0706887669625046,0.483082110310334,0,-0.0078001404160471,0,0,0,-0.0818770107151953,0.14669631525635,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,-0.357877233827096,0,0.137156177536565,0,0.178131859258747,0,0,0,0,-0.281498904712827,0.221639296837668,0,0,0.10625403205965,0,0.125415702157425,0,0,0.175422484509373,0,0,0,0.271314523579734,0,0.109901504098131,0,0,0,0,0.141169200183849,0,0.107588459640298,0,0,0,0.118835120372707,-0.132021801846956,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0.108167918520029,0,0.618584095623595,0,0,0,0,0,0,0,0,0.0217371293187779,0,0,-0.211836419758044,0.263544380228245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.00854722307616421,0,0,0,0,0,0,0,0,0.0632635212686336,0,0,0.0592129919182336
X002142.CH.EQUITY,0,0,0,0,0,0.299602523396487,-0.249583322029823,0,0,0.0866758549310512,0,0,0,0,0,0,0,0,0,0.0523424475461947,0,0,0,0,0,0.0685548687351605,0,0,0,0,0,0.493556680082023,0,-0.154854863466992,0,0,0,0,0,0,0.118535500206124,0,0,0.285451447497796,0.0984211159148732,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,-0.00909394681329034,0,0,0,0.250565575008975,0,0,0,0,0,0,0,0,0,0,0,-0.0134305236582661,0,0,0,0,0,0.381897363555554,0,0.174274996526682,0,0.011856577750334,0,0,0,0,1.38777878078145e-17,0.174732155126105,0,0,0,0,0.0294875538163007,0,-0.157904442011239,0,0.00442701379885144,0,0.0416736927543589,0.00704298421626881
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0865294407703522,0,0,0,0,0,0,0,-0.038501770270632,0,0,0,0,0,0,0,0,0.0195843044328767,0,0,0,0,0,-0.0659340172431923,0,0,0.0495794140110784,0,0,0.0269398698472565,0,0,0,0,0,1.73472347597681e-18,0,0.0594381852974405,0,0.779526751801724,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.184856308809533,0,0,-0.133569985258034,0.0827944731070827,0,0,0,0,0.102723038416346,0,0,0.267594894222094,-0.010971621103071,0.22774947642996,0,0.114010370954142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0384246401857016,0.157456280444798,0.137720705361014,0.0329169866377068,0
X601688.CH.EQUITY,0.0695973086517881,0,0,0,-6.93889390390723e-18,0,0.0306117444763927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203631856241502,0,0,0,0,0.279541794253096,0.357186448198004,0,0,0,0,0.0158288064858774,0.0958014178102351,0.0365044187223118,0,0,0,0,0,0.0487028823125492,0,0,0,0,0,0
X600999.CH.EQUITY,0,-0.27759096245974,0,0,0,0,0,0,-0.0894355575500011,-0.0669249793498773,0,0,0,0,0,0,0,0,0,0,0,0.018488993411847,0,-0.0442058061594238,0,0,0,0,0,0.378393723822935,0.0704235260712152,0,-0.0933727347853221,0,0,0.246019558410677,0,0,0,1.73472347597681e-18,0.243567865614845,0,0.0818691832115388,0,0,0,0,0.109546141380252,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0313094572985127,0,0.20068148620899,0,0,0,0,0,0,0.0282191723356239,0,0,0,0.0654089434966763,0,0.0931748337090952,0,0,0.470124333062872,0,0,0,0.0136126487155466,-0.0239224295727918,0,0,0,0,0.0159328832920837,0,0,0,0,0.143666922692624,0,0,0,0,0.00674132835511774,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.0344942319688855,0,0,0,0,0,0,0,0,0,0.130659277565775,0,0,0,0,-0.0869626697491391,0,0.142167741730882,0,0,0.284511939496122,0.159308322976858,0,0,0,0.0363863542410723,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563420446883222,0,0,0
X601336.CH.EQUITY,0,0.186766068721928,0,0,0,0,0,0,0.0058865470683327,0,0,0,0,-0.0706928568788524,0,0,0,0,0.241194761549679,0,0,0,0,0,0.173108298498376,0,0.0581428647083145,0.0878033933125105,0,0,0,0,0,0.0935063037294221,0,0.0412843957141743,0,0.11301687808926,0,0,0,0.0178876083721718,0,0,0,0,0.100613070113498,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166585468021353,0.0837016747060851,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480378809139652,0,0.056109779263383,0,0,0.139101059941921,0,0,0,0,0.12874860215525,0,0,0,0,0,0,0.00444517162239765,0.0600631324048167,0.11934396357675,0,0.207167610256414
X000166.CH.EQUITY,0,0,0.0593100678438676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496126880501258,0,0,0,0,0,0,0,0,0.165699285282795,0.13918560917821,0,0,0,0,0,0.143522320672944,0.134612164351242,0,0.0625846113710222,0,0,0.0930793482309345,0,0,0,0,0,0,0
X2882.TT.EQUITY,0.0621508023216886,0,0,0,0,0,0,0,0.0443033953682966,0.0588967935967987,0,0.197979010627622,0,0.326429913528822,0,0,0,0,0.032910671482867,0,0,0.054810542734965,0.119539990594534,-0.0805514682463633,0,-0.245677784221989,0,-0.125856754709964,0,0,0,0,0,0,0,-0.166424461204239,0,0,0,0.700883310312052,0,0,0,0,0.205985866814418,0,0,0,0,0
X601229.CH.EQUITY,0.806084684728994,-0.0682140457423847,0,0,0,0.191444232348815,0,0,0.311300140289404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0660252520511188,0.146911997215764,0,0,0,0,0,0,-0.129486930341552,0,0,0,0,0,0,0,0,0,0,0,-0.0774041609045004,-0.159737466810992,0,0
X000776.CH.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434495619755631,0,0.168666564015304,0.0752031972609871,0,0,0,0,0,0,0.121442155526591,0.0107003465961126,0.20381415403546,0.0796579530611041,0,0,0.0125858811960829,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114526062574804
X600918.CH.Equity,0,0,0,0,0,0,0.0682885156955383,0,0,0,0,0,0,-0.042083612158835,0,0,0,0,0,0,0,0,0,-0.147941781563102,0,0,0,0.216871587289234,0,0.0944734828831367,0,0.0233843359621609,0,0.0158762219063458,0,0,0,0,0,0,0,0,0,0,0,0,0.116765018494925,0,0.0226248769272616,0.436597523274833
X601169.CH.EQUITY,0,0,0,0,0,0,0.101120046011003,0.764258309386464,-0.0116745176740405,0,0,0,0.0297075492565098,0,0,0,0,0,0,-0.0265676516431596,0.0856366029894184,0,0,-0.0562559270649464,0.0400837070581349,0,0,0,-0.00474019066214993,0,0,0,0.047900505618285,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,-0.0456074229947289,-0.00275506857196083,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0.0947865533008191,0,0,0,0,0,-0.134544696144791,0,0,0,0,-0.0214896829687251,-0.271092847708517,0,0,0,0,0,0,-0.0251790024068102,0,0,0,0,0,0,0.227990454119219,0.111738474909857,0.607078036112387,0,0,0,0,0,0,0,0,0,0.183864803781147,0,0,0,0,0
X601788.CH.EQUITY,0,-0.0163794162894649,0,0,0,0,8.67361737988404e-19,0,0.156569293291967,0,0,0,0,-0.112530142935664,0,-0.0380907391667383,0,0,0,0,0,0,0.0131817411749682,0,0,0,-0.0375388333989538,0,0.181411172177695,0,0,0,0,0,0,0,0.264300698749347,0.331741162721406,0,0,0,0,0,0,0,0,0.0289216760835119,0,0,0.234526074003551
X600015.CH.EQUITY,0,0,0,0,-0.0477230593019846,0,0,0,0,0,0,0,0,-0.110199420454769,0.0458686485723646,0,0.0526785449558349,0,0,0,0.186957592512718,-0.0472049598629897,-0.055215983001013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140963103252221,0,0,0,-0.0196340295496443,0,0,0.165539363037823,0,0.511083196604665,-0.0378721144786468,0.0817992116907447,0,0
X601881.CH.EQUITY,0,0,0,0.0465033665095789,0,0,-0.0931364766505063,0.0901517548868242,0,0,0,0.00877190431947754,0,0,0,0,0,0,0,0,0.0468343940542677,0,0,0.0174987712159809,0.0539743284034565,0,0,0.248481841416859,0,0,0,0,0,0.426371493365432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0.140810998270703,0,0,0.00231121815922177,0,0,0,0.0974721155986283,0,0,0,0,0,0,0,0,0,0.409947249193576,0,0,-0.085143004468315,0.369134009216199,0,-0.132676505870722,-0.639638001060432,0,0,0,0,0,0,0.0457571693109842,0,0,0,0.276393621891928,0,0,0,0,0,0,-0.448225290675992,0.373472811195751
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.315347515959039,0,-0.168187915910633,-0.216583571070487,0,0,0,0.919412659043054,0,0,0.141680625164864,0,-0.0100630649283041,0,0.0568168288001404,0,0,0,0,0,0,0,0,0,0,-0.239416270588122,0,0.384793537651659,0,0,0,0.172929050607001,0,0,0,0.075106865537922,0,0
X601009.CH.EQUITY,0,0,0,0,0,0.0689061221099947,0.0356715043709623,0,0,-0.197994859088363,0,0,-0.120076070993762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791944021548531,0.115787492406106,0,0,0,0,0,0,-0.0121756837180306,0,0.82537600898707,0,0.0505104231753335,0,0,0,-0.0567821068012395,0,0
X601696.CH.Equity,0,0,0,0,0,0,-0.00932686604610009,0,0,-0.0122751652765096,0,0,0,0,0,0,0,0,0,0,0,0,0.017242216637587,0,0.12783415818119,0,0,0,0,0,0,0,0,0,0,0,0.238210436930666,0.128022303637931,0.194275947372762,0,0.0722009184894952,0,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,-0.0301337042158786,0,-6.93889390390723e-18,4.33680868994202e-19,0,0,0,-0.0190835260836674,0,0,-0.0494253547117908,0,0,0,0,0.168223114804798,0.142951813583195,0.331824079457402,0,0,-0.0729034181170528,0,0.0675029288939699,-0.0855039124882756,0,0,0.153425052281943,0,0,0,0,0,0,0,0.106934899043121,0,-0.172334388116975,0,0.520629796308873,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0.103769844079613,0,0,0,0,0,0.0821929502540727,0,0,0,0,0.0490111551442795,0,-0.0806092148950969,0,0,0,0,0,0,-0.221323258776639,0,0.618493149158607,0.00172565462579028,0,0,0,0,0,0,0,0.0986626171338247,0,0,0.0662300196446035,0,0,0,0,0,-1.73472347597681e-18,0,0.0137014758598617,0,-0.0434657343022264,0,0.174053552215246
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.238025194659843,0,0,0,0,0,0,0,0,0,0,-0.0142015663830014,0,0.128241347926599,0,-0.0176602682597427,0,0,0.0751396213996328,0,0,0,0.0626785883163525,0,0,0.239708008539572,0.0864197795282175,0,0,0.164919722287192,0.0846038686244963,0,0,0,0,0.116367931846523,0,0,0
