,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X2388.HK.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X002142.CH.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2883.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.134659761569266,0,0.00230750914995682,0,0,-0.147988456425885,-0.268464878115542,0,0.113383989087414,0,0.0420965326279376,0.797851872574053,0,0,0,0,0,0,0.122508395894461,0,0,0.187003173343939,0,0,0,0,0,0,0.291117475406895,0,0,-0.363688421460682,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637997909126979,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197168227523281,0,0,0,0,0,0,0,0,-0.209651356113494,0,0,0.105590416627925,0,0,-0.0103733691353367,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.093250993199015,0,0,0,0,0,0,0,0,0,0,0,0,0.0160303975019425,0,0,0,0.0142964669872632,0,0,0,0.161733730925841,0,0,0.252273961258071,0,0,0,0,0,0,0,0,0,-0.0594564790755359,0,0,0.0565670307867786,0,0,0,0.199167771333154,0,-0.0348019906372401,0
X601988.CH.EQUITY,0,0,0,0,0.0164529476300167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208341932070099,0,0,0,0,0.0138434709624734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165434363271026,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0268272797807683,-0.0239883612951262,0,0,0,0,6.93889390390723e-18,0,0,0,-0.0225364965380356,0,0,0,0,0,0,0,0.153420266153008,0.0497691740844094,0,0.132788509484493,0,0,0,0,0,0,0.555271698395791,0,-0.150947725148607,0,0,0,0,0,0,0,0,0.212996118094535,0,0,0,0,0,0.163433817288116,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105182351163561,0.331104614957782,0,0,0,-0.255696563914871,0,0,0.0676587517671245,0,0,-0.0594202386362976,0,0,0,0.0147716619040404,0,-0.0330391749270676,0,0,0,0,0,0,0.0333159055512508,0,-0.110227274072058,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0.0656644471611324,0.127069098045061,0,0,0,0.0937613720294106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102467329358534,0.0551282938924614,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.275914457988707,0.143857457978128,0.0177985174629261,0,0,0,0,0,0,0,0,0,0.0654551453566737,0,0.00969422929819277,0,0,0,0,0,0,0,0,0,0,0,0,0.182286689212085,0,0.0213003452318939,0,0,0,0,0.19420824093615,0,0,0,0.23870689946209,0,0,0
X600036.CH.EQUITY,0,0.0463922541754102,0,0,0,0,0.061475004834615,0,0,0,0,0,-0.0900071554757659,0,0,0.3574573151484,0.243009235452293,0,0.271411879354724,0,0,0,0,0.050767568669951,0,0.169480877941374,0,0.21613416232083,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215962541383972,0,0,0,-0.026572115727823,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.121264749432297,0,0.124776875039725,0.0706967100148342,0,0,0.00813956134650083,0,0,0,0,0,0,0,0.0538381158167177,0,0.239550927760525,0.0261533327247214,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.0690680530816745,0,0,0,0,0.235972795412599,0,0,0
