,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X2882.TT.EQUITY,X601229.CH.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X601169.CH.EQUITY,X601788.CH.EQUITY,X2886.TT.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X601696.CH.Equity,X2891.TT.EQUITY,X601916.CH.Equity,X601236.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY
X388.HK.EQUITY,0,0,0,0,0,0,0.384204743625272,0.200423807098251,0.0410763678900737,0,0,0,0,0,0.0787664969446858,0.12927299877148,0,0,0,0,0,0,0,0.496825919628513,0.0179622733379881,0,0,0,0,0,0,0,0,0,0,-0.240484457902355,0,0,0,0,0,0,0,0,-0.154984843204465,-0.0711768710344293,-0.0016023533100007,-0.232690693001906,-0.122018400716597,0
X600030.CH.EQUITY,0,0,0,0,0,0,0.136115680563475,0,0,0,0.0279616861144348,0,0,0,0.029143362312633,0.193874333438455,0,0,0,0,0,0,0,0,0,0,0,0.565489317805405,0,0,0,6.93889390390723e-18,0,0.0363623114422151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.249586616384111,0.0148197988850733,0,0,0,0.0269899458239979,0.0136313469970224,0,0,0.204674713944548,0,0,0,0.0707301269792546,0,0.0721341623019823,0.104776942990447,0,0,0,0,0,0.0117845141364928,0,0,0,0,0,0,-0.00687704556621374,0,0,0,0,0.0218213338955761,0.271320279760472,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.0724687424799955,0,0.0324755126987107,0,0,0,0,0.555861141889721,0,0.168247714809107,0,0,0,0,0,0,0,0,0,0.0234935658839574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.11842028964391,0.0195520237859504,0,0,0,0,0,0,0.00995618412487346,0,0.0380173022508551,0,0,0,0,0,0.377484388002004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161973321007929,0,0,0.0201646613620105,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0.0552687456448832,0,0.00116379916818134,0.461537400918578,0,0,0,0,0,0,-0.090682852997707,0,0,0,0,0.267791526718269,0,0,-0.0134495087309669,0,0.234839751558557,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453948530606995,0,0.0117203260034067,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0.117976304771566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201718663116098,0,0.00256022582011629,-0.0155822582863997,0,0.00255009368569285,0,0,0,0.145718243479409,0,0,0,0,0.24524080723039,0,0,0.102541999396777,0,0.19316881782957,0,0,0,0,0,0,-0.14745920948247,-0.0407749717244195,0,0,0,0
X000001.CH.EQUITY,0,0.0336910219388905,0,0,0.0307560204942792,0,0,0,0.0341023004490849,0,0,0,0,0,0,0,0,0,0.0120559890661384,0,0.0909617716213401,0.0779346157550944,0,0,0,0,0.334251160286619,0,0,0.175704387457556,0,0,0.0772342775005552,-0.0237937125450548,0,0,0,0,0,0,0,0,0,0,0,0.0720817445286016,0,0,0.046507079171235,-8.67361737988404e-19
X601601.CH.EQUITY,0,0.570441112665131,0,0,0,0,0,0,0.0160504764792138,0,0.135973850236148,0,0,0,0,0,0,0,0,0,0,0.2024399986552,0,0,0,0,0,0,0,0.238023800422955,0,0,0,-0.132623284023254,0.176056054728123,0,0,0,0,0,0,0,0,0,0,0.0018579035313312,0,-0.0540638337026261,0,0
X600016.CH.EQUITY,0,0,0,0.0277507718676124,0,0,0,0,-0.0436968659472025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282718126235123,0,0,0,0.040634827811383,0,0,0,-0.0476323048618778,0,0,0.0906126949321784,0,0,0,-0.213888463207828,0,0,0,0.548274655806547,0,0,0,-0.108337768084467
X601998.CH.EQUITY,0.22918586945574,0,0,0,0.0220825349477389,-0.0361601693790096,0,0,0,0,0,0,0,0,0,0,0.0329706109578015,0.0554050743674891,0,-0.0573121700364871,0,0,0,0,0,0,-0.031065181834088,0,0,0,0,0,0,0,0,0,0,0.206496158866713,-0.0316042011818271,0.528994133161233,-0.04918378729145,0,0,0.151971376006656,0,-0.0811745818131197,0,0,0,0
X11.HK.EQUITY,-0.0480305048877339,0,0,0,0,0,0,0.257226106859596,0.285823871838456,0,-0.15132922198072,0,0,-0.0558522090838642,0,0.0442968618116215,0,0,0,-0.0789278123743394,0,0,0.226746280562243,0,0,0,0.160547993713722,0,0,0,0,0,0,-0.0324437535824055,0,0,0,0,0,0,0,0.0656925725066875,0,0,0.14266272121662,3.46944695195361e-18,0,0,0,0
X2388.HK.EQUITY,0.0668570150594323,0,0,0,0,4.33680868994202e-19,-0.168228025146953,0.436263374502459,0,0,0,0,0,0,0,0,0,0,0,0.0106555146685028,0,0.447995076450161,0,0,0.0512398430126597,0,0.123144483622898,0,0,0,0,0,0,0,-0.0191733066514304,0,0,0,0.0697159081986738,0,-0.0617400331809378,0,0,0,0,-0.00656560307527425,0,0.23020653033791,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.201205818429696,0,0,0,0,0.170088010462865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211022464186181,0,0.00975445705335233,0,0,0,0.124952152815513,0,0.00393983784879027,0,0.0604443840769047,0,0,0.0749777858577565,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,6.93889390390723e-18,0.166222307628096,0,0.20543744367109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115098433509316,0.213552824775498,0,0,0,0,0,0,0.0293133788030918,0,0,0,0,0,0,0,0.239279009821482,0.075162995880408,0,0,0,0,0.100328604180021,0,0.0211437406016078
X601818.CH.EQUITY,0,0,0.126278145840959,0.0995556366682109,0.0391125106046979,0,0,0,0,0,0,0,0,0,0.0491874824746309,0,0,0,0,0.00614397979682128,0.0301133441051971,0,0,0,0.0858963481406066,0,0,0,0,0,0,0,0.125333603906139,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.108955554312277,0.0550420041230612,0,0.00413024791335495
X002142.CH.EQUITY,0,0,-1.38777878078145e-17,0,0,0.532713503850538,0,-0.0215193369105881,0,0,0.0667614860741626,0,0,0,0,0,0,0,0,0.149667518679735,0,0,0,0,-0.0227688537513883,0,0,0,0,0.240445314146698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138660317760029,0,0
X601688.CH.EQUITY,0.0408050450056722,0,0,0,0,0,0.0567103885312235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226837448302034,0,0,0.547099235096459,0,0,0,0.0348901032462459,0,0.18092962620852,0,0,0,0.0247979610105208,0,0,0,0,-0.0765006024059701,0.0142525069188793,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0560404919954242,0,0,0,0,0,0,0,0,0.157491729140054,0,0,0,0.0850868382250718,0,0,0.467419986747356,0,0,0,0,0,0.0114292204900293,0,0,0,0,0,0,0.0619195117148614,0,0,0,0,0.00123955636243265,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519541796938605,0,0.610346178256853,0,0,0.0430319756999828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160841076744443,0,0,0,0.128151958690751,0,0,0,0.092371665719579,0
X600999.CH.EQUITY,0,0,0,0,0,0,-0.199939800200603,0,-0.0686764419715576,0,0,0,0,0,0,0.305907894702736,0,0,-0.0960258470021975,0.0812356840232488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162738037051827,0,0,0,0,0,0,0,0,0,0.0900164964266731,-0.0707599904168897,0,0,0,0.647387743922674
X600837.CH.EQUITY,0,0,0,0,0,0,0.0761815726809832,1.73472347597681e-18,0,0,-0.0269890324106078,0.052076896781958,0,0,0,0.00442387021253321,0,0,0,0,0,0.0773955074050944,0.0110832923871475,0,0,0,0,0.465559171468568,0,0,0,0,0,0,0,0,0,0.0308070037363548,0.221654357073853,0,0,0,0,0,0,0,0,0.115125105651633,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0141093762089789,0,0,0,0,0,0,0,0.0358673616007996,0,0,0,0,0,0,0,0,0,0,0,0.0899817708733394,0.109381119560278,0,0.326803864008532,0,0.00798853665457079,0,0,0,1.38777878078145e-17,0,0,0.0314920258165969,0,0,0,0,0,0.188270580740995,0.291038323981553,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0.0584632299390343,0,0,0,0,0,0,0,0,0,0,0,-0.0762045860839685,0,0,0,0,0.0519773519360938,-0.189400692262445,0.196994189190142,0,0.223921883762303,0,0.0772903260809634,0,0,0,0.095055791808497,0,0,0,0,0.0430708125695591,0.0595462196513648,0,0,0.0829241692295992,0,0,0,0,-0.0646799157639031
X2882.TT.EQUITY,0,0,0,0,0,0,0,-0.238006279193876,0.201440707768241,0,0,0,0,0,0,0.0192690364386577,0,0,0.186492185133308,0,0,0,0,0,0,-0.083014447679293,0,0,0,0,0,0,0,0,0,-0.0130505416129636,0,0,0,0,0,0,0.880640174946906,0,0,0,0,0,0,0
X601229.CH.EQUITY,0.666051607142041,0,0.481647135493352,0.012471248270204,0,0,0,0,0,0,-0.104898406965069,0,0,0,0.0649116459620596,0,0,0,0,0,0,0,0,0,-0.178994496951228,0,0,0.1371805472922,0,0,0,0,0,0.0854199547764254,0,0,0,0,0,0,0.0673263361254434,0,0,0,0,0,-0.582732293261326,0,0,-0.0329708397994197
X002736.CH.EQUITY,0,0,0,0,0.0569745742223373,0,0,0,0,-0.0238182736617836,0.0679844622121223,0,0,0,0.215046381685417,0,0,0,0,0,0,0,0,0,0,0,0,0.289224917541287,0.110802727945363,0,0,0,0,0,0,0,0,0,0,0,0.0276988746890576,0,-0.0471285031761802,0,0,0,0,0.24683199754206,0,-3.46944695195361e-18
X000776.CH.EQUITY,0,0,0,0,0,-0.0100722411001894,0,0.000107692640246785,0,0,0,0,0,0,0,0,0.376875163622884,0,0,0.270964645159588,0.0858930386330084,0,0,0.0121310974008075,0,0,-0.117947651466776,0.449536567563598,0,0,0.0204158439119465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601881.CH.EQUITY,0.0317374089327252,0,6.93889390390723e-18,0,0.129441766744317,0,0,0,0,0,0,0,0.0418421281028383,0,0,0,0,0,0.0242175927412505,0,0,0.016794372196354,0,0,0,0,0,0.0564683696519423,0,0,0,0.0998919589037183,0.480825950156996,-0.0200163479235156,0,0,0,0,0,0,0,0,0,0,0,0,0.0452649013151189,0,0,0
X601169.CH.EQUITY,0,0,0,0,0.738810037214352,0,-0.0341256904671785,0,0,0,0,0,0,0,0,0,0,-0.0192755631322193,0,0,0.0767990976412558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621155507091019,0,0.0267392946455326,0,0,0,0,0,0,0,0,0.0632808521750551,0,0
X601788.CH.EQUITY,0,0,0,0,0,0,0,0,0.112142660704156,0,-0.0125716239259888,0,0,0,0.0822062878763093,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,-0.348997197357674,0,0,0,0,0,0.544489760396303,0.100386717247256,0.0288655624110358,0,0,0.184985517200894,0,0,0,0,0,0,0.0705026297227959,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0.154702971975269,0,0,0,0,0,0,0,-0.0659299289559237,0,0,0,0,0,0,0,0.0355240429726856,0,0,0,0,0,0.0168538871011714,-0.0812850193002428,0,-0.0637576426657808,0.102433796505216,0,0,0,0,0,0,0,0,0.288272236062102,0,0,0.348784759244602,0,0,0.0874807978058586,0
X2881.TT.EQUITY,0.0903172598361253,0,0,0,0,0,0,0.210033402666952,0,0,0,0,0,0,0,0,0,0,0.0150560630613755,0,0,0,-0.224355425826779,0,0,0,-0.0286359544192777,0,0,0,0,0,0,-0.0881652765041115,0.835756571638419,0,0,0,0,0,0,0,0,0,0,0.178587403131217,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,-0.018808031678075,0,0,0,0,0,0.00964579037759787,0,0,0,0.0205740615609243,-0.137561021314088,0.363349744384335,0,0,0,0,-0.0345170132681983,0,0,0.0217037124463591,-0.0125313123385869,0.0258117600714226,0,0,0,0,0,0,0.0811992296790263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657341907950809,0.02656389666451
X601696.CH.Equity,0,0.253774542694913,0,0,0,0,0,0,-0.211896725712405,0,0,0,0,-0.0996918416897941,0,0,0,0,0,0.0405987390035261,0,0,0,0.0985401110375188,0,0,-0.00564472423576343,0,0,0.255096553302329,0.165767644059801,0,0,0,0,0,0,0.0484852919364059,0,0,0,0,0,0,0,0,0,0.365435478977138,0,0
X2891.TT.EQUITY,-0.0209342897954848,0,0,-0.157750878315774,0,0,0,0,0,-0.0419107620987832,0,0,0,0,0,0,0,0,0,0.519811284778581,0,0,0.0415411607498561,0,0.175450932392451,0,0.142741324999448,0,0,0,0,0,0,0,0,0,0,0,0,-0.0705152528803188,0,0.502911694668179,0,0,0,0,0,-0.0880346071401815,-0.254382061332019,0.184684737208161
X601916.CH.Equity,0,0,0,0.603523870383642,0,0,0.0351495982100833,-0.11548475883556,-0.223926383445123,0.147191385188219,0.120825373033529,0,0,0,0,0,0.00121624630486292,0.108594367303271,0,0,0,0,0,0,0,0,0,0,0,0.168156803072006,0,0,0.0442860930510255,0.071097634423998,0,0,0,0,0,0,0.0298380104458319,0,0,0,0,0,0,0,0,0
X601236.CH.EQUITY,0,0,0,0,0,-0.0411651360011874,-0.0495642224850563,0,0,0,0,0,0,0,0,0.112378121536073,0,0,0,0,-4.33680868994202e-19,0,0.210923362112131,0.206127075320606,0,0.114466151797978,-0.0623489194468738,0.263424135645666,0,0,-0.08911344521506,0,0.110931539830766,0,0,0,0.0450616044641825,0,0,0.0548939975234229,-0.0433478956858614,0,0,0,0.217322505039297,-0.157387194809052,0,0,0,0
X601009.CH.EQUITY,0,0.097454196534174,0,0,0,0,0,0.0514056632111419,0,0.0284648282365573,-0.103781378456135,0,0,0,0,-0.038799079743535,0,0.0553088127386508,0,0,0,0,0,0,-0.0934517750068399,0,0,0.00733470236532127,0,0,0,0,0,0,0,0.0224217775183801,0,0,-0.0246003812699812,0,0,0.0457930883852316,-0.0578582267624881,0.872095349752554,0,0,0,0,0,0
X2884.TT.EQUITY,0.0297098900234228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158162496953906,-0.00165131290579774,0,0,0,0,0,0,0.37068133373655,0,0,0,-0.105392518572348,0,0.955222440178378,0,-0.368187432006479,0,0,0,0,0,0,0,0,0.0746063588899985,0,0,0,0.237849269253342,0,0,0,0
